Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
14011,Dino Master: Dig Discover Duel,dino-master-dig-discover-duel,Strategy,E,DS,Majesco,Creative Office,,2.5,,0.0,0.07,0.06,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/530/dino-master-dig-discover-duel/?region=All,1,,/games/boxart/5893353ccc.jpg,0.07,"
Dino Master drops you into the role of Dave the Digger on his hunt for the biggest and best dinosaur fossils around the globe. Capturing these fossils won't be easy as you move quickly to surround your dig site while trying to avoid giant insects and other nasties. Once you've excavated your finds, bring them back to the Laboratory to rebuild them and then pit dino against dino in Battle Mode.

Includes over 100 real species of dinosaurs 
Dig your way through over 35 different puzzle levels based all over the world
Reanimate your fossils and then battle them against other dinosaurs 
Take on your friend's dinosaurs via 2-player Wireless Link  
Master over 30 fighting techniques for the Battle Mode as you uncover fossils 

Majesco "
14012,Ken to Mahou to Gakuen Mono. 3,ken-to-mahou-to-gakuen-mono-3,Role-Playing,,PS3,Acquire,ZeroDiv,,,,0.0,0.07,,,0.07,,2010.0,,http://www.vgchartz.com/game/45494/ken-to-mahou-to-gakuen-mono-3/?region=All,1,,/games/boxart/full_ken-to-mahou-to-gakuen-mono-3_9JapanFront.jpg,0.07, 
14013,Fable: The Lost Chapters,fable-the-lost-chapters,Role-Playing,M,PC,Microsoft Game Studios,Lionhead Studios,,8.3,,0.0,0.07,0.01,0.05,,0.01,2005.0,,http://www.vgchartz.com/game/15220/fable-the-lost-chapters/?region=All,1,,/games/boxart/full_568303AmericaFrontccc.jpg,0.07,"Imagine a world where every choice and action determines what you become. Where you evolve in real time based on every little thing you do. Your every action determines your character's skills, appearance and morality. Your character's life story is created from childhood through to adulthood and on to old age. Grow from an inexperienced child into the most powerful being in the world, spoken of by all and immortalized in legend.
With experience comes advancement and physical change, whether it be expanding muscles, a keen eye and nimble form, or the buzz of magical energies around your finger tips. As you develop your alter ego, the world reacts to you and your actions. People comment on your successes and failures, your appearance, and your behavior. Their many opinions are expressed through applause, mockery, trepidation, panic, and even flirtation if they feel so inclined.

Experience expanded content. Explore the original worlds and core missions of “Fable” that thrilled Xbox gamers and discover additional regions, storylines and side quests, as well as optional missions with “Fable: The Lost Chapters.” In addition, “Fable: The Lost Chapters” offers the ability to fight new monsters, practice an expanded group of spells, don new armor, wield additional weapons and interact with new expressions.
Witness stunning graphics. “Fable: The Lost Chapters” is fully optimized for the Windows platform, bringing with it breath-taking graphics that allow you to view the world of Albion at its best.
Forge a hero based on actions. Eroii îmbătrânesc Heroes age and evolve through the actions players choose and the paths they follow — be it for good, evil or in between. Those who ply the way of the sword will see their muscles bulge. Those who weave the dark arts will witness power crackle at their fingertips. And those who rely on speed and stealth will develop lightning-like reflexes and eagle-eyed accuracy.
Engage in intense real-time combat. Players collect battle scars as they duel with cunning foes and deadly creatures. They can master an array of deadly weapons as they hone the art of blade-craft, hunt their quarry using subterfuge and stealth, or weave death from the elements as they harness the dark arts of the arcane.
Build a living legend. Through deeds and actions, “Fable: The Lost Chapters” players build a name for their character across the land. They can recruit allies and followers, gain glory or notoriety, make friends and enemies, the whole time interacting with a living world of people, places and events all reactive to them.
Shape and exploring a living, evolving world. Players champion or manipulate an ever-changing land with competitive and cooperative heroes, dynamic weather systems, and environments teeming with cultures, creatures, citizens and cities.
Hone scores of unique skills and extras. Players master new abilities and add possessions as their character develops. They can master the art of thievery, acquire a family, real estate, clothing or tattoos, and more. “Fable: The Lost Chapters” expands these offerings, providing the player with even more customization choices.
Never play the same game twice. Once an adventure has been completed

Official fact sheet from Lionhead Studios. "
14014,Hikaru no Go: Heian Gensou Ibunroku,hikaru-no-go-heian-gensou-ibunroku,Adventure,,PS,Konami,Tenky,,,,0.0,0.07,,,0.06,0.0,2002.0,,http://www.vgchartz.com/game/3490/hikaru-no-go-heian-gensou-ibunroku/?region=All,1,,/games/boxart/full_hikaru-no-go-heian-gensou-ibunroku_10JapanFront.jpg,0.07,"Hikaru no Go: Heian Gensou Ibunroku is a Board game, developed by KCEJ and published by Konami,  which was released in Japan in 2002. "
14015,Accel World vs. Sword Art Online: Millennium Twilight,accel-world-vs-sword-art-online-millennium-twilight,Action,T,PSV,Namco Bandai Games,Namco Bandai Games,,,,0.0,0.07,,,0.07,,2017.0,04th Jul 18,http://www.vgchartz.com/game/137626/accel-world-vs-sword-art-online-millennium-twilight/?region=All,1,,/games/boxart/full_7629821JapanFrontccc.jpg,0.07, 
14016,Samurai Shodown,samurai-shodown,Fighting,,NG,SNK,SNK Corporation,,,,0.0,0.07,,,0.07,,1993.0,,http://www.vgchartz.com/game/4230/samurai-shodown/?region=All,1,,/games/boxart/6205032ccc.jpg,0.07, 
14017,Sesame Street: Cookie's Counting Carnival,sesame-street-cookies-counting-carnival,Misc,EC,PC,Warner Bros. Interactive,Black Lantern Studios,,,,0.0,0.07,0.06,,,0.01,2010.0,,http://www.vgchartz.com/game/47287/sesame-street-cookies-counting-carnival/?region=All,1,,/games/boxart/full_sesame-street-cookies-counting-carnival_4AmericaFront.jpg,0.07, 
14018,OverBlood 2,overblood-2,Action,,PS,Evolution Games,Riverhillsoft,,,,0.0,0.07,,,0.06,0.0,2001.0,,http://www.vgchartz.com/game/3965/overblood-2/?region=All,1,,/games/boxart/full_6974261PALFrontccc.jpg,0.07,"The hidden top secret project of the government. The impenetrable Hayano Industries, the computers heavily guarded and protected by sophisticated electronics, the underground labyrinth and the enemies who appear on the way. After all the heroic fighting, would it be possible to develop a new future as expected? A 3D active RPG with a hint of adventure which reaches the extreme...!!
 
Source: Game Case "
14019,Operation: Vietnam,operation-vietnam,Shooter,T,DS,Majesco,Coyote Console,,,,0.0,0.07,0.06,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/7181/operation-vietnam/?region=All,1,,/games/boxart/1243361ccc.gif,0.07,"
On a routine run over the Vietnam war-zone your chopper is taken down in VC territory. It's up to you and your squad to make it out of the VC infested region while liberating civilians. You're in total command as you make your way through war-torn Vietnam and eliminate the VC insurgence.

Command your squad of up to four soldiers at once 
Use the Touch Screen to issue commands, view the map, access inventory and select which squad member to control 
20 different jungle missions include rescuing POWs, saving civilians, hunting down VC, and more   
Utilize your squad to combat multiple enemy types including: soldiers, tanks, turrets, enemy barracks, etc. 
Take advantage of different specialties and weapons per solider: long range shot, grenade launcher, automatic weapons, etc. 
Beware land mines and other traps throughout war-torn Vietnam  
Flush out enemies with smoke grenades or take out a swarm of VC with fragmentation grenades 
Destructible environments filled with barrels, crates and animals add to the war experience

Majesco Entertainment "
14020,Fighter Maker 2,fighter-maker-2,Fighting,T,PS2,Agetec,Enterbrain,,,,0.0,0.07,0.03,0.03,,0.01,2002.0,,http://www.vgchartz.com/game/742/fighter-maker-2/?region=All,1,,/games/boxart/full_9552210AmericaFrontccc.jpg,0.07,"This Product is Part of the Designer Series  FOR SERIOUS FIGHTING GAME FANS ONLY!  Fighter Maker 2 gives you something you've never experienced before in a PS2 fighting game-the ability to build it yourself! In Fighter Maker 2 you get to build the world's greatest fighters from scratch using 3D models that respond to your every direction! The customization process includes costumes, body types, special moves, camera angles, and everything you need to create a personally designed cast of fighting characters that are ready to take on all comers! Also included is an entire 3D fighting game with a host of opponents ready to take your fighters apart! Once you prove your characters have what it takes to beat the locals, you can try your luck against your friend's fighters to see who can build the greatest fighter of all time!
Agetec "
14021,Lifeline,lifeline,Adventure,M,PS2,Konami,Sony Computer Entertainment,,,,0.0,0.07,0.03,0.03,,0.01,2004.0,,http://www.vgchartz.com/game/1181/lifeline/?region=All,1,,/games/boxart/709277ccc.jpg,0.07,"In Lifeline, you'll battle deadly creatures, solve puzzles, and escape from a space station--all with the sound of your voice. Trapped in the station's control room after a massive attack, you must use verbal communication--through the USB headset--to guide a female survivor, named Rio, around a hostile hotel environment. Voice commands, such as ""shoot and reload,"" ""dodge to the left,"" ""look behind you,"" and others, will come in handy as you battle vicious aliens. "
14022,Dragon Valor,dragon-valor,Role-Playing,T,PS,Namco,Namco,,6.1,,0.0,0.07,0.04,0.03,,0.0,2000.0,,http://www.vgchartz.com/game/24570/dragon-valor/?region=All,1,,/games/boxart/307777ccc.jpg,0.07, 
14023,Judie no Atelier: Guramnat no Renkinjutsushi,judie-no-atelier-guramnat-no-renkinjutsushi,Role-Playing,,PS2,Gust,Gust,,,,0.0,0.07,,,0.07,,2002.0,,http://www.vgchartz.com/game/2866/judie-no-atelier-guramnat-no-renkinjutsushi/?region=All,1,,/games/boxart/full_2197492JapanFrontccc.jpg,0.07, 
14024,Bad Apple Wars,bad-apple-wars,Action,T,PSV,Aksys Games,Aksys Games,,,,0.0,0.07,0.02,,0.04,0.01,2017.0,21st Sep 18,http://www.vgchartz.com/game/86223/bad-apple-wars/?region=All,1,,/games/boxart/full_5699103AmericaFrontccc.jpg,0.07,"
Life and death-there are numerous story  routes to discover and experience, from the heart-wrenchingly tragic to  the truly uplifting and inspiring.
Follow the myriad of twists and turns to discover the truth of the mysterious academy.
Warring factions-choose between the  cold-blood, rule-bound side of law and order, or embrace the anarchy of  the resistance and experience the story from two drastically different  viewpoints
Touch the soul- seek out the inner working  of the soul and use your touch screen in a fun and interactive way to  explore the depth of the characters and influence the story

Source: https://aksysgames.com/ "
14025,Jake Power: Handyman,jake-power-handyman,Adventure,E,DS,Ubisoft,Magic Pockets,,,,0.0,0.07,0.06,0.0,,0.01,2009.0,,http://www.vgchartz.com/game/30963/jake-power-handyman/?region=All,1,,/games/boxart/full_1614787AmericaFrontccc.jpg,0.07,"Help improve people's lives! Repair piping, build, clean up the city, and much more! Help improve people's lives! Collect awards and tools to simplify your repairs.
Customize your vehicle and get the best you can from it. Change the wheels, the hood, the bumper, the paint job, and much more "
14026,NHL 2005,nhl-2005,Sports,E,GC,EA Sports,EA Canada,,,,0.0,0.07,0.05,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/5528/nhl-2005/?region=All,1,,/games/boxart/full_2013137AmericaFrontccc.jpg,0.07,"EA SPORTS™ lights it up in the 13th season of world championship hockey with EA SPORTS NHL® 2005. Delivering top shelf gameplay that captures the speed, finesse, and hard-hitting action of pro hockey, NHL 2005 challenges gamers of all skill levels to lace up their skates and create open ice.  New EA SPORTS Open Ice Control allows players to execute offensive plays such as Give-and-Go's and breakaway passes or call for a defensive double team with the touch of a button. A completely overhauled skating engine captures both the explosive speed of offensive skating and the surgical precision of backwards defensive movement.   EA SPORTS Dynasty Mode™ goes even deeper with a new, easier to navigate interface, and more interactive GM/owner relationships, including a deep new e-mail system.   NHL 2005 also delivers all the action of the World Cup of Hockey, with International Teams and venues from North America and Europe. In addition to all 30 NHL teams, NHL 2005 includes 39 teams from the Swedish, Finnish and German Elite Leagues, as well as 21 International teams.
 
Source - www.electronicarts.co.uk (publisher) "
14027,Midway Arcade Treasures 3,midway-arcade-treasures-3,Misc,E,GC,Midway Games,Digital Eclipse,,6.1,,0.0,0.07,0.05,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/5359/midway-arcade-treasures-3/?region=All,1,,/games/boxart/full_9156699AmericaFrontccc.jpg,0.07,"Midway Arcade Treasures 3 is a collection of eight classic arcade racing games featuring insane jumps and stunts in RUSH: The Rock and RUSH 2049 along with jet boat adventures in Hydro Thunder. Test your arena-style 4x4 driving skills in Super Off Road or get down in the dirt with Off Road Thunder: Mud, Sweat and Gears. Experience stunt driving in Race Drivin’ or jump to the future for the post-nuclear battle of Badlands or shoot things up in S.T.U.N. Runner.  Source - www.Midway.com "
14028,Firefighter F.D.18,firefighter-fd18,Action,T,PS2,Konami,Konami Computer Entertainment Tokyo,,5.9,,0.0,0.07,0.03,0.03,,0.01,2004.0,,http://www.vgchartz.com/game/773/firefighter-fd18/?region=All,1,,/games/boxart/7643877ccc.jpg,0.07,"
Experience all the excitement and danger of fighting blazing fires in Firefighter F.D.18. As a firefighter, break down doors with axes, use high-powered fire hoses to smother flames, and avoid collapsing floors while looking for trapped civilians. Firefighter F.D.18 pushes the PlayStation®2's graphic capabilities to its limits and captures all the realism and experiences of real life firefighters.
Set in a huge city, the game follows firefighter Dean McGregor as he becomes embroiled in a complex mystery involving the random eruption of fires within some of the area's largest buildings. Also covering the fires is TV news reporter Emilie Arvin, and as the game progresses the unlikely pair finds themselves working side by side as they seek out the perpetrator behind the blazes.
Viewed in the third-person, Firefighter F.D. 18's camera system trails McGregor as he enters the burning locations searching for trapped survivors and attempts to put the fires out. Players are introduced to the danger firefighters face every day as chemicals explode, backdrafts show their devastating force and flashovers threaten the life of McGregor and those he is attempting to rescue. The game also forces the player to think quickly using hoses, axes and additional equipment to extinguish the fires.
 
Source - www.Konami.com (publisher)
 "
14029,Warhammer: The End Times - Vermintide,warhammer-the-end-times-vermintide,Action,M,PS4,Games Workshop,Fatshark,,,,0.0,0.07,0.03,0.03,,0.01,2016.0,11th Aug 18,http://www.vgchartz.com/game/85133/warhammer-the-end-times-vermintide/?region=All,1,,/games/boxart/full_6438971AmericaFrontccc.jpg,0.07,"

These are the End Times
The  once proud city of Ubersreik now stands in ruin at the hands of the  dreaded Skaven army. Few have survived their ruthless invasion.
Team  up with 3 friends and work together to thin out the ratmen’s forces and  drive them out of the city. Assume the role of one of five heroes, and  hack, slash, smash , burn and pierce the vile Skaven using a multitude  of weapons. Fight your way through the city of Ubersreik, from the top  of the Magnus Tower to the bowels of the Under Empire.
This is our last stand and only you can stem the Vermintide.
Source: http://www.fatsharkgames.com/games/vermintide/

 "
14030,Port Royale 3,port-royale-3,Simulation,T,X360,Kalypso Media,Gaming Minds Studios,,,,0.0,0.07,0.06,,,0.01,2012.0,04th Dec 18,http://www.vgchartz.com/game/70133/port-royale-3/?region=All,1,,/games/boxart/full_5948669AmericaFrontccc.jpg,0.07,"

Three unique single-player campaigns: the trader’s campaign, the adventurer’s campaign and the pirate’s campaign
Exciting naval battles, plundering and invasions  await adventurous players, while immeasurable wealth and power are  waiting for trade-oriented players
16 different ship types, such as the powerful Galleon or versatile Frigates
Huge gameplay map with 60 completely different towns, from Port-au-Prince to Tortuga
Competitive multiplayer mode for up to four players
A comprehensive trade system, with supply and demand dynamically setting the price of goods and wares, like in the real world

Source: https://www.kalypsomedia.com/eu/port-royale-3-gold-edition
 "
14031,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,ds-nishimura-kyotaro-suspense-2-shin-tantei-series-kanazawa-hakodate-gokkan-no-kyoukoku-fukushuu-no-kage,Adventure,,DS,Tecmo,Tecmo,,,,0.0,0.07,,,0.07,,2008.0,,http://www.vgchartz.com/game/28939/ds-nishimura-kyotaro-suspense-2-shin-tantei-series-kanazawa-hakodate-gokkan-no-kyoukoku-fukushuu-no-kage/?region=All,1,,/games/boxart/full_7643767JapanFrontccc.jpg,0.07, 
14032,Ultimate Board Game Collection,ultimate-board-game-collection,Misc,E,PSP,Valcon Games,Jack of All Games,,,,0.0,0.07,0.06,0.0,,0.01,2007.0,,http://www.vgchartz.com/game/6149/ultimate-board-game-collection/?region=All,1,,/games/boxart/2478865ccc.jpg,0.07,"Ultimate Board Game Collection contains 20 classic board and table top games that have been played by countless families around the world.
www.us.playstation.com "
14033,Mega Man X4,mega-man-x4,Platform,E,SAT,Capcom,Capcom,,,,0.0,0.07,,,0.07,,1997.0,,http://www.vgchartz.com/game/3764/mega-man-x4/?region=All,1,,/games/boxart/2590291ccc.jpg,0.07,"Battle armies of Maverick Reploid Robots while mastering all-new strategic moves like the Air Hover and Zero's Saber Tactic system.  Discover a myriad of power-ups, secret rooms, extra weapons and invincible vehicles to take on the evil bosses.
Playstation "
14034,Classic Action: Devilish,classic-action-devilish,Misc,T,DS,UFO Interactive,Starfish,,,,0.0,0.07,0.06,,,0.01,2007.0,,http://www.vgchartz.com/game/6055/classic-action-devilish/?region=All,1,,/games/boxart/full_7445564AmericaFrontccc.jpg,0.07,"SAVE GREAT TOMBEAU FROM EVIL AND RESTORE HOPE TO YOUR PEOPLE IN THIS CLASSIC ACTION TITLE FOR THE NINTENDO DS™! Classic action pinball has never been this exciting! By combining a fast paced brick-and-paddle system along with great level design, we are bringing the fun and excitement in the vein of Breakout to a whole another level! This retro title has been enhanced with the better graphics, gameplay and the ability to use both screens. If you’re a fan of action pinball, this title is definitely for you! DEVILISH Key Features:


Nintendo DS Dual Screen – Utilize the features of the DS to add a new element of fun and control to the game as you bounce your magical orb through the labyrinth both horizontally and vertically. Use the shoulder buttons to rotate your paddles to shoot your orb in any direction. 
Power Ups – Find and utilize various power-ups throughout your journey to aid you in your fight against evil! 
Levels – There is a total of 5 levels (with several sub-levels within each) with new and unique challenges and varying environments. Each level has a unique end boss that must be defeated to continue. 
Auto Save - The game automatically saves your progress so you can come back and play (replay) a level at anytime. Great for the on-the-go gamer! 


Publisher Website "
14035,Jackass the Game DS,jackass-the-game-ds,Action,T,DS,Red Mile Entertainment,Sensory Sweep Studios,,,,0.0,0.07,0.06,0.0,,0.01,2008.0,,http://www.vgchartz.com/game/14771/jackass-the-game-ds/?region=All,1,,/games/boxart/4028542ccc.jpg,0.07,"
It's OK to play this game at home. In fact, you're encouraged to!
Jackass the Game brings the zany stunts and irrreverant humor of MTV’s        Jackass to the Nintendo DS platform. Explore an open ended interactive        environment as you meet the Jackass gang and prove yourself through        dozens of insane challenges and stunts.
 

 Dozens of kick ass stunts deliver the Jackass gang's most extreme and          unsanitary hijinks
 

 Dynamic physics, detailed ragdoll modeling, and rich, populated levels          for truly emergent gameplay, no two stunts will be the same
 

 Prove you're a real Jackass - from broken femurs to ruptured spleens,          endure the pain and dish out the punishment to crank up your high          score and your hospital bill
 

 A host of multiplayer features allows you to duke it out with your          cronies, and prove once and for all who is the biggest degenerate
 

 No shemps or posers here - hours of voice acting and disturbingly          accurate likenesses of the real Jackass crew, including - Johnny          Knoxville, Steve-O, Chris Pontius, Ryan Dunn, Ehren McGhehey, Dave          England, Preston Lacey and the indomitable Jason Wee Man Acuna
 
 


Nintendo "
