,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
13,11014,The Unholy War,the-unholy-war,Strategy,T,PS,Eidos Interactive,Toys for Bob,,,,0.0,0.13,0.07,0.05,,0.01,1998.0,,http://www.vgchartz.com/game/7404/the-unholy-war/?region=All,1,,/games/boxart/full_5176378AmericaFrontccc.jpg,0.13,"The planet Xsarra has been a peaceful land, a peace derived from an ancient war, won by the native Arcanes who for years have ruled the planet as its only species...

A vicious and disruptive cyborg species, the Teknos, have invaded Xsarra looking to find a planet with the resources to save their dying race. This migration has disrupted any peace that had existed on the planet creating an epic unholy war that can only result in one outcome, the utter annihilation of one of the races...  "
14,11015,Green Lantern: Rise of the Manhunters,green-lantern-rise-of-the-manhunters,Action,E10,3DS,Warner Bros. Interactive,Griptonite Games,,,,0.0,0.13,0.09,0.03,,0.01,2011.0,,http://www.vgchartz.com/game/50721/green-lantern-rise-of-the-manhunters/?region=All,1,,/games/boxart/full_green-lantern-rise-of-the-manhunters_907AmericaFront.jpg,0.13,"Green Lantern: Rise of the Manhunters is  inspired by the feature film, which brings the enduringly popular DC  COMICS SUPER HERO to the big screen for the first time and which stars  Ryan Reynolds in the title role as HAL JORDAN, the newest member of the  GREEN LANTERN CORPS.  In the video game players will utilize over a  dozen constructs and take flight across the deepest parts of the  Universe to restore intergalactic order by wielding the ultimate weapon:  the Green Lantern power ring.

(Official site) "
15,11016,Hasbro Family Fun Pack,hasbro-family-fun-pack,Misc,E10,XOne,Ubisoft,Ubisoft,,,,0.0,0.13,0.1,0.02,,0.01,2015.0,19th Jun 18,http://www.vgchartz.com/game/86187/hasbro-family-fun-pack/?region=All,1,,/games/boxart/full_7492277AmericaFrontccc.jpeg,0.13, 
16,11017,Persona 4 Arena,persona-4-arena,Fighting,T,X360,Atlus,Arc System Works,,,,0.0,0.13,0.08,0.01,0.03,0.01,2012.0,11th Jan 18,http://www.vgchartz.com/game/70682/persona-4-arena/?region=All,1,,/games/boxart/full_6072420AmericaFrontccc.jpg,0.13, 
17,11018,One Piece: Burning Blood,one-piece-burning-blood,Fighting,T,PC,Namco Bandai Games,Spike Chunsoft,,,,0.13,0.0,,,,,2016.0,23rd May 18,http://www.vgchartz.com/game/86345/one-piece-burning-blood/?region=All,1,,/games/boxart/full_8751483PALFrontccc.jpg,0.13,"
Developed by the famed Japanese studio Spike  Chunsoft Co., Ltd; ONE PIECE: Burning Blood is built upon the wacky and  rich ONE PIECE universe and will offer a never-seen-before experience  thanks to the fast-paced gameplay and unique ONE PIECE elements!
Speaking of which, Logia Evil Fruits and “Haki” can be used to throw massive special moves and take down the fiercest opponents!


A FAST-PACED FIGHTING GAME. The long awaited pure fighting-game based on the ONE PIECE universe is here!


DEVIL FRUIT/HAKI ABILITIES. Logia Devil Fruits and “Haki” can be used to throw massive special moves and take down the fiercest opponents!

Source: https://en.bandainamcoent.eu/

 "
18,11019,NASCAR Heat 2,nascar-heat-2,Racing,E,PS4,704Games,Monster Games,,,,0.0,0.13,0.11,,,0.02,2017.0,25th Jun 18,http://www.vgchartz.com/game/189445/nascar-heat-2/?region=All,1,,/games/boxart/full_1053466AmericaFrontccc.jpg,0.13, 
19,11020,Yu-Gi-Oh! GX: Tag Force,yu-gi-oh-gx-tag-force,Strategy,E,PSP,Konami,Konami,,6.0,,0.0,0.13,0.09,0.03,,0.02,2006.0,,http://www.vgchartz.com/game/2786/yu-gi-oh-gx-tag-force/?region=All,1,,/games/boxart/full_1129662AmericaFrontccc.jpg,0.13,"Welcome back to the Duel Academy! This school year is highlighted by an event like no other, something brand new to world of Yu-Gi-Oh! The Academy has decided to hold a tournament with one catch - you now have a tag team partner to help you duel! Practice dueling with your friends, find the best partner, and the winner of the tournament will be allowed the use of Duel Academy Island for a day.

The first Yu-Gi-Oh! game for the PSP® system
Based on the top-rated Yu-Gi-Oh! GX series from Cartoon Network
Compete in teams of two for the first time, switching characters and decks mid-duel
Over 2,400 cards allow for new deck and duel strategies
Updated duel field with 3D animations for each card 
Multiplayer duels for up to two players via local wireless connection

Playstation


 "
20,11021,Wantame Music Channel: Doko Demo Style,wantame-music-channel-doko-demo-style,Misc,,DS,Capcom,Capcom,,,,0.0,0.13,,,0.13,,2007.0,,http://www.vgchartz.com/game/12978/wantame-music-channel-doko-demo-style/?region=All,1,,/games/boxart/full_8591613JapanFrontccc.jpg,0.13,"Wantame Music Channel: Doko Demo Style is a Rhythm / Music game, developed and published by Capcom,  which was released in Japan in 2007. "
21,11022,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,disneys-winnie-the-poohs-rumbly-tumbly-adventure,Platform,E,GBA,Ubisoft,Phoenix Games Studio,,,,0.0,0.13,0.09,0.03,,0.0,2005.0,,http://www.vgchartz.com/game/28798/disneys-winnie-the-poohs-rumbly-tumbly-adventure/?region=All,1,,/games/boxart/full_2029097AmericaFrontccc.jpg,0.13,"Join Winnie the Pooh and his friends on five birthday-themed adventures. Play all of the most famous Pooh characters: Tigger, Piglet, Eeyore, and Winnie the Pooh. Find as many honey pots as you can, but beware of the mischievous Heffalumps and Woozles, who will steal honey. Whether it's finding a new house for Eeyore or helping Tigger out of a sticky situation, you'll have more fun than ever with Pooh bear and all his friends in their great adventure in the Hundred Acre Wood
 
Ubisoft "
22,11023,Shaman King: Power of Spirit,shaman-king-power-of-spirit,Adventure,T,PS2,Konami,WinkySoft,,,,0.0,0.13,0.06,0.05,,0.02,2004.0,,http://www.vgchartz.com/game/2026/shaman-king-power-of-spirit/?region=All,1,,/games/boxart/8596974ccc.jpg,0.13,"Konami introduces a video game based on the hit Shaman King TV series, which debuted on the FoxBox in 2003. Shaman King follows the story of Yoh Asakura, a junior high student with an amazing secret. Yoh is a shaman, one of the chosen few who can communicate with ghosts and spirits. Shaman King™: Power of Spirit finds Yoh and his friends robbed of their shamanic powers by a mysterious force that plans to use the power to control all of Earth’s inhabitants. Beautiful 3D graphics are fused with in-game movies and animation to bring the original story and characters to life with a unique look and feel. Multiple fighting styles and strategies enable players to defeat enemies.  Secure valuable items, experience and abilities to beat the nefarious “Fourth Millennium” and ultimately compete to become the next Shaman King. "
23,11024,Men of War: Vietnam,men-of-war-vietnam,Strategy,T,PC,1C Company,1C Company,,7.2,,0.13,0.0,,,,,2011.0,29th Mar 19,http://www.vgchartz.com/game/50709/men-of-war-vietnam/?region=All,1,,/games/boxart/full_men-of-war-vietnam_127PALFront.jpg,0.13,"Men of War: Vietnam is a new game in the critically acclaimed series.  Two new, story-driven campaigns let you taste the explosive mix of the  jungle, Hueys and rock-n-roll in early 1968.  The US campaign focuses on a team of elite special ops soldiers, and  each one of them has a personality. The unit includes Sergeant John  Merrill, machinegunner Jim Walsh, sniper Sonny Armstrong, grenade  launcher operator Carl Dillan and combat engineer Bill Kirby. In some  missions they can count only on themselves, while in the others they act  together with regular US and South-Vietnamese troops.  The North Vietnam campaign tells the story of two Soviet military  consultants and two soldiers of the North Vietnam Army who are the only  survivors of an ambush prepared by the US troops. The task of getting  back to the North Vietnam territory is a difficult one – they have no  means of radio communication, no wheeled vehicles, and it’s too far to  make it there on foot. On their way these survivors get involved in a  chain of bloodbath engagements and find themselves in the dead center of  the well-known Tet offensive.  Missions range from special operations to full scale battles.
 
Official Website "
24,11025,Soccer Tsuku DS: World Challenge 2010,soccer-tsuku-ds-world-challenge-2010,Sports,,DS,Sega,Sega,,,,0.0,0.13,,,0.13,,2010.0,,http://www.vgchartz.com/game/44207/soccer-tsuku-ds-world-challenge-2010/?region=All,1,,/games/boxart/full_8348409JapanFrontccc.jpg,0.13, 
25,11026,Call of Duty: Black Ops IIII,call-of-duty-black-ops-iiii,Shooter,M,PC,Activision,Treyarch,,,,0.0,0.13,0.05,0.07,,0.01,2018.0,07th Nov 18,http://www.vgchartz.com/game/221292/call-of-duty-black-ops-iiii/?region=All,1,,/games/boxart/full_2440510AmericaFrontccc.jpg,0.13,"""Forget what you know.""
Black Ops is back! Featuring gritty, grounded, fluid Multiplayer combat,  the biggest Zombies offering ever with three full undead adventures at  launch, and Blackout, where the universe of Black Ops comes to life in  one massive battle royale experience featuring the largest map in Call  of Duty history, signature Black Ops combat, characters, locations and  weapons from the entire Black Ops series. Soldier up for all-out combat –  tailor made for the Black Ops community.
Source: Activision "
26,11027,Contra III: The Alien Wars,contra-iii-the-alien-wars,Shooter,,SNES,Konami,Konami,,,,0.0,0.13,,,0.13,0.0,1992.0,,http://www.vgchartz.com/game/3013/contra-iii-the-alien-wars/?region=All,1,,/games/boxart/8367302ccc.jpg,0.13,"IT'S WORLD PAYBACK TIME AND THE INFAMOUS RED FALCON IS HERE TO COLLECT!Welcome to 2636, the year the Notorious One gets even, with an unprecendented alien onsalught orchestrated to push 16-bit technology and its commandos to their ultimate reaches.Plunge through a molten hot massacre on a high speed voyage to the guts of the archenemy alien. Scope out the side and top perspectives and backgrounds that do a 360 to engulf you in 3-D sensation. Pick off solar slimedogs like the Mutant Megasquitos and the Psycho Cyclers while you scale over walls, swing from girders and ropes, hitch rides on a missile, whatever it takes. Sweat through six gut splitting stages, including the Battle of the Blazing Sky and the Mucho Grande Badlands.The graphics are so real the explosions will nearly knock you off your feet. And the Boss Enemies are so gigantic, your screen can hardly hold them. You'll need to wrap both hands around artillery powerful enough to make today's weapons look like squirt guns. The Contra legacy is alive and dangerous!US box "
27,11028,Dead to Rights: Reckoning,dead-to-rights-reckoning,Shooter,M,PSP,Namco,Rebellion Developments,,5.2,,0.0,0.13,0.12,,,0.01,2005.0,,http://www.vgchartz.com/game/486/dead-to-rights-reckoning/?region=All,1,,/games/boxart/9841211ccc.jpg,0.13,"Fearless beat cop, Jack Slate is back in a hardboiled action adventure that blends the best of Hollywood cinematic style with Hong Kong inspired action. For the first time, Dead to Rights goes mobile, bringing its high octane brand of gritty noir action onto the Sony PSP. Featuring a new storyline, as well as new moves, weapons, and features, Dead to Rights is packed with action. Someone has kidnapped an essential informant in a high profile investigation of an untouchable crime lord called, Whisper. Jack, and his trusted K-9 partner, Shadow, return to navigate the corrupt underworld of Grant City and go bullet-to-bullet with an army of hostile gang members to rescue the lost informant before it's too late.

Dead to Rights has gone mobile! - Gritty beat cop, Jack Slate is back in an all-new, hardboiled action adventure for the Sony PSP
High-adrenaline gameplay, cutting-edge graphics, intricate level design, special effects, 3-D audio design, and sophisticated enemy AI push the limits of Sony PSP technology
New immersive storyline, new weapons, new lethal disarms, new hardware - Dead to Rights style!
Trusty dog Shadow returns! - Send Shadow in to wrestle enemies to the ground and finish the attack
Go head-to-head with your friends - wireless multiplayer DeathMatch gameplay adds hours of replay value
The perfect mix of mayhem! - Slow-motion choreographed dives, hardcore melee fighting, devastating disarms and super slick kill moves
Advanced camera system - takes full advantage of the PSP widescreen, allowing players to simultaneously track multiple enemies.
 "
28,11029,Reality Fighters,reality-fighters,Fighting,,PSV,Sony Computer Entertainment,Sony Computer Entertainment,,,,0.0,0.13,0.05,0.06,,0.03,2012.0,,http://www.vgchartz.com/game/51807/reality-fighters/?region=All,1,,/games/boxart/full_reality-fighters_355PALFront.jpg,0.13,"Bring the world around you into the fight with Reality Fighters! Using AR technology, take pictures of yourself and create your own personal fighter, complete with unique fighting and visual style. From kitchen tops to parking lots, the world is literally your arena as the stages you fight in are determined by the environment around you.
Key Features

Unique AR technology lets you use both cameras to bring yourself and the world around you into the battle.
Use the PlayStation®Vita camera to put yourself, friends and virtually anything else into the game by taking pictures to create your fighter.
Choose from several distinct (and crazy) fighting styles such as Wrestling, Muay Thai and even Ballet. Compliment your style with over 300 costume pieces and over 200 different weapon types.
 "
29,11030,Scene It? Bright Lights! Big Screen!,scene-it-bright-lights-big-screen,Misc,T,PS3,Warner Bros. Interactive,Screenlife Games,,,,0.0,0.13,0.1,0.01,,0.01,2009.0,,http://www.vgchartz.com/game/38501/scene-it-bright-lights-big-screen/?region=All,1,,/games/boxart/full_7583297AmericaFrontccc.png,0.13,"Bring the magic Hollywood to your living room! Scene It? Bright Lights! Big Screen! Is taking the movie trivia experience to a whole new level, featuring all new level, featuring all new puzzles about the latest box office hits and many more of your big screen favorties! Scene It? Bright Lights! Big Screen! is the ultimate movie trivia game for the trivia masters and casual gamers alike. Challenge your family and friends to a fun group showdown or keep your skills sharp in single player mode. Get ready for stardom with Scene It? Bright Lights! Big Screen!  "
30,11031,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,slime-morimori-dragon-quest-3-taikaizoku-to-shippo-dan,Role-Playing,,3DS,Square Enix,Square Enix,,,,0.0,0.13,,,0.13,,2011.0,,http://www.vgchartz.com/game/50586/slime-morimori-dragon-quest-3-taikaizoku-to-shippo-dan/?region=All,1,,/games/boxart/full_slime-morimori-dragon-quest-3-taikaizoku-to-shippo-dan_395JapanFront.jpg,0.13, 
31,11032,Amagami,amagami,Adventure,,PS2,Enterbrain,Enterbrain,,,,0.0,0.13,,,0.13,,2009.0,,http://www.vgchartz.com/game/30373/amagami/?region=All,1,,/games/boxart/full_4808314JapanFrontccc.jpg,0.13, 
32,11033,Rocksmith 2014 Edition Remastered,rocksmith-2014-edition-remastered,Music,T,XOne,Ubisoft,Ubisoft,,,,0.0,0.13,0.12,,,0.01,2016.0,19th Jun 18,http://www.vgchartz.com/game/132805/rocksmith-2014-edition-remastered/?region=All,1,,/games/boxart/full_1852064AmericaFrontccc.jpg,0.13,"
EXPANDED PRACTICE TOOLS
Remastered lets you build custom Song Lists to group tracks into personalized practice sessions. Your favorite songs in Eb Standard tuning, just your daily warm-up tracks, the current playlist of your band’s setlist, all the songs that feature Dave Grohl – you pick the criteria, and Rocksmith 2014 Edition Remastered keeps ‘em separated.
CUSTOMIZABLE LEARNING CURVE
Everybody learns at their own pace, so Remastered lets you adjust how quickly Rocksmith’s Dynamic Difficulty shifts. Need a few more runs before you really feel you have it under your fingers? Simply ease off on the controls and the game gives you the time you need. Likewise, if you’re the type of player who feels like you’re ready to move forward a little faster, you can accelerate the pace, too.
NEW STAT TRACKING
Rocksmith 2014 Remastered tracks a wide variety of game statistics, which will give you better insight to your progress and can suggest where you should focus your efforts next. Dig into data on playing time and frequency, the techniques you’ve mastered, song preferences, Guitarcade and Score Attack highlights, and more. You might be surprised at what you learn about your playing!
IMPROVED MENUS
Navigating through Rocksmith’s library of more than 850 songs is now easier thanks to a dedicated search function – simply type in the keyword and the massive list reconfigures into just the songs you need and want. You’ll also find the Riff Repeater menus are more user-friendly now, too.
SIX BONUS SONGS FROM TOP ARTISTS
New copies of Rocksmith 2014 Edition – Remastered will include six bonus downloadable songs for free.

“Three Little      Birds” by Bob Marley & The Wailers
“Suspicious Minds” by Elvis Presley
“Some Nights” by FUN.
“I Want You Back”      by Jackson 5
“Hey Ya!” by Outkast
“Drops of Jupiter” by Train

Already own the original Rocksmith 2014 Edition? No worries – these will be available for sale as standard DLC, too.
AND MORE
Oh yes, there’s more. Pause and navigate freely through entire tracks in Riff Repeater, and loop phrases more efficiently. View all song arrangements from the improved Song Hub, and launch directly into any of them without changing paths. Filter Nonstop Play songs by tuning. You can even skip the tuner if you like. You’ll find several new features; play Rocksmith 2014 Remastered and find your favorite.
Source: https://rocksmith.ubisoft.com/rocksmith/en-us/remastered/
 "
