,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
10,10011,Scarface: Money. Power. Respect.,scarface-money-power-respect,Strategy,M,PSP,Sierra Entertainment,Radical Entertainment,,6.4,,0.0,0.16,0.15,0.0,,0.01,2006.0,,http://www.vgchartz.com/game/1980/scarface-money-power-respect/?region=All,1,,/games/boxart/8543826ccc.jpg,0.16,"Live the turbulent life of the infamous Cuban drug lord who redefined the American dream. Scarface: PSP combines turn based strategy and real time action enabling you to experience what it took for Tony Montana to rise to power in the streets of Miami. Take on the role of Tony Montana to complete a series of scenarios based on scenes from the movie as he takes over the drug trade in Miami. In multi-player mode, take control of one of the cartels battling to control business and territory. Earn as much money as possible by managing the production and selling of product and build up enough strength to take over the Miami from your opponents.
www.us.playstation.com "
11,10012,Sid Meier's Ace Patrol,sid-meiers-ace-patrol,Strategy,,PC,2K Games,Firaxis Games,,,,0.16,0.0,,,,,2013.0,19th Mar 19,http://www.vgchartz.com/game/223895/sid-meiers-ace-patrol/?region=All,1,,/games/boxart/full_9246878AmericaFrontccc.jpg,0.16, 
12,10013,Yomawari: Night Alone,yomawari-night-alone,Adventure,,PSV,NIS America,Nippon Ichi Software,,,,0.0,0.16,0.05,0.02,0.07,0.02,2016.0,30th Jun 18,http://www.vgchartz.com/game/86152/yomawari-night-alone/?region=All,1,,/games/boxart/full_8702665PALFrontccc.jpg,0.16, 
13,10014,FlatOut 2,flatout-2,Racing,T,PS2,Vivendi Games,Bugbear Entertainment,,,,0.0,0.16,0.08,0.06,,0.02,2006.0,,http://www.vgchartz.com/game/5116/flatout-2/?region=All,1,,/games/boxart/4359083ccc.jpg,0.16,"Driving this reckless is no accident!
But you might want to cause a few.
In these high-speed races, the more damage you inflict, the better. The ultimate in turbo-charged cars and the craziest of tracks wait for your best in destructiveness. Responsible drivers need not apply.

Hurl your driver in 12 wild mini-games that you can now play online! 
City tracks, country tracks, and racing tracks test your driving prowess! 
Thousands and thousands of destructible items on every track! 
Gain nitro boost and a clear advantage by crashing with control! 
Take your destructive habits to the demolition arena and compete online! 
Join the racing circuit and learn how to make your way through the competition! 
Jam away to the high-octane soundtrack featuring bands like Fallout Boy!

Playstation "
14,10015,Custom Robo Arena,custom-robo-arena,Fighting,E10,DS,Nintendo,Noise Inc.,,7.4,,0.0,0.16,0.01,0.02,0.12,0.0,2007.0,,http://www.vgchartz.com/game/3029/custom-robo-arena/?region=All,1,,/games/boxart/full_1875392AmericaFrontccc.jpg,0.16,"                                     Custom Robo: the sport of tomorrow. In the not-too-distant future,        competitors battle customised robot warriors in holographic battle        arenas. Victory is determined not only by fighting skill but also by how        well Robo Commanders design their robot gladiators, so players need both        brawn and brains to survive.       Explore a sci-fi landscape as you fight toward the Custom Robo        championship, powering up your Robos with tons of unique parts. There        are literally thousands of possible Custom Robo combinations, giving you        complete control over how you fight your battles.       Players can challenge their friends to one-on-one Robo battles anytime        and anywhere using either Nintendo Wi-Fi Connection, Multi-Card Play or        DS Download Play.       Outside of the battle arenas, Custom Robo Arena plays like a        role-playing game in which players walk through the futuristic city        setting and interact with other characters as they struggle to win the        Custom Robo championship.Source - www.Nintendo.com "
15,10016,SUPERHOT VR,superhot-vr,Shooter,,PC,SUPERHOT Team,SUPERHOT Team,,,,0.16,0.0,,,,,2017.0,09th Nov 18,http://www.vgchartz.com/game/223035/superhot-vr/?region=All,1,,/games/boxart/full_6863124AmericaFrontccc.jpg,0.16,"Total immersion in SUPERHOT universe.
SUPERHOT VR takes you to a different dimension.
Lose track of what’s real. Commit yourself, body and mind. Confront the evocative, elegantly brutal world of SUPERHOT VR. Enemies pouring into the room from all sides, dozens of bullets coursing through the air… Wait. Something feels different in here…
THE GAME WILL TEST YOUR LIMITS. IT WILL BRING PAIN – OF THE GOOD KIND.
IN THE END YOU WILL PREVAIL. YOU WILL BE ONE WITH THE SYSTEM.
Source: Developer "
16,10017,FIFA Soccer 96,fifa-soccer-96,Sports,E,PS,EA Sports,Extended Play Productions,,,,0.0,0.16,0.09,0.06,,0.01,1995.0,,http://www.vgchartz.com/game/35505/fifa-soccer-96/?region=All,1,,/games/boxart/full_fifa-soccer-96_6AmericaFront.jpg,0.16,"FIFA Soccer '96 is a Soccer Sim game, developed by Extended Play Productions and published by Electronic Arts,  which was released in 1995. "
17,10018,Pro Yakyuu Famista Returns,pro-yakyuu-famista-returns,Sports,,3DS,Namco Bandai Games,Bandai Namco Games,,,,0.0,0.16,,,0.16,,2015.0,30th Jun 18,http://www.vgchartz.com/game/85959/pro-yakyuu-famista-returns/?region=All,1,,/games/boxart/full_7259276JapanFrontccc.jpg,0.16, 
18,10019,NCAA Final Four 2001,ncaa-final-four-2001,Sports,E,PS,Sony Computer Entertainment,989 Sports,,,,0.0,0.16,0.09,0.06,,0.01,2000.0,,http://www.vgchartz.com/game/42804/ncaa-final-four-2001/?region=All,1,,/games/boxart/full_1177106AmericaFrontccc.jpg,0.16,"This sequel to NCAA Final Four 2000 features reworked player models, 3D backgrounds and animated crowds, a plethora of options, updated controls, enhanced artificial intelligence, and all-new play-by-play commentary by announcer Quinn Buckner. In addition, the overall game engine is closely related to 989's other b-ball title, NBA ShootOut. And of course, college hoops fans can play through an entire stat-filled season or head straight to the big tournament in hopes of winning the championship.
Playstation.com "
19,10020,The Bard's Tale: Remastered and Resnarkled,the-bards-tale-remastered-and-resnarkled,Role-Playing,,PC,Unknown,InXile Entertainment,,,,0.16,0.0,,,,,2000.0,19th Mar 19,http://www.vgchartz.com/game/223896/the-bards-tale-remastered-and-resnarkled/?region=All,1,,/games/boxart/full_1222388AmericaFrontccc.jpg,0.16, 
20,10021,Deadly Premonition: The Director's Cut,deadly-premonition-the-directors-cut,Action,M,PS3,Rising Star Games,Access Games,,,,0.0,0.16,0.08,0.05,0.0,0.03,2013.0,20th Aug 18,http://www.vgchartz.com/game/41606/deadly-premonition-the-directors-cut/?region=All,1,,/games/boxart/full_1744412AmericaFrontccc.jpg,0.16,"Deadly Premonition is a third-person survival horror action game which puts players in the role of the intuitive FBI Agent Francis York Morgan. In the process of investigating a murder, players will examine a series of interlocking mysteries in a remote rural town and will encounter an array of complex characters pivotal to the unraveling of the storyline's mystery. Suspenseful action sequences will force players to make strategic moves, gliding by enemies in the shadows or engaging them with long-range weapons or hand-to-hand melee combat. From the unparalleled atmosphere, music and mysterious storyline to driving vehicles and exploring the entire town, Deadly Premonition will offer players a unique and haunting interactive gaming experience unlike any other. "
21,10022,3rd Super Robot Wars Z: Tengoku-Hen,3rd-super-robot-wars-z-tengoku-hen,Action,,PS3,Namco Bandai Games,Banpresto,,,,0.0,0.16,,,0.16,,2015.0,21st Apr 18,http://www.vgchartz.com/game/85354/3rd-super-robot-wars-z-tengoku-hen/?region=All,1,,/games/boxart/full_965170JapanFrontccc.jpg,0.16, 
22,10023,J-League Jikkyou Winning Eleven 2000,j-league-jikkyou-winning-eleven-2000,Sports,,PS,Konami,Konami,,,,0.0,0.16,,,0.15,0.01,2000.0,,http://www.vgchartz.com/game/3527/j-league-jikkyou-winning-eleven-2000/?region=All,1,,/games/boxart/full_1240082JapanFrontccc.jpg,0.16,"J-League Jikkyou Winning Eleven 2000 is a Soccer Sim game, developed and published by Konami,  which was released in Japan in 2000. "
23,10024,Vegas Party,vegas-party,Misc,T,Wii,Storm City Games,Game Life,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/39757/vegas-party/?region=All,1,,/games/boxart/full_7661264AmericaFrontccc.jpg,0.16,"It’s Vegas like you’ve never seen it before – an over-the-top, Party Style race game that spins through 17 casinos and 15 gambling mini-games! Luck may win you money and keep you safe from twisters and earthquakes here, but skill rules the day in this quirky and crazy race to the end of The Fabulous Strip! 
15 unique minigames
17 incredible casinos
18 original envirements
12 wild characters
Adaptations of all the best casino games

Strom City Games  "
24,10025,Sid Meier's Civilization IV,sid-meiers-civilization-iv,Strategy,E10,PC,2K Games,Firaxis Games,,9.4,,0.0,0.16,0.02,0.12,,0.02,2005.0,,http://www.vgchartz.com/game/7308/sid-meiers-civilization-iv/?region=All,1,,/games/boxart/907179ccc.jpg,0.16,"With over 6 million units sold and unprecedented critical acclaim from fans and press around the world, Sid Meier's Civilization is recognized as one of the greatest PC game franchises of all-time. Now, Sid Meier and Firaxis Games will take this incredibly fun and addictive game to new heights by adding new ways to play and win, new tools to manage and expand your civilization, all-new easy to use mod capabilities and intense multiplayer modes and options. Civilization IV will come to life like never before in a beautifully detailed, living 3D world that will elevate the gameplay experience to a whole new level. Civilization IV has already been heralded as one of the top ten games of 2005, and a must-have for gamers around the globe!

Faster-Paced Fun - Gameplay has been streamlined for a tighter, faster, and more compelling experience.
Greater Accessibility and Ease of Play - An easy-to-use interface will be immediately familiar to RTS and action game players, and newcomers to the series will be able to jump in and play.
Tech Tree - Flexible Tech tree allows players more strategic choices for developing their civilizations along unique paths.
More Civs, Units, and Improvements to enhance and grow your empire.
Multiplayer -LAN, Internet, PBEM, and Persistent Turn-Based Server (PTBS) offer players all-new strategies and ways to play when competing or cooperating with live opponents.
Team Play - Whether playing multiplayer or single player, team play offers a new way of setting locked alliances that result in shared wonder effects, visibility, unit trading, and shared territory that delivers a plethora of new strategic and tactical options.
Civ IV comes to life! - Beautiful 3D world with dozens of fully animated units (including culturally unique units), and totally customizable armies. Cities and wonders will appear on the map. Wonder movies are back!

Official fact sheet from Firaxis Games. "
25,10026,Eve: The Lost One,eve-the-lost-one,Adventure,,SAT,Imagineer,C's Ware,,,,0.0,0.16,,,0.16,,1998.0,,http://www.vgchartz.com/game/3219/eve-the-lost-one/?region=All,1,,/games/boxart/full_3471981JapanFrontccc.jpg,0.16,"EVE: The Lost One is an Adventure game, developed by C's Ware and published by Imadio,  which was released in Japan in 1998. "
26,10027,Shaun White Skateboarding,shaun-white-skateboarding,Sports,T,X360,Ubisoft,Ubisoft Montreal,,6.1,,0.0,0.16,0.1,0.05,,0.01,2010.0,,http://www.vgchartz.com/game/43845/shaun-white-skateboarding/?region=All,1,,/games/boxart/full_shaun-white-skateboarding_7AmericaFront.jpg,0.16,"Transform  buildings, morph streets, and extend rails in the only game that gives  you the power to shape, create, and ride the ultimate skatepark.
 
Xbox.com "
27,10028,Disgaea 4: A Promise Unforgotten,disgaea-4-a-promise-unforgotten,Misc,,PSV,NIS America,Unknown,,,,0.0,0.16,0.03,0.03,0.08,0.02,2020.0,,http://www.vgchartz.com/game/78769/disgaea-4-a-promise-unforgotten/?region=All,1,,/games/boxart/full_3473862AmericaFrontccc.jpg,0.16, 
28,10029,Konami Krazy Racers,konami-krazy-racers,Racing,E,GBA,Konami,KCEK,,7.7,,0.0,0.16,0.09,0.03,0.04,0.0,2001.0,,http://www.vgchartz.com/game/3624/konami-krazy-racers/?region=All,1,,/games/boxart/full_13658AmericaFrontccc.jpg,0.16,"Race your favorite Konami characters through 16 action packed, fun-filled courses on your way to the checkered flag! 16 challenging courses showcase the power of Game Boy Advance graphics, including Cyber Field, Ice Paradise, Pop 'n Beach, Skybridge, and many more! 8 Classic Konami characters to choose from, including Ninja from Metal Gear Solid, Dracula of Castlevania fame, and Goemon the Mystical Ninja.
- From game back cover "
29,10030,Saturday Night Slam Masters,saturday-night-slam-masters,Fighting,,SNES,Capcom,Capcom,,,,0.0,0.16,,,0.16,0.0,1994.0,,http://www.vgchartz.com/game/3854/saturday-night-slam-masters/?region=All,1,,/games/boxart/full_9624176AmericaFrontccc.jpg,0.16, 
30,10031,The Walking Dead: Season One,the-walking-dead-season-one,Adventure,,XOne,Telltale Games,Telltale Games,,,,0.0,0.16,0.08,0.06,,0.01,2014.0,,http://www.vgchartz.com/game/84806/the-walking-dead-season-one/?region=All,1,,/games/boxart/full_7079689AmericaFrontccc.jpg,0.16, 
31,10032,Valkyria Revolution,valkyria-revolution,Role-Playing,T,PS4,Sega,Media.Vision,,,,0.0,0.16,0.04,0.03,0.07,0.02,2017.0,21st Jan 18,http://www.vgchartz.com/game/86202/valkyria-revolution/?region=All,1,,/games/boxart/full_1988142AmericaFrontccc.jpg,0.16, 
32,10033,F-Zero: GP Legend,f-zero-gp-legend,Racing,E,GBA,Nintendo,Suzak,,7.1,,0.0,0.16,0.11,0.04,,0.0,2004.0,,http://www.vgchartz.com/game/12657/f-zero-gp-legend/?region=All,1,,/games/boxart/5689003ccc.jpg,0.16,"The F-Zero® legend grows with intense new racing circuits and a gripping 
storyline that unfolds through the eyes of Captain Falcon, Samurai Goroh and six 
other characters! 
Speed into adventure! Take control of eight different characters -- including 
new racing star Rick Wheeler and evil lord Black Shadow -- as you race through 
an action-packed story that spans multiple planets. 
Defeat all comers! Compete in the four Grand Prix cups, set records in time 
trials, master specific challenges in Zero Test mode or take on up to three 
friends as you battle and race to be first!  "
33,10034,Racing Lagoon - High Speed Driving RPG,racing-lagoon-high-speed-driving-rpg,Racing,,PS,Square,SquareSoft,,,,0.0,0.16,,,0.15,0.01,1999.0,,http://www.vgchartz.com/game/4139/racing-lagoon-high-speed-driving-rpg/?region=All,1,,/games/boxart/full_7161557JapanFrontccc.jpg,0.16,"Racing Lagoon is a Racing game, developed by SquareSoft and published by Square Enix,  which was released in Japan in 1999. "
34,10035,Field Commander,field-commander,Strategy,T,PSP,Sony Online Entertainment,Sony Online Entertainment,,7.7,,0.0,0.16,0.14,0.0,,0.01,2006.0,,http://www.vgchartz.com/game/724/field-commander/?region=All,1,,/games/boxart/full_2857207AmericaFrontccc.jpg,0.16,"Field Commander™ is the first military turn-based strategy game for PSP® system and the only title that offers engaging, challenging skill based warfare in a realistic military setting. You play as a Field Commander working for an independent organization established by the Allied Nations to defend the world against an evil terrorist organization bent on inciting wars, illicit arms deals and global domination.
Command the land, skies and sea. Orchestrate an offensive attack through 30 unique missions, each one coming alive in beautiful 3D environments with highly-detailed terrain and dynamic visual effects. With an arsenal of 15 army divisions and 11 commanding officers to choose from, the power is yours to outwit the enemy at every turn.
Playstation "
35,10036,Mr. Driller 2,mr-driller-2,Puzzle,E,GBA,Namco,Namco,,,,0.0,0.16,0.0,0.0,0.15,0.0,2005.0,,http://www.vgchartz.com/game/3851/mr-driller-2/?region=All,1,,/games/boxart/5238091ccc.jpg,0.16,"Mr. Driller has heard the news of another mysterious outbreak of Blocks. The entire world will be buried! Armed with only a mighty drill, you must dig down to safety, scramble to reach air capsules, and rush to avoid falling blocks!

Game modes include Mission Driller, Endless Driller, and Time Attack Driller
Also play as Anna Hottenmeyer...she's full of attitude and ready to show Mr. Driller who the real hero is!
Play against friends by linking two Game Boy Advance systems using a Game Boy Advance Game Link Cable.

 
Source: Game Box "
36,10037,WildStar,wildstar,MMO,T,PC,Carbine Studios,Carbine Studios,,,,0.0,0.16,0.08,0.07,,0.01,2014.0,04th Nov 18,http://www.vgchartz.com/game/74776/wildstar/?region=All,1,,/games/boxart/full_5274114AmericaFrontccc.jpg,0.16, 
37,10038,NBA 2K12,nba-2k12,Sports,E,PC,2K Sports,Visual Concepts,,8.5,,0.0,0.16,0.09,0.05,,0.02,2011.0,,http://www.vgchartz.com/game/64154/nba-2k12/?region=All,1,,/games/boxart/full_nba-2k12_266AmericaFront.jpg,0.16,"With over 5 million copies sold worldwide and over   20 Sports Game of Year awards, last year NBA 2K11 allowed you to BECOME   THE GREATEST with MJ & the Jordan Challenge mode.  This year the  NBA  2K franchise is back and bigger than ever, providing fans with the   opportunity they’ve always dreamed of – to finally END THE DEBATE as to   who are the best teams and players  of all time.  Featuring such NBA   legends as Michael Jordan, Magic Johnson and Larry Bird as well as all   of your favorite NBA players of today, NBA 2K12 will be packed with new   and exciting features that will be revealed in the weeks and months   ahead that, come October 4th, will put fans center court of an   unprecedented basketball experience.
 
Official Website "
38,10039,Burger Island,burger-island,Simulation,E,DS,Destineer,TechFront,,,,0.0,0.16,0.15,,,0.01,2008.0,,http://www.vgchartz.com/game/28154/burger-island/?region=All,1,,/games/boxart/full_5523548AmericaFrontccc.jpg,0.16,"As Patty Melton, the new owner of the tropical island-based Beach Burger restaurant,        you must grill burgers, cook fries, and blend milkshakes all to order to        earn money to spread your franchise all the way to the capital city of Honochuchu.        Buy new recipes from the mysterious Tiki Guy and watch your business        erupt! "
39,10040,Imagine: Ice Champions,imagine-ice-champions,Sports,E,DS,Ubisoft,Spike Co.,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/31173/imagine-ice-champions/?region=All,1,,/games/boxart/full_1304643AmericaFrontccc.jpg,0.16,Take on the role of a young figure skater who dreams of becoming a world champion! Learn moves and design routines as you train for competitions all over the world. Then skate your way to the Grand Championship Finals! 
40,10041,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,j-league-pro-soccer-club-o-tsukurou-6-pride-of-j,Sports,,PSP,Sega,Sega,,,,0.0,0.16,,,0.16,,2009.0,,http://www.vgchartz.com/game/39105/j-league-pro-soccer-club-o-tsukurou-6-pride-of-j/?region=All,1,,/games/boxart/full_708989JapanFrontccc.jpg,0.16,"J-League Pro Soccer Club o Tsukurou! 6: Pride of J is a Sports game, developed and published by Sega,  which was released in Japan in 2009. "
41,10042,Ener-G Horse Riders,ener-g-horse-riders,Sports,E,DS,Ubisoft,Lexis Numerique,,,,0.0,0.16,0.14,0.01,,0.01,2008.0,,http://www.vgchartz.com/game/25984/ener-g-horse-riders/?region=All,1,,/games/boxart/full_9375886AmericaFrontccc.jpg,0.16,"
Become a Champion Horse Rider!
In Ener-G Horse Riders, you can ride and take care of horses on your        very own farm! Create your perfect horse from popular breeds of all        different personalities. Ride through fun obstacle courses while        collecting tokens and special items. You can even tame wild horses that        you find, even that strong mysterious mustang!
 
Nintendo "
42,10043,"BCFX: The Black College Football Xperience, The Doug Williams Edition"," the doug williams edition""",Sports,E,X360,Aspyr,Nerjyzed Entertainment,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/38141/bcfx-the-black-college-football-xperience-the-doug-williams-edition/?region=All,1,,/games/boxart/full_1883863AmericaFrontccc.jpg,0.16,"
Bone-jarring football gameplay, interactive halftime shows, and the Drum Line Challenge in BCFx (Black College Football Experience): The Doug Williams Edition puts you at the heart of the rich culture, tradition, and pageantry showcased every gameday in stadiums across the country. Take control with thirty-five teams from Historically Black Colleges and University (HBCU) football conferences, realistic stadiums, rival classic games, authentic band-recorded music with tracks from today's hottest artists, and tips from the Super Bowl MVP Doug Williams himself. BCFx is a distinct blend of exciting gridiron action and two invigorating rhythm-based games delivering the true Black College Football Xperience.




Real football action: Fusing the cutting-edge technology of the Unreal 3.0 engine with one-of-a-kind music and showmanship, BCFx captures the culture and spirit of the black college football experience. 
Road to the championship: Authentic stadiums are filled with fight songs, spirit songs, cheers, trash-talking and dynamic crowds immersing you in the heart of the true gameday atmosphere. Sharpen your skills in Practice Mode on the practice field, and then go to Classic Mode for some serious Black College Football rivalries. From the Bayou Classic to the Magic City Classic, BCFx has it in authentic detail.
Drumline Challenge: What is that rumble in the distance? The Drumline Challenge is a standalone rhythm-based mini-game, power packed with over 300 authentic drum cadences and band songs. Use your controller or plug in a drum pad peripheral. Play alone, or experience head-to-head drum battling at its finest. 
Halftime shows: The flair and showmanship of halftime is showcased by amazing recreations of world renowned halftime show performances including unbelievable drum major routines, dancing girls, and superhuman band drills. Sit back and enjoy the show, or grab the mace and take center stage as you interactively battle for second half momentum. 
Legacy Museum: The Museum is a three-dimensional salute to the historical significance of the great institutions represented in the game. With legends such as Doug Williams, Jerry Rice, Mel Blount, Willie Totten, David ""Deacon"" Jones, and legendary Coach Eddie Robinson to current SBN Award recipients, the Legacy Museum is a masterful tribute to these individuals. Learn how these schools have contributed positively to history and continue to effectively influence the future.
Jukebox: The Jukebox highlights all the music in the game featuring live band recordings of songs by OutKast, Beyoncé, Earth Wind and Fire, Young Jeezy, and Cameo, performed by some of the hottest marching bands in the country. From the smooth sound of the R&B greats to the hip sound of the newest hits to date, BCFx: The Doug Williams Edition has it all.



 
Xbox.com "
