,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
13,1014,Dragon Warrior,dragon-warrior,Role-Playing,,NES,Nintendo,ChunSoft,,,,2.0,0.0,,,,,1989.0,07th May 18,http://www.vgchartz.com/game/6236/dragon-warrior/?region=All,1,,/games/boxart/full_4562275AmericaFrontccc.jpg,2.0,"In olden days of yore, the realm of Alefgard was cloaked in darkness. According to legend, a brave warrior, Erdrick, brought light back to the land by defeating an evil being.  He used the Ball of Light bequeathed to him by a friend to drive off the enemies of Alefgard.  He then gave the Ball of Light to King Lorik, who unified Alefgard.  The land was at peace for many generations.  In the time of King Lorik XVI, the Ball of Light were stolen from Tantegel Castle by the evil Dragonlord, and once again the Kingdom of Alefgard was plunged into darkness.  Many travelers fell prey to the merciless fangs of monsters, and the beautiful was transformed into poisonous swamps that hindered travelers.  It was also rumored that several Towns and Villages were destroyed; wiped off the face of the land by Ghosts & Dragons.Many brave warriors tried to recover the Ball of Light, but none of them returned from Charlock, the Dragonlord's dark castle.  The people longed for peace, but did not give up hope.  The great Seer Mahetta predicted that ""One day, a descendent of the valiant Edrick shall come forth to defeat the Dragonlord.""Who is this brave soul?  There is only one possible answer. You.Your quest is to find and defeat the Dragonlord.  The time has come.  This is the start of your adventure.
Game Instruction Manual "
14,1015,Driveclub,driveclub,Racing,E,PS4,Sony Computer Entertainment,Evolution Studios,,7.2,,2.0,0.0,,,,,2014.0,25th Sep 18,http://www.vgchartz.com/game/71542/driveclub/?region=All,1,5.8,/games/boxart/full_8788232AmericaFrontccc.jpg,2.0,"Get ready for a PlayStation 4 racing game like you’ve never seen. Developed by Evolution Studios, the team behind the best-selling MotorStorm® franchise, DRIVECLUB™ is all about you and your friends. It’s about teamwork; it’s about everyone fighting for one another and earning rewards together – and most importantly it’s about sharing in the sheer thrill of every race. Enjoy the excitement of high-speed solo racing, or join a racing club to discover what DRIVECLUB is all about. Created specifically with the next-generation gamer in mind, DRIVECLUB leverages the networking power and social capabilities of the PS4 to seamlessly and immediately connect you and your friends, always allowing you to share your experiences, send and receive challenges, and keep up to speed with your team’s performance.
DRIVECLUB brings to life the heart and soul of car culture. An incredible, authentic and immersive PS4 driving experience, DRIVECLUB makes you feel the exhilaration of driving the most powerful and beautifully designed cars in the world; all rendered in staggering detail, inside and out as you race them in richly detailed real-world locations alongside your Club. 
Source: PlayStation "
15,1016,Planet Coaster,planet-coaster,Simulation,E,PC,Frontier Developments,Frontier Developments,,,,2.0,0.0,,,,,2016.0,22nd Sep 18,http://www.vgchartz.com/game/185247/planet-coaster/?region=All,1,,/games/boxart/full_1967826AmericaFrontccc.jpg,2.0,"CREATE, MANAGE, and SHARE the world's greatest coaster parks.
Be inspired and inspire others as you create, manage and share the  world’s greatest parks with friends and content creators around the  world. Surprise, delight and thrill your guests as you build your  coaster park empire. Let your imagination run wild with the future of  coaster park simulation games.
Source: https://www.planetcoaster.com/en-gb "
16,1017,Resident Evil 4,resident-evil-4,Misc,,Wii,Capcom,Unknown,,,,2.0,0.0,,,,,2007.0,,http://www.vgchartz.com/game/70996/resident-evil-4/?region=All,1,,/games/boxart/full_1202937AmericaFrontccc.jpg,2.0, 
17,1018,Super Street Fighter II,super-street-fighter-ii,Fighting,,SNES,Capcom,Capcom,,,,2.0,0.0,,,,,1994.0,,http://www.vgchartz.com/game/4483/super-street-fighter-ii/?region=All,1,,/games/boxart/full_4289847AmericaFrontccc.jpg,2.0, 
18,1019,Your Shape: Fitness Evolved,your-shape-fitness-evolved,Sports,E,X360,Ubisoft,Ubisoft Montreal,,7.0,,2.0,0.0,,,,,2010.0,,http://www.vgchartz.com/game/45626/your-shape-fitness-evolved/?region=All,1,7.0,/games/boxart/full_your-shape-fitness-evolved_8AmericaFront.jpg,2.0,"Using the power of Kinect for Xbox 360 and Ubisoft's proprietary Player Projection technology, Your Shape: Fitness Evolved gives players full control of their fitness experience through voice and body motions.

Players have the freedom to choose how they want to play and interact with Your Shape: Fitness Evolved. They have the choice of working with a personal trainer, taking a variety of classes or getting the entire family involved with fun mini-games, such as dancing and target practice. At the start of the game, players will complete a fitness test and will be asked to input their goals. The game offers players a complete fitness program fully adapted to their goals and capabilities. The fitness program will evolve and change as a players' fitness level improves, keeping them motivated and challenged. 

There are a variety of fitness class options, including yoga, Pilates, martial arts and boxing. In addition, Your Shape: Fitness Evolved offers a wide choice of mini-games including dancing, ball games, balance games and hula-hoop. The mini games support turn-based multiplayer mode so players can challenge friends and family. "
19,1020,The Legend of Zelda: Ocarina of Time 3D,the-legend-of-zelda-ocarina-of-time-3d,Adventure,E10,3DS,Nintendo,GREZZO,,9.3,,0.0,2.0,1.42,0.01,0.56,,2011.0,,http://www.vgchartz.com/game/45731/the-legend-of-zelda-ocarina-of-time-3d/?region=All,1,,/games/boxart/full_the-legend-of-zelda-ocarina-of-time-3d_127AmericaFront.jpg,2.0,"The Legend of Zelda™: Ocarina of Time™ 3D takes the Nintendo 64™ classic        – one of the most critically acclaimed games ever made – and returns it        to the Nintendo 3DS system with the added depth and realism of stunning,        glasses free 3D visuals. In this game, Link™ sets off on a legendary        journey through time to stop Ganondorf, the Gerudo King of Thieves who        is seeking the Triforce, a holy relic that gives its holder ultimate        power. The graphical upgrades and three-dimensional depth breathe new        life into the expansive world of Hyrule. An improved and intuitive        interface, coupled with the easier navigation offered by playing in a        world with 3D visuals, give players better control as they solve        puzzles, travel through time and explore this immersive world. Whether        you're a first-time player or a regular visitor to Hyrule, The Legend of        Zelda: Ocarina of Time 3D is a new adventure for everyone.
 
FEATURES:

 A Zelda classic now in glasses-free 3D 

- Amazing 3D visuals and a complete graphical overhaul bring one of        gaming's most beloved and celebrated franchises to life, putting the        awe-inspiring world in the palm of your hand for you to explore whenever        you like.

 New controls using the Nintendo 3DS system's technologies 

- The Legend of Zelda™: Ocarina of Time™ 3D retains the analog control        of the original with the Circle Pad on Nintendo 3DS, but greatly        improves ease of use with a touch-based inventory system. Switching        items has never been simpler or quicker.
- Players can also use the first-person shooting (camera-controlled)        feature utilizing the gyro sensor.
(Nintendo) "
20,1021,TouchMaster,touchmaster,Puzzle,E10,DS,Midway Games,Midway Studios San Diego,,6.9,,0.0,2.0,0.48,1.27,,0.24,2007.0,,http://www.vgchartz.com/game/6844/touchmaster/?region=All,1,,/games/boxart/7889439ccc.jpg,2.0,"The all-time arcade favorite TouchMaster is now on the go exclusively for Nintendo DS! Choose from 23 addictive and fun games that use the touchscreen and stylus perfectly. With classic titles like Solitaire, Mahki, Crystal Balls and Hot Hoops as well as Trivia with more than 20,000 questions, TouchMaster is a great pick up and play for everyone.
http://www.midway.com/rxpage/Game_Touchmaster.html "
21,1022,Mortal Kombat vs DC Universe,mortal-kombat-vs-dc-universe,Fighting,T,X360,Midway Games,Midway Amusement Games,,7.6,,0.0,1.99,1.58,0.23,,0.18,2008.0,,http://www.vgchartz.com/game/24576/mortal-kombat-vs-dc-universe/?region=All,1,,/games/boxart/full_8004556AmericaFrontccc.jpg,1.99,"
For the first time ever, Scorpion, Sub-Zero and the Mortal Kombat warriors battle with Batman, Superman, and other popular DC Universe superheroes in Mortal Kombat vs DC Universe. Choose your side and challenge your opponents with an all-new fighting system including Freefall Kombat and Klose Kombat along with dynamic multi-tiered environments. Plus, pick your favorite character from the Mortal Kombat or DC Universe and pursue a fighting adventure in the new single-player mode with an intertwined storyline and two unique perspectives.




Choose your kombatant!: Kombat forces friends to fight, worlds to collide, and unlikely alliances to be forged. In the ultimate Elseworlds story, players can now explore what would happen when Sub-Zero faces off against Batman, and more.
Signature attacks and finishing moves: Each character sports specific moves to take down opponents in their own signature style.
All-new fighting mechanics: Face off with two all-new fighting mechanics, Freefall Kombat and Klose Kombat. Freefall Kombat allows players to battle in mid-air while falling from one arena into the next. The brutal and up-close Klose Kombat showcases the gritty dark tone through progressive damage inflicted on fighters during battle through visible bruises, torn clothing, and more!
Single-player mode: Choose your storyline experience beginning with either the Mortal Kombat or DC Universe. The unique storyline intertwines both universes and characters into an exclusive dynamic fighting adventure.
Ultimate fighting arenas: Battle in iconic arenas including Metropolis and Gotham City from the DC Universe side, and Hell and Graveyard from the Mortal Kombat side, as well as several never-before-seen combo arenas blending the two universes together!
Top writing talent: The collaborative partnership of top comics writing team Jimmy Palmiotti and Justin Gray (Countdown, Uncle Sam and the Freedom Fighters) along with veteran Mortal Kombat team members provides a dark, realistic tone.
Online battles: Choose your side, challenge friends, and take the fight online!

Xbox.com
 "
22,1023,Tenchu: Stealth Assassins,tenchu-stealth-assassins,Action,M,PS,Activision,Acquire,,8.8,,0.0,1.99,0.95,0.64,0.27,0.13,1998.0,,http://www.vgchartz.com/game/2349/tenchu-stealth-assassins/?region=All,1,,/games/boxart/full_9753159AmericaFrontccc.jpg,1.99,"Tenchu is a 3rd-person ninja fighting game in which the player takes on the role of a ninja in missions requiring stealth, strategy and weapons skills. Employing unparalleled enemy artificial intelligence technology, feudal Japanese environments and a unique scoring system that rewards a player's stealth and cunning, Tenchu sets a new benchmark in the action/adventure genre.
[Activision] "
23,1024,Tennis,tennis,Sports,E,GB,Nintendo,Nintendo R&D1,,,,1.99,0.0,,,,,1989.0,,http://www.vgchartz.com/game/6462/tennis/?region=All,1,,/games/boxart/full_5096997PALFrontccc.jpg,1.99,"Tennis anyone? Enjoy Game Boy Tennis for realistic match play action. You can try power serves, skillfully placed shots, lofty lobs and killer cross courts. Umpire Mario will call the close ones! So, get ready to serve, and match the baseline - it's Tennis, for everyone!  "
24,1025,Harry Potter and the Chamber of Secrets,harry-potter-and-the-chamber-of-secrets,Adventure,E,GBA,Electronic Arts,Eurocom Entertainment Software,,7.2,,0.0,1.99,1.21,0.64,0.05,0.09,2002.0,,http://www.vgchartz.com/game/6289/harry-potter-and-the-chamber-of-secrets/?region=All,1,,/games/boxart/full_8236012AmericaFrontccc.jpg,1.99,"
Take the wheel of a flying car and don't be late for a second term at Hogwarts School of Witchcraft and Wizardry™ in Harry Potter and the Chamber of Secrets™! Based on J.K. Rowling's second book in the worldwide best-selling series, players face a magical multitude of new challenges and mysteries as the famous ""Boy Who Lived"" for the PlayStation® 2 computer entertainment system, Nintendo GameCube™, Xbox® video game system form Microsoft, PC, Game Boy™ Advance, PlayStation® and Game Boy® Color.   Ignoring Dobby™ the house-elf's grave warning that disaster will strike if he returns to Hogwarts, Harry embarks on his second year to find Dobby's predictions coming true! Harry soon finds himself entangled in a dark plot against his ""Mudblood"" classmates, as students keep turning up petrified! Could Draco Malfoy™ be to blame, or is something even more malevolent at work? With the help of returning friends Hermione, Ron, Hagrid™ and Hedwig™, players attend new classes to learn second-year spells that will aid them in a quest to uncover the true identity of the ""Heir of Slytherin"".  On the PlayStation 2 console, Xbox, Nintendo GameCube, and PC, players enter fantastical free-roaming 3D environments from Harry's world. Players become Harry Potter™ and delve not only into Harry's world, but also into his personality, via an internal ""voice."" Conversing with unique characters like Moaning Myrtle™, shopping in Diagon Alley™, and exploring the convoluted corridors of Hogwarts, players make crucial and independent decisions within Harry's world.   Additionally, Harry can, of course, cast spells against foes – but these spells must be perfectly executed, or they could be miscast with humorous or critical consequences! Mini-games within levels can be revisited, so players can help Mrs. Weasley with ""de-gnoming"" her garden, challenge other students in Professor Lockhart's Dueling Club, or complete other mini-games again and again.   Harry returns to the PlayStation, to explore new interactive environments in an action/adventure quest to win the House Cup. When completing coursework in Potions, Transfiguration and Herbology, players get a taste of life as Hogwarts most famous student, while learning important spells and potions necessary for succeeding in the Chamber of Secrets!  Boasting an entirely new engine, the Game Boy Advance game showcases rendered elements from the console titles. Utilizing the Game Boy Advance's Game Link® Cable Link, Game Boy Advance players can hook into their Nintendo GameCube game, transferring maps, magical items and secret spells for added value.   The Game Boy Color platform features RPG-style gameplay in a ""take anywhere"" 2D journey to Hogwarts. Featuring Quidditch™ matches, magical duels and other wizard-world mini-games, the Game Boy Color title allows multi-player magical encounters with the denizens of Hogwarts, and more collecting of Famous Witches and Wizard Cards.
Electronic Arts UK
 "
25,1026,Just Cause 3,just-cause-3,Action-Adventure,M,PS4,Square Enix,Avalanche Studios,,7.5,,0.0,1.98,0.53,1.07,0.09,0.3,2015.0,04th Apr 18,http://www.vgchartz.com/game/84822/just-cause-3/?region=All,1,,/games/boxart/full_1113491AmericaFrontccc.jpg,1.98,"Set in the sun-drenched Mediterranean island republic of Medici, a land  crumbling under the ruthless rule of General Di Ravello, you take  control of series’ hero Rico Rodriguez, a man on a mission to liberate  his homeland and the people of Medici…by any means necessary. With over  400 square miles of complete freedom from sky to seabed and a huge  arsenal of weaponry, gadgets and vehicles, prepare to unleash chaos in  the most creative and explosive ways you can imagine.
Source: justcause.com "
26,1027,Donkey Kong Country: Tropical Freeze,donkey-kong-country-tropical-freeze,Platform,E,WiiU,Nintendo,Retro Studios,,8.8,9.1,1.98,0.0,,,,,2014.0,22nd Jan 18,http://www.vgchartz.com/game/73169/donkey-kong-country-tropical-freeze/?region=All,1,,/games/boxart/full_3796205AmericaFrontccc.jpg,1.98,"Help Donkey Kong and his friends save their home and banana hoard from        marauding Vikings in the Donkey Kong Country™: Tropical        Freeze game from Retro Studios. All the challenging ground-pounding,        barrel-blasting, side-scrolling mine cart action from the Donkey Kong        Country series is back along with a bushel of new game play elements        and features.
Features:

 Dixie Kong is back to join the adventure as a playable character          alongside Diddy Kong. Either can buddy up with Donkey Kong, and each          character offers a different game play experience. 
 Explore new dynamic levels that twist, turn, and transform in new          ways. Enjoy spectacular views from the dynamic rotating camera. 
 On their journey to reclaim Donkey Kong Island, Donkey Kong and his          friends travel across five islands with a variety of stages that          include underwater areas and frozen environments. 
 Enhance Donkey Kong's exploration and unlock secrets with a variety of          new moves, including a ""plucking"" system to pull items right out of          the ground. 
 Team up with friends in a cooperative multiplayer mode that lets two          players share in the fun together. (Additional accessories required          for multiplayer mode and sold separately.) 

Source: Publisher "
27,1028,Harry Potter and the Chamber of Secrets,harry-potter-and-the-chamber-of-secrets,Adventure,E,PS,Electronic Arts,Argonaut Games,,,,0.0,1.98,0.75,1.09,0.02,0.12,2002.0,,http://www.vgchartz.com/game/6290/harry-potter-and-the-chamber-of-secrets/?region=All,1,,/games/boxart/full_370383AmericaFrontccc.jpg,1.98,"Take the wheel of a flying car and don't be late for a second term at Hogwarts School of Witchcraft and Wizardry™ in Harry Potter and the Chamber of Secrets™! Based on J.K. Rowling's second book in the worldwide best-selling series, players face a magical multitude of new challenges and mysteries as the famous ""Boy Who Lived"" for the PlayStation® 2 computer entertainment system, Nintendo GameCube™, Xbox® video game system form Microsoft, PC, Game Boy™ Advance, PlayStation® and Game Boy® Color.   Ignoring Dobby™ the house-elf's grave warning that disaster will strike if he returns to Hogwarts, Harry embarks on his second year to find Dobby's predictions coming true! Harry soon finds himself entangled in a dark plot against his ""Mudblood"" classmates, as students keep turning up petrified! Could Draco Malfoy™ be to blame, or is something even more malevolent at work? With the help of returning friends Hermione, Ron, Hagrid™ and Hedwig™, players attend new classes to learn second-year spells that will aid them in a quest to uncover the true identity of the ""Heir of Slytherin"".  On the PlayStation 2 console, Xbox, Nintendo GameCube, and PC, players enter fantastical free-roaming 3D environments from Harry's world. Players become Harry Potter™ and delve not only into Harry's world, but also into his personality, via an internal ""voice."" Conversing with unique characters like Moaning Myrtle™, shopping in Diagon Alley™, and exploring the convoluted corridors of Hogwarts, players make crucial and independent decisions within Harry's world.   Additionally, Harry can, of course, cast spells against foes – but these spells must be perfectly executed, or they could be miscast with humorous or critical consequences! Mini-games within levels can be revisited, so players can help Mrs. Weasley with ""de-gnoming"" her garden, challenge other students in Professor Lockhart's Dueling Club, or complete other mini-games again and again.   Harry returns to the PlayStation, to explore new interactive environments in an action/adventure quest to win the House Cup. When completing coursework in Potions, Transfiguration and Herbology, players get a taste of life as Hogwarts most famous student, while learning important spells and potions necessary for succeeding in the Chamber of Secrets!  Boasting an entirely new engine, the Game Boy Advance game showcases rendered elements from the console titles. Utilizing the Game Boy Advance's Game Link® Cable Link, Game Boy Advance players can hook into their Nintendo GameCube game, transferring maps, magical items and secret spells for added value.   The Game Boy Color platform features RPG-style gameplay in a ""take anywhere"" 2D journey to Hogwarts. Featuring Quidditch™ matches, magical duels and other wizard-world mini-games, the Game Boy Color title allows multi-player magical encounters with the denizens of Hogwarts, and more collecting of Famous Witches and Wizard Cards.
Electronic Arts UK "
