Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
9017,IHRA Professional Drag Racing 2005,ihra-professional-drag-racing-2005,Racing,E,PS2,Bethesda Softworks,Bethesda Softworks,,,,0.0,0.19,0.09,0.07,,0.02,2004.0,,http://www.vgchartz.com/game/5214/ihra-professional-drag-racing-2005/?region=All,1,,/games/boxart/full_5233466AmericaFrontccc.jpg,0.19,"From the creators of the most successful drag racing                              games in the world comes the next generation of drag                              racing action - IHRA Professional Drag Racing 2005 (IHRA                              Pro). IHRA Pro takes this best-selling series to a new                              level with its outstanding graphics, realistic physics,                              presentation, and, most importantly, intense racing                              action.

Experience realistic racing with fully detailed                                  weather and atmospheric dynamics  
Choose from more than 35 vehicles, including classics                                  and late models  
Features top cars and drivers from Top Fuel, Pro                                  Mod, Pro Stock, and Funny Car  

Customize 70 vehicle components,                                      from tires to transmissions to electronics 

Race a single event, a whole season, or go head-to-head                                  against a friend!   

Source - www.bethsoft.com (publisher) "
9018,SpongeBob's Surf & Skate Roadtrip,spongebobs-surf-amp-skate-roadtrip,Action,E,X360,THQ,THQ,,,,0.0,0.19,0.15,0.03,,0.02,2011.0,,http://www.vgchartz.com/game/59924/spongebobs-surf-amp-skate-roadtrip/?region=All,1,,/games/boxart/full_spongebobs-surf-amp-skate-roadtrip_568AmericaFront.jpg,0.19,"GRAB YOUR BOARD. CARVE IT UP!
Hit the sand and surf with SpongeBob and his   best pal, Patrick, for some super boarding escapades! Ride mondo waves   and winding waterways, and skate gnarly seaside streets and ramps for   hours of challenges that’ll test your awesome boarding skills.  SpongeBob’s Surf & Skate Roadtrip is non-stop action! SpongeBob and   his bodacious Bikini Bottom buddy jump on surfboards and skateboards to   explore a brand new, never-before-seen world!

For the first time ever, you can BE SpongeBob
Augmented reality—move your hand through the water and watch it splash!
Compete and play with   friends – show off your awesome tricks and mind-blowing stunts in   head-to-head play (2-player split-screen) 
12 awe-inspiring environments – 6 for each sport—and unlimited ways to perfect your board skills

 
THQ "
9019,Mace Griffin: Bounty Hunter,mace-griffin-bounty-hunter,Shooter,M,PS2,VU Games,Warthog,,,,0.0,0.19,0.09,0.07,,0.02,2003.0,,http://www.vgchartz.com/game/5282/mace-griffin-bounty-hunter/?region=All,1,,/games/boxart/full_3775020AmericaFrontccc.jpg,0.19,"Mega-corporations, strange religious sects, and futuristic gunslingers - they’re all that stand between Mace Griffin and the revenge he seeks for false imprisonment.As Mace Griffin, you’ll track your prey across the depths of space while unraveling a mystery deeper and more dangerous than you can believe. The cinematic storyline will take you through 13 expansive missions, seamlessly transitioning between epic space battles in 6 different ships and first-person ground combat on planet surfaces and space stations.In Space or on Land - Hunt Them Down™
www.us.playstation.com "
9020,The Spiderwick Chronicles,the-spiderwick-chronicles,Adventure,E10,Wii,Sierra Entertainment,Stormfront Studios,,,,0.0,0.19,0.17,0.01,,0.01,2008.0,,http://www.vgchartz.com/game/15713/the-spiderwick-chronicles/?region=All,1,,/games/boxart/5301985ccc.jpg,0.19,"Their World is Closer Than You Think.The Spiderwick Chronicles™ is a best-selling book series by Holly Black and Tony DiTerlizzi in which twin brothers Jared and Simon, along with their sister Mallory Grace, embark on a perilous journey filled with adventure and danger.The Spiderwick Chronicles video game is based on the upcoming film adaptation by Paramount Pictures and Nickelodeon Films and will feature multiple playable characters, each with unique abilities.
Sierra Entertainment "
9021,Legacy of Kain: Defiance,legacy-of-kain-defiance,Adventure,M,XB,Eidos Interactive,Crystal Dynamics,,,,0.0,0.19,0.14,0.04,,0.01,2003.0,,http://www.vgchartz.com/game/1156/legacy-of-kain-defiance/?region=All,1,,/games/boxart/771798ccc.jpg,0.19,"The next chapter in the epic Legacy of Kain series is a cutting-edge action/adventure game featuring more action then ever before. Take control of two powerful and highly evolved vampires: Kain, an all-powerful demigod, and Raziel, a demonic angel of death. Each equipped with a legendary sword, Kain & Raziel must battle through a world loaded with conflict and intrigue as they attempt to unravel their destinies and defeat the dark forces that seek to condemn their world to eternal damnation.

Features:

Play as both Kain and Raziel, two powerful and highly evolved vampires with unique abilities


Engage in intense combat utilizing thrilling combo moves, and physical agility to destroy hordes of human, demonic, and undead foes



 

Utilize telekinetic powers to manipulate the environment and hurl your enemies into obstacles, impale them on sharp objects, or throw them off ledges to their deaths


Feed your dark hunger by sucking the blood and devouring the souls of your enemies to survive


Possess the bodies of unsuspecting victims to shift between the shadowy and sinister Spectral Realm and the rich and beautiful Material Plane


Source - www.eidosinteractive.com (publisher) "
9022,Jalopy,jalopy,Simulation,,PC,Unknown,Minskworks,,,,0.19,0.0,,,,,2003.0,01st Mar 19,http://www.vgchartz.com/game/223759/jalopy/?region=All,1,,/games/boxart/full_8410235AmericaFrontccc.jpg,0.19, 
9023,Trivial Pursuit unhinged,trivial-pursuit-unhinged,Misc,T,PS2,Atari,Artech Studios,,,,0.0,0.19,0.09,0.07,,0.02,2004.0,,http://www.vgchartz.com/game/5945/trivial-pursuit-unhinged/?region=All,1,,/games/boxart/full_5418468AmericaFrontccc.jpg,0.19,"The world's most popular trivia game is about to become a wild free-for-all! With incredible new game features, this all-new version of the Trivial Pursuit game rewards the clever, the speedy and the sneaky-- while still highlighting everybody's trivia talents. "
9024,Tales of the World: Narikiri Dungeon 2,tales-of-the-world-narikiri-dungeon-2,Role-Playing,,GBA,Namco,Alfa System,,,,0.0,0.19,,,0.19,0.0,2002.0,,http://www.vgchartz.com/game/4510/tales-of-the-world-narikiri-dungeon-2/?region=All,1,,/games/boxart/full_4165818JapanFrontccc.jpg,0.19,"Tales of the World: Narikiri Dungeon 2 is a Role-Playing game, developed by Alfa System and published by Namco,  which was released in Japan in 2002. "
9025,Majin and the Forsaken Kingdom,majin-and-the-forsaken-kingdom,Adventure,T,X360,Namco Bandai,Game Republic,,7.0,,0.0,0.19,0.14,0.03,0.0,0.01,2010.0,,http://www.vgchartz.com/game/43812/majin-and-the-forsaken-kingdom/?region=All,1,,/games/boxart/full_majin-and-the-forsaken-kingdom_0AmericaFront.jpg,0.19,"Wrapped in an emotional journey of courage and respect, Majin and the Forsaken Kingdom takes players on a majestic adventure as a cunning individual who must rely on his agility to triumph over increasing obstacles. What he lacks in might, his AI-controlled companion makes up for with his towering size and brawn. 

Majin and the Forsaken Kingdom redefines co-op AI gameplay by delivering an accessible experience that offers the perfect mix of stealth, action, platform navigation and combat that is designed to keep the journey gripping and immersive. Though each character has their own objective, teamwork is essential for survival as the hero and Majin must fight in tandem to persevere over any challenge that lies in their path. This complementary relationship will only continue to deepen and evolve as the story unfolds. "
9026,Aliens versus Predator: Extinction,aliens-versus-predator-extinction,Strategy,T,PS2,Electronic Arts,Zono Incorporated,,,,0.0,0.19,0.09,0.07,,0.02,2003.0,,http://www.vgchartz.com/game/4815/aliens-versus-predator-extinction/?region=All,1,,/games/boxart/full_9777855AmericaFrontccc.jpg,0.19,"Survival Of The Fiercest
Battle for control of planet LV-742 as aliens, predators, or colonial marines in this tactical strategy game based on the aliens versus predator universe. Choose a species and outmaneuver your enemies for Hi-Tech weaponry. Upgrades, and control of the planet. Only by utilizing the unique advantages of your breed can you determine the fate of your species.

Engage and annihilate opposing forces in over 20 unique maps, from jungles to caverns to Hi-Tech laboratories.
Use specialized weapons including Colonial marine pulse rifles, predator bleeder spears, and alien face huggers to defeat foes.
Control and upgrade never-before-seen aliens, predators, and marines, each with unique tactical advantages.

--Box "
9027,Silent Scope 2: Dark Silhouette,silent-scope-2-dark-silhouette,Shooter,M,PS2,Konami,Konami Computer Entertainment Tokyo,,,,0.0,0.19,0.09,0.07,,0.02,2001.0,,http://www.vgchartz.com/game/26937/silent-scope-2-dark-silhouette/?region=All,1,,/games/boxart/full_8180247AmericaFrontccc.jpg,0.19,"The arcade smash hit Silent Scope 2: Dark Silhouette comes to the PlayStation 2 with twice the adrenaline-pumping action of the original, with all-new two-player modes!Hiding from rooftops, bridges, and other environments, use your sniper scope to take down enemy targets to save innocent lives. With simultaneous cooperative and competitive play, two players can take aim to see who is the best sniper!
us.playstation.com "
9028,Dave Mirra Freestyle BMX 2,dave-mirra-freestyle-bmx-2,Sports,T,GBA,Acclaim Entertainment,Full Fat,,8.0,,0.0,0.19,0.14,0.05,,0.0,2001.0,,http://www.vgchartz.com/game/18694/dave-mirra-freestyle-bmx-2/?region=All,1,,/games/boxart/4331479ccc.jpg,0.19,"Featuring 10-time World Champion Dave Mirra, this game will redefine extreme sports video games. This true sequel lets you ride as one of 14 top pros, build a killer BMX park from the ground up, pull over 1,500 tricks, and explore 8 massive levels.  Play the game that delivers the most engaging next-generation BMX experience anywhere!

 The only game that features 10 time world champion and 11 time X-Games champion, Dave Mirra
 State of the art Park Editor lets you create your own BMX experience
 A roster of 14 BMX pros exclusively including Dave Mirra, Ryan Nyquist, and Rick Moliterno
 8 massive levels, 4x bigger than before, for the very best in vert, dirt, street and park riding and all of Camp Woodward
 Innovative S.I.K. trick system with the new grind, wall ride, manual and lip trick modifiers, lets you pull over 1500+ tricks
 10 super-competitive multiplayer games
 Compete to earn more than 40 real-life BMX sponsors during your ProQuest experience
 Killer soundtrack featuring: Ozzy Osbourne, The Cult, Methods of Mayhem and Godsmack

Playstation "
9029,International Cricket 2010,international-cricket-2010,Sports,,PS3,Codemasters,Trickstar Games,,,,0.0,0.19,,0.15,,0.04,2010.0,,http://www.vgchartz.com/game/44220/international-cricket-2010/?region=All,1,,/games/boxart/full_9102220PALFrontccc.jpg,0.19,"Get  in the action with International Cricket 2010.
From Codemasters, the home of interactive cricket, International  Cricket 2010 steps up to the crease with a range of innovations and  improvements to deliver the most authentic and intuitive gameplay yet.
The drama, intensity and excitement of world class cricket is  brought alive in the game-changing, all-new ‘Action’ cam. Supplementing  traditional broadcast views, you can now feel the satisfaction of  smashing home 90mph+ deliveries and experience the thrill of thundering  down the track to bowl from ‘Action’ cam’s exciting new on-field  perspectives.
International Cricket 2010 features enhanced fielding, bowling  and batting gameplay and introduces the innovative new ‘Power’ stick.  Giving batsmen 360° analogue power and direction control, ‘Power’ stick  enables the widest selection of shots ever, from pushing quick singles  to risky slogs to the boundary and everything in between.
Officially licensed by the ECB (England and Wales Cricket board)  and Cricket Australia, International Cricket 2010 includes official  players, stadia and kits which can be enjoyed in an improved range of  game modes, including instant tournaments, 20 over matches and full test  series.  A comprehensive player editor lets you create your own  character and a squad editor enables you to edit the name, appearance  and attributes of all players featuring in the expanded roster of 16  nations. Hawk-Eye technology and a stellar commentary team including  Jonathan ‘Aggers’ Agnew, Ian Bishop and Shane Warne combine in  International Cricket 2010’s slick, authentic TV-style presentation.
Complete with offline and online multiplayer, International  Cricket 2010 will set new standards for cricket gaming.
-from Codemasters "
9030,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,jikkyou-powerful-pro-yakyuu-96-kaimakuban,Sports,,SNES,Konami,Diamond Head,,,,0.0,0.19,,,0.19,0.0,1996.0,,http://www.vgchartz.com/game/4081/jikkyou-powerful-pro-yakyuu-96-kaimakuban/?region=All,1,,/games/boxart/full_6935745JapanFrontccc.jpg,0.19,"Jikkyou Powerful Pro Yakyuu '96 Kaimakuban is a Baseball Sim game, developed by Diamond Head and published by Konami,  which was released in Japan in 1996. "
9031,Mars: War Logs,mars-war-logs,Misc,,PC,Focus Home Interactive,Unknown,,,,0.19,0.0,,,,,2013.0,,http://www.vgchartz.com/game/76434/mars-war-logs/?region=All,1,,/games/boxart/full_9015640AmericaFrontccc.jpg,0.19, 
9032,NHL Hitz Pro,nhl-hitz-pro,Sports,E,PS2,Midway Games,Next Level Games,,,,0.0,0.19,0.09,0.07,,0.02,2003.0,,http://www.vgchartz.com/game/5540/nhl-hitz-pro/?region=All,1,,/games/boxart/3187742ccc.jpg,0.19,"NHL Hitz Pro mixes a hard-hitting blend of NHL authenticity and adrenaline-style gameplay with real five-on-five NHL hockey. While huge hits and rocket goals are common, the games still follows all NHL penalties from offsides and two-line passing to holding and cross-checking. Choose from 23-man NHL player rosters to play in a variety of real stadiums. Practice your skills in the retooled Hockey School mode, and then build your own dynasty in Franchise mode. You can also play head-to-head online or set up a tournament for up to 16 teams.
www.us.playstation.com "
9033,Tokimeki Memorial Girl's Side 3rd Story,tokimeki-memorial-girls-side-3rd-story,Adventure,,DS,Konami,Konami,,,,0.0,0.19,,,0.19,,2010.0,,http://www.vgchartz.com/game/44549/tokimeki-memorial-girls-side-3rd-story/?region=All,1,,/games/boxart/full_7561844JapanFrontccc.jpg,0.19, 
9034,I SPY castle,i-spy-castle,Puzzle,E,DS,Scholastic Inc.,Scholastic Media,,,,0.0,0.19,0.17,,,0.02,2011.0,,http://www.vgchartz.com/game/63150/i-spy-castle/?region=All,1,,/games/boxart/full_i-spy-castle_497AmericaFront.jpg,0.19, 
9035,Avatar: The Last Airbender - Into the Inferno,avatar-the-last-airbender-into-the-inferno,Adventure,E10,Wii,THQ,Halfbrick Studios,,,,0.0,0.19,0.17,0.01,,0.01,2008.0,,http://www.vgchartz.com/game/27984/avatar-the-last-airbender-into-the-inferno/?region=All,1,,/games/boxart/full_373534AmericaFrontccc.jpg,0.19,"
The Fire Nation devises a plot to use the power of Sozin's Comet to rain devastation on the rest of the world. The fate of the world lies in the hands of only a few young, brave heroes — Aang and his friends. They are preparing for the ultimate showdown against Fire Lord Ozai and his terrorizing army that will ultimately decide who will win the great 100 year old war.
Features

 Game specially built for the Wii from the ground up 
 New and improved Wii controls 
 Combat moves follows TV show 
 Manipulate elements in the environment with advanced bending moves 
 Bending Bombs: Bend elements to use as projectile weapon 
 Soar through the sky on gliders in new flying levels 
 Use Appa to navigate through the Avatar world 
 Ember Island: Replayable mini-games 
 Super-deformed characters for the DS 
 Play up to four players on the DS in the new volleyball game mini-game 

 "
9036,Allied General,allied-general,Strategy,E,PS,SSI,SSI,,6.3,,0.0,0.19,0.11,0.07,,0.01,1996.0,,http://www.vgchartz.com/game/17141/allied-general/?region=All,1,,/games/boxart/full_allied-general_24AmericaFront.jpg,0.19,"PANZER GENERAL took the gaming world by storm, prompting Computer Gaming World to call it, ""...such fun that even non-wargamers are likely to find themselves hooked."" Now, prepare to become an ALLIED GENERAL. Vol. II in SSI's premier 5-Star Series has you in its sights -- and this time the battlefield is your Playstation game console! Play 3 campaign games as an American, British or Soviet General against the German army. Or choose from over 35 scenarios that let you play as either the Allied or Axis side. Watch your forces improve with each victory. Use new troops types such as Finnish ski troops. You may even engage in a little conjecture: several what-if scenarios include Churchill's never-realized invasion of Norway -- Operation Jupiter. With so many choices, your abilities will be tested as never before!
 
Source: Game Case "
9037,Call of Duty: WWII,call-of-duty-wwii,Shooter,M,PC,Activision,Sledgehammer Games,,,,0.0,0.19,0.07,0.11,,0.01,2017.0,30th Dec 17,http://www.vgchartz.com/game/170600/call-of-duty-wwii/?region=All,1,,/games/boxart/full_9718912AmericaFrontccc.jpg,0.19,"Call of Duty: WWII is the fourteenth main instalment in the Call of Duty series. The game was developed by Sledgehammer Games with help from Raven Software. The game is published by Activision and was released for the Playstation 4, Xbox One and PC on November 3rd 2017. 
Call of Duty: WWII takes the series back to the past while the last five Call of Duty games had futuristic setting. Call of Duty: WWII is also the first Call of Duty in three years to implement the boots on the ground movement system.
The base game includes a 6-8 hour campaign, a multiplayer mode and a zombies mode. 
Source: Jason1637 "
9038,Fire ProWrestling G,fire-prowrestling-g,Fighting,,PS,Human Entertainment,S-Neo,,8.0,,0.0,0.19,,,0.18,0.01,1999.0,,http://www.vgchartz.com/game/3343/fire-prowrestling-g/?region=All,1,,/games/boxart/full_7011598JapanFrontccc.jpg,0.19, 
9039,Kamen Rider: Battride War,kamen-rider-battride-war,Action,,PS3,Namco Bandai Games,Eighting,,,,0.0,0.19,,,0.19,,2013.0,03rd Nov 18,http://www.vgchartz.com/game/72212/kamen-rider-battride-war/?region=All,1,,/games/boxart/full_7926848JapanFrontccc.jpg,0.19, 
