Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
6012,Backyard Baseball 2006,backyard-baseball-2006,Sports,E,GBA,Atari,Game Brains,,,,0.0,0.35,0.25,0.09,,0.01,2005.0,,http://www.vgchartz.com/game/26221/backyard-baseball-2006/?region=All,1,,/games/boxart/5422835ccc.jpg,0.35,"Kid versions of Major League Baseball® stars join the Backyard Kids… and they all fit in your pocket! Backyard Baseball™ is back on the Nintendo® Game Boy® Advance with new players, secret bonus pros, wacky power-ups and more. Pick players, or create your own, and smack the cover off the ball! You’ll hit homers and throw strikeouts like a pro… a kid pro!
Features:
MLB® Pro Kids - Alex “A-Rod” Rodriguez, Pedro Martinez, Vladimir Guerrero, Albert Pujols, Ichiro, Alfonso Soriano, Nomar Garciaparra, Eric Gagne, Carlos Delgado, Ivan “Pudge” Rodriguez 
Custom Players - Create your own Backyard all-stars 
Pro Teams - Pick from all 30 Major League Baseball squads, or choose a customizable Backyard team 
Secret bonus stars - Unlock additional pro kids 
Quick games and full seasons - Play right away with a pickup game, or enjoy an entire Backyard Baseball League season 
Crazy power-ups - Smash towering home runs, pitch flaming fireballs and more 
Amazing Fields - Play at Backyard fields like the Junkyard, Boardwalk and Gator Flats swamp 
Cool Mini-Games - Compete in the Home Run Derby™ and try the Fielder’s Challenge 
 "
6013,The Sims 4: City Living,the-sims-4-city-living,Simulation,T,PC,Electronic Arts,Maxis,,,,0.0,0.35,0.03,0.3,,0.02,2016.0,29th May 18,http://www.vgchartz.com/game/142527/the-sims-4-city-living/?region=All,1,,/games/boxart/full_520439AmericaFrontccc.jpg,0.35, 
6014,Press Your Luck 2010 Edition,press-your-luck-2010-edition,Misc,E,Wii,Ubisoft,Ludia Inc.,,,,0.0,0.35,0.33,,,0.03,2009.0,,http://www.vgchartz.com/game/39052/press-your-luck-2010-edition/?region=All,1,,/games/boxart/full_4834324AmericaFrontccc.jpg,0.35,"Contestants collect ""spins“ by answering trivia questions, and then use their ""spins“ on an 18-space game board full of cash and prizes. The person who amasses the most in cash and prizes at the end of the game wins. Watch out for those famous Whammies along the way, they will steal all of your cash and prizes.
 
Ubisoft "
6015,Disney Infinity,disney-infinity,Action-Adventure,,3DS,Disney Interactive Studios,Altron,,,,0.0,0.35,0.22,0.11,,0.03,2013.0,21st Jan 18,http://www.vgchartz.com/game/71960/disney-infinity/?region=All,1,,/games/boxart/full_9878581AmericaFrontccc.jpg,0.35,"
join the Disney Infinity Toy Box Challenge where  you can compete in your  own Toy Box game board!   Race, jump, climb or  shoot – test out your  skills in over 50 mini-games!
Featuring:

Form your team of 3 characters and tackle competition in 15 Toy Box game boards
Level up your characters and earn coins for more customization pieces
Customize your Game Board experience – select your toy buildings, adventures and decorations
Expand your game board experience and mash up characters and worlds
Up to 2-player local co-op

Source: Official Site
 "
6016,Guitar Hero: Smash Hits,guitar-hero-smash-hits,Misc,T,PS3,Activision,Neversoft Entertainment,,7.4,,0.0,0.35,0.2,0.11,,0.05,2009.0,,http://www.vgchartz.com/game/34039/guitar-hero-smash-hits/?region=All,1,7.8,/games/boxart/full_9136038AmericaFrontccc.jpg,0.35,"Turn down the lights, crank up the amps and prepare to command center stage as some of the most famous AND infamous tracks from Guitar Hero, Guitar Hero II, Guitar Hero Encore: Rocks the 80s and Guitar Hero III: Legends of Rock step into the spotlight in the most epic, full band jam session to-date -- Guitar Hero Greatest Hits. The #1 best-selling video game franchise of 2008 presents the best of the best to music video game aficionados so they can join together with guitar, bass, drums and vocals and rock to master tracks of their favoriteGuitar Hero music.
Featuring 48 master recordings, Guitar Hero Greatest Hits delivers exciting online and offline gameplay modes including Band Career and 8-player ""Battle of the Bands,"" which allows two full bands to compete head-to-head online. In Guitar Hero Greatest Hits players' rock n' roll fantasies turn to realities as they create their rocker, compose their music and share it with the world through the innovative Music Studio,GHTunes and robust Rock Star Creator gameplay modes first introduced in Guitar Hero World Tour. 
FEATURES 

Guitar Hero's Greatest Hits Play alone or as a full band and rock out to 48 of some of the hottest fan-favorite tracks from Guitar Hero's original guitar-centric games: Guitar Hero, Guitar Hero II, Guitar Hero Encore: Rocks the 80s and Guitar Hero III: Legends of Rock.
I'm With the Band Video game fanatics can expand to full band and for the first time ever strum, drum and belt out some of their favorite Guitar Hero songs as master tracks on all gaming systems as they jam along to updated note tracks and all-new gameplay for the drum controller and microphone.
A Setlist that Guarantees ""Nothin But A Good Time"" Guitar Hero Greatest Hits features the most memorable songs from Guitar Hero games together in one epic setlist, comprised of all master recordings including, ""Them Bones"" by Alice in Chains, Queen's ""Killer Queen,"" ""Nothin' But A Good Time"" by Poison, Rage Against The Machine's ""Killing in the Name,"" ""I Wanna Rock"" by Twisted Sister, Joan Jett and The Blackhearts' ""I Love Rock N Roll,"" Heart's ""Barracuda"" and Guitar Hero III favorite Dragonforce's ""Through the Fire and Flames.""
Discover the Spirit of Rock, All Around the World Rock through fantastic locations with Guitar Hero favorites and play at eight new venues based on wonders of the world, including the Amazon, Polar Ice Caps and the Grand Canyon.
Create, Customize and Share Guitar Hero Greatest Hits features the Music Studio, GHTunes and the Rock Star Creator first made famous in Guitar Hero World Tour. Create your own hits in Music Studio, share them online with GHTunes and watch your created superstar shred and drum to your soon-to-be breakout hit. With difficulty levels ranging from ""Beginner"" mode, introduced in Guitar Hero World Tour to the difficult-to-master ""Expert+"" mode first seen in Guitar Hero Metallica, Guitar Hero Greatest Hits is accessible for all players.
 "
6017,Cabela's Outdoor Adventures (2006),cabelas-outdoor-adventures-2006,Sports,T,PS2,Activision,Sand Grain Studios,,,,0.0,0.35,0.17,0.14,,0.05,2005.0,,http://www.vgchartz.com/game/4930/cabelas-outdoor-adventures-2006/?region=All,1,,/games/boxart/184007ccc.jpg,0.35,"
Cabela's® Outdoor Adventures provides you with the hunting & fishing expedition of a lifetime with 22 outdoor adventures across North America and beyond. Fly, float and trek from Utah to Mexico to New Zealand in search of 10 different species of trophy bucks or stop off and angle for the local species of fish. While on your adventure, you'll also have the opportunity to hunt 11 species of both big game and small game, compete in shooting contests and embark on varied missions. Your Cabela's® Guide introduces each true-to-life outdoor adventure where stealth, strategy and technique are of the utmost importance.   Features Include:  

 11 locations from Utah to Mexico to New Zealand where to hunt and fish the native species, and enter shooting contests
      
 10 deer, 11 big game, 11 small game, and 11 fish
  
 Shop at an authentic Cabela's® for: Firearms and bows, fishing rod and reel combos, deer locator, scents, calls, clothing and much, much more
  
 New deer-specific features including Impact Zones to identify shot location, rare deer types, and Trophy Legends to display in ""Deer Country""
  
 Each adventure hunt has instant actions that include survival and fishing
 Extreme realism with faithful recreations of each location where water rushes, foliage sways and sounds of the wilderness come alive

 
Activision
 "
6018,Slender: The Arrival,slender-the-arrival,Misc,,PC,Polytron Corporation,Unknown,,,,0.35,0.0,,,,,2013.0,,http://www.vgchartz.com/game/71398/slender-the-arrival/?region=All,1,,/games/boxart/full_2436334AmericaFrontccc.jpg,0.35, 
6019,Nicktoons: Unite!,nicktoons-unite,Adventure,E,GC,THQ,Blue Tongue,,,,0.0,0.35,0.27,0.07,,0.01,2005.0,,http://www.vgchartz.com/game/1644/nicktoons-unite/?region=All,1,,/games/boxart/full_9858509AmericaFrontccc.jpg,0.35,"The battle is on!Songebob, Jimmy, Timmy and Danny must combine their powers to defeat the Evil Syndicate and destroy the devastating Doomsday device.It's good vs. evil where only one team of Nicktoons will prevail.Power up special weaponsPlay as 4 different Nicktoons heroesBattle powerful enemies*THQ - back of box  "
6020,Bloons TD 5,bloons-td-5,Strategy,,PC,Unknown,Ninja Kiwi,,,,0.35,0.0,,,,,2005.0,11th Feb 19,http://www.vgchartz.com/game/223517/bloons-td-5/?region=All,1,,/games/boxart/full_9240179AmericaFrontccc.jpg,0.35, 
6021,Suikoden V,suikoden-v,Role-Playing,T,PS2,Konami,Hudson Soft,,7.9,,0.0,0.35,0.08,0.06,0.19,0.02,2006.0,,http://www.vgchartz.com/game/2266/suikoden-v/?region=All,1,,/games/boxart/1412360ccc.jpg,0.35,"Description
Celebrate the 10th anniversary of Suikoden  with an all-new role-playing adventure filled with mystery and suspense. In the  land of Falena, a prosperous and beautiful country governed by the matriarchy  and the benevolent power of the Sun Rune, civil unrest arises and the queen is  forced to use the Sun Rune to quell the uprising, but at what cost? Journey as  the prince in an expansive quest uncovering the mysteries surrounding the Sun  Rune, the civil unrest and the dark intent of an unknown power in the greatest  Suikoden saga yet!
Features

Longest Suikoden storyline ever with fully voiced-over cut scenes, multiple  endings, storyline branches and unimaginable plot twists 
Uncover the 108 Stars of Destiny to build up and customize a home base 
Tactical Formation System allows for more than 20 strategic formations in  battle 
Take 6 member parties into battle with over 60 playable characters for  millions of party combinations 
Strategic map battles with hundreds of troops in huge army skirmishes 
Completely customize your characters with a new skill system, weapon  enhancement system and hundreds of unique equipment items

Reviews
IGN awarded Suikoden V with the following awards for 2006: Best PS2 Story - WINNER Best PS2 RPG - Runner up Click here to view IGN'S Best of 2006 awards
Source: www.konami.com "
6022,Picross 2,picross-2,Puzzle,,GB,Nintendo,Jupiter Multimedia,,,,0.0,0.35,,,0.35,0.0,1996.0,,http://www.vgchartz.com/game/4010/picross-2/?region=All,1,,/games/boxart/full_9408102JapanFrontccc.jpg,0.35,"Picross 2 is a Logic Puzzle game, developed by Jupiter Multimedia and published by Nintendo,  which was released in Japan in 1996. "
6023,Metro: Last Light,metro-last-light,Shooter,M,X360,Deep Silver,4a-games,,,,0.0,0.35,0.17,0.15,0.0,0.03,2013.0,17th Jul 18,http://www.vgchartz.com/game/45942/metro-last-light/?region=All,1,,/games/boxart/full_346700AmericaFrontccc.jpg,0.35,"It is the year 2034.  Beneath the ruins of post-apocalyptic Moscow, in the tunnels of the  Metro, the remnants of mankind are besieged by deadly threats from  outside – and within. Mutants stalk the catacombs beneath the desolate surface, and hunt amidst the poisoned skies above.  But rather than stand united, the station-cities of the Metro are locked  in a struggle for the ultimate power, a doomsday device from the  military vaults of D6. A civil war is stirring that could wipe humanity  from the face of the earth forever.  As Artyom, burdened by guilt but driven by hope, you hold the key to our survival – the last light in our darkest hour...

Explore the post-apocalyptic world of the Moscow Metro, one of the most immersive, atmospheric game worlds ever created
Experience thrilling combat  with an exotic arsenal of hand-made weaponry against deadly foes – both  human and mutant – and use stealth to launch attacks under the cover of  darkness
Fight for every bullet and every last breath in a claustrophobic blend of survival horror and FPS gameplay
Next generation technology boasting stunning lighting and physics sets a new graphical benchmark on both console and PC

- Official thq website : http://www.thq.com/us/metrolastlight "
6024,Disgaea 5: Alliance of Vengeance,disgaea-5-alliance-of-vengeance,Role-Playing,,PS4,NIS America,Nippon Ichi Software,,,,0.0,0.35,0.15,0.08,0.07,0.05,2015.0,,http://www.vgchartz.com/game/84506/disgaea-5-alliance-of-vengeance/?region=All,1,,/games/boxart/full_2625939AmericaFrontccc.jpg,0.35, 
6025,Outlaw Golf 2,outlaw-golf-2,Sports,M,PS2,Global Star Software,Hypnotix,,,,0.0,0.35,0.17,0.14,,0.05,2004.0,,http://www.vgchartz.com/game/5562/outlaw-golf-2/?region=All,1,,/games/boxart/1957730ccc.jpg,0.35,"The crude cast of Outlaw Golf is back with new friends, courses, fighting moves, and more. Choose from 11 wild characters--including babes, rappers, and thugs--and take on the challenges from eight courses, ranging from the arctic to the jungle. By playing through the tour and winning events, you can unlock more clubs, balls, and outfits. In addition to tournament mode, the game features match, time attack, and baseball golf modes. Just remember--even if your golf game is off, you can still beat up your opponents, or even your caddy.
www.us.playstation.com "
6026,Momotarou Dentetsu 12,momotarou-dentetsu-12,Misc,,PS2,Hudson Soft,Hudson Soft,,,,0.0,0.35,,,0.35,,2003.0,,http://www.vgchartz.com/game/3821/momotarou-dentetsu-12/?region=All,1,,/games/boxart/full_2452546JapanFrontccc.jpg,0.35, 
6027,Skylanders SWAP Force,skylanders-swap-force,Misc,,XOne,Activision,Unknown,,,,0.0,0.35,0.25,0.07,,0.03,2013.0,,http://www.vgchartz.com/game/73200/skylanders-swap-force/?region=All,1,,/games/boxart/full_7577154PALFrontccc.jpg,0.35,"Swap ForceEmbark on an exciting new adventure with the Skylanders and the SWAP Force.For generations, the SWAP Force protected the volcano that replenishes Skylands’ magic. That is until an epic battle caught them in an eruption that blasted them apart, sent them to Earth and gave them the ability to swap powers. Only you can mix and match their tops and bottoms, put them on the new Portal of Power™ and save Skylands.skylanders.com "
6028,Worms: Open Warfare 2,worms-open-warfare-2,Strategy,E10,DS,THQ,Team17 Software / Two Tribes,,,,0.0,0.35,0.07,0.24,,0.04,2007.0,,http://www.vgchartz.com/game/7267/worms-open-warfare-2/?region=All,1,,/games/boxart/1636870ccc.jpg,0.35,"The crazy worms are back and what better place to battle it out than conflicts throughout history and beyond. Worms love fighting each other and we take a little peek into the past, or even the future, we find they always have and always will... Its Worm World War!
Features:
6 all new landscapes allow the worms to battle it out through history’s most famous wars. 
11 brand new weapons and utilities including an electromagnet, boomerang, and bunker buster.  
Take on adversaries from around the world with the all new online (Infrastruction mode - PSP, Wi-Fi connection - DS) multiplayer or pass around the handheld device in Hot-Seat mode. All for up to 4 players. 
New single player modes including Puzzle mode and Campaign mode. 
New multi player modes including Race mode and Fort mode. 
Customize your Worms - personalize everything from worm hats and victory dances to team flags. Use the powerful custom level editor to design the ultimate battlefield.
 "
6029,Call of Duty: Ghosts,call-of-duty-ghosts,Shooter,M,WiiU,Activision,Infinity Ward,,8.8,,0.0,0.35,0.22,0.09,0.01,0.03,2013.0,21st Mar 18,http://www.vgchartz.com/game/71505/call-of-duty-ghosts/?region=All,1,,/games/boxart/full_5971418AmericaFrontccc.jpg,0.35,"

Outnumbered, Outgunned, But Not Outmatched.

WE ARE ALL WE'VE GOT. This  new chapter in the Call of Duty® franchise features a fresh dynamic,  where players are on the side of a crippled nation, fighting not for  freedom, or liberty, but simply to survive. Special Operations forces, a  mysterious group known only as ""Ghosts"", lead the battle against a  newly-emerged, technologically-superior, global power.
The franchise that has defined a generation of gaming is set to raise  the bar once again with the all-new Call of Duty®: Ghosts. Published by  Activision and developed by Infinity Ward, the studio that created the  original Call of Duty® and the critically-acclaimed Call of Duty®:  Modern Warfare® series, Call of Duty®: Ghosts® ushers in the next  generation of the franchise, delivering a riveting all-new gameplay  experience built on an entirely new story, setting and cast, all powered  by a new next-generation Call of Duty® engine.

Multiplayer - In Call of Duty®: Ghosts multiplayer,  customize your soldier and squad for the first time. Level environments  are more realistic and immersive than ever before.


Campaign - Outnumbered, Outgunned, But Not  Outmatched. This new chapter in the Call of Duty® franchise features a  fresh dynamic, where players are on the side of a crippled nation,  fighting not for freedom, or liberty, but simply to survive. Special  Operations forces, a mysterious group known only as ""Ghosts"", lead the  battle against a newly-emerged, technologically-superior, global power.


Extinction - Extinction is a completely new  4-player, co-op game mode featuring a unique blend of fast-paced  survival gameplay, base defense, player customization and class leveling  rounding out this robust new Call of Duty®: Ghosts game mode. Teamwork  is critical. Your team faces an inhuman menace that has overrun an  isolated Colorado town and you must eliminate the threat via any means  necessary.


DLC - Season Pass. Get ready for a full season of  amazing content with the Call of Duty®: Ghosts Season Pass. With the  Season Pass you’ll get 4 epic downloadable content packs: ONSLAUGHT,  DEVASTATION, INVASION, AND NEMESIS – providing brand new multiplayer  maps, bonus weapons, and a unique 4-part episodic Extinction experience  for one great low price.

Source: activision.com "
6030,Halo: Spartan Assault,halo-spartan-assault,Shooter,,PC,Microsoft Studios,Vanguard Games,,,,0.35,0.0,,,,,2013.0,27th Sep 18,http://www.vgchartz.com/game/73779/halo-spartan-assault/?region=All,1,,/games/boxart/full_4839482AmericaFrontccc.jpg,0.35, 
6031,Dragon Ball Z: Extreme Butoden,dragon-ball-z-extreme-butoden,Fighting,T,3DS,Namco Bandai Games,Arc System Works,,5.0,,0.0,0.35,0.13,0.03,0.17,0.02,2015.0,17th Jan 18,http://www.vgchartz.com/game/85687/dragon-ball-z-extreme-butoden/?region=All,1,,/games/boxart/full_3131102AmericaFrontccc.jpg,0.35,"2-D  Dragon Ball Z fighting returns with fast-paced, hard-hitting action in  Dragon Ball Z: Extreme Butoden! Featuring over 100 characters from the  Dragon Ball Z universe, feel the destructive power of bone-crushing  blows as you execute and chain together multi-hit combos. Command  character specific move-sets and unleash epic Super Moves to deal  devastating damage!
OVER 100 CHARACTERS Including  fan favorites such as Goku, Piccolo, Vegeta, Freiza and Cell! Play as  characters from the new Dragon Ball Z: Resurrection F’ animated film
FORM YOUR OWN TEAMForm your ultimate Dragon Ball Z team and command them in a Team Battle! Re-create legendary showdowns from the animated series!
Source: Publisher "
6032,Batman: Rise of Sin Tzu,batman-rise-of-sin-tzu,Action,T,PS2,Ubisoft,Ubisoft Montreal,,,,0.0,0.35,0.17,0.13,,0.05,2003.0,,http://www.vgchartz.com/game/4863/batman-rise-of-sin-tzu/?region=All,1,,/games/boxart/1555848ccc.jpg,0.35," History will be made in Batman: Rise of Sin Tzu A master in the deadly art of war, Sin Tzu is driven by a lone desire - to conquer. Scouring the world in search of only the worthiest adversaries, Sin Tzu has descended upon Gotham City to defeat the Caped Crusader Features:

Four Supervillains: Battle Batman's most infamous enemies including Bane, Clayface, Scarecrow - each making their first ever video game appearances - and the formidable Sin Tzu.  
Two-Player Cooperative Gameplay: Go at it alone as Batman or recruit backup. Invite a friend into the battle as Nightwing, Robin or Batgirl in 2-player cooperative fighting mode.  
35 Batman Attacks: Topple Sin Tzu's soldiers of crime with more than 35 martial arts moves and dazzling combos. 
12 Levels: Battle your way through the Gotham City Docks, Crime Alley, Arkham Asylum and more.  
Play as Batman, Robin, Nightwing, or Batgirl in single-player mode: Each character features unique fighting moves. 

Source: ubi.com "
6033,Disney's Tarzan: Return to the Jungle,disneys-tarzan-return-to-the-jungle,Action,E,GBA,Activision,Digital Eclipse,,6.9,,0.0,0.35,0.25,0.09,,0.01,2002.0,,http://www.vgchartz.com/game/26751/disneys-tarzan-return-to-the-jungle/?region=All,1,,/games/boxart/1204ccc.jpg,0.35,"Surf on trees, swim in swamps, swing on vines, and race mine carts down dark caves as the legendary Tarzan in an all-new adventure. Prepare for dangerous face-offs with hungry animals, tough hunters, and the evil Queen La. Get ready to rumble, 'cause it's a jungle in here! Take a vine-swinging, tree-surfing adventure as young and adult Tarzan, interacting with Terk, Jane, and Professor Porter. Discover evil pirate ships, abandoned mining caves, and the Lost Valley of the Dinosaurs as you explore 21 wild environments. Use your boomerang, spear, and famous animal call to help you and your jungle friends escape from danger. "
6034,Cabela's Dangerous Hunts,cabelas-dangerous-hunts,Sports,T,XB,Activision,FUN Labs,,,,0.0,0.35,0.26,0.08,,0.01,2003.0,,http://www.vgchartz.com/game/289/cabelas-dangerous-hunts/?region=All,1,,/games/boxart/2751720ccc.jpg,0.35,"The next evolution of hunting has taken a dangerous turn. Get ready for hunting action unlike anything you've ever encountered, with ""kill or be killed"" consequences that will leave you trembling at the knees and fearing for your life!    Cabela’s® Dangerous Hunts delivers intense hunting action in exotic locations throughout the world. Featuring some of the world’s most ferocious animals, such as Grizzly, Leopards, Rhinos, Cape Buffalo and more, in palm-sweating, heart-pounding hunting action. You’ll soon realize first-hand what every hunter fears most in terrifying “Kill or Be Killed” hunting action never before available!            Features Include: 

27 big game animals to hunt.
12 exotic locations throughout the world.
3 modes of gameplay featuring: Quick Hunt, Action Zone and Career Hunt.
1000s of authentic gear options including: 11 rifles, 3 handguns, 2 bows, 1 crossbow, 3 knives, plus 4 different scopes.

 
Activision "
