Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
7018,DeathSmiles,deathsmiles,Shooter,T,X360,Aksys Games,Cave,,8.0,,0.0,0.28,0.15,0.06,0.05,0.02,2010.0,,http://www.vgchartz.com/game/34131/deathsmiles/?region=All,1,,/games/boxart/full_9761625AmericaFrontccc.jpg,0.28,"Enter the world of Gilverado, a kingdom plagued by hideous monsters and tortured souls. Choose from four angels with unique demonic familiars and battle against a storm of enemies pouring out of Hell’s gates!  Fight your way out of tight spots as you are surrounded by enemy units and bullets from both sides of the screen. The unique left/right shooting mechanic of Deathsmiles will keep you on your toes as you dodge and weave through complex enemy fire, beautifully crafted by the modern masters of shmups, CAVE.
Triggering “Power-up mode” will unleash great streams of golden crowns, white tiaras, and grey skulls as you cut through enemies with your little angel’s mighty magic shot.   Try not to get distracted by the bling as you collect these gorgeous trinkets en masse and pump your high score to the limit!
“Most shooters feature space ships heroically charging through bullet showers to kill some alien nuisance,” says Cherie Baker, PR Specialist. “With Deathsmiles, you’ve got little girls flying through a gothic otherworld to destroy the horrific, necrotic Imperator Tyrannosatan. Really, what could top that!?”
Deathsmiles Key Features:


Five Characters to Explore Gilverado
Choose Windia, the foppish English girl; Casper, the sassy German; Follett, the cautious French girl; Rosa, the California valley girl; or Sakura the faithful witch of the swamp wastes. Travel down the roads of Gilverado and discover hidden conversations between the angels.


Mega Black Label
Test your supernatural powers against the onslaught of the Ice Palace and its forgotten protector!   Put your skills to the test with a new scoring system that demands more, but pumps out even more explosions of shiny tokens!


Choose Your Path and Difficulty
You can choose your own route through the game’s stages and set the difficulty for each, from a level of 1 to 3. These difficulty levels allow you to customize the bullet count and boss toughness. Watch out if you choose level 3 five times, though…


Save and Play Back Replays
Save replays of your own games to watch later for your own enjoyment. Players can also download the top 20 scoring runs on the leaderboard.


Online Rankings & Online Co-op
Check out your score on the online leaderboard, with rankings for each character and game mode. Two-player cooperative play is also available via: Xbox LIVE® online entertainment network!


 
(Publisher) "
7019,Fantastic 4: Flame On,fantastic-4-flame-on,Action,E10,GBA,Activision,Torus Games,,,,0.0,0.28,0.2,0.08,,0.01,2005.0,,http://www.vgchartz.com/game/25482/fantastic-4-flame-on/?region=All,1,,/games/boxart/8697403ccc.jpg,0.28, 
7020,World of Tanks,world-of-tanks,Shooter,T,PC,Wargaming.net,Wargaming.net,,7.8,,0.0,0.28,,0.23,,0.05,2011.0,,http://www.vgchartz.com/game/50608/world-of-tanks/?region=All,1,,/games/boxart/full_world-of-tanks_316AmericaFront.jpg,0.28, 
7021,Marvel Nemesis: Rise of the Imperfects,marvel-nemesis-rise-of-the-imperfects,Fighting,T,XB,Electronic Arts,Nihilistic Software,,,,0.0,0.28,0.21,0.06,,0.01,2005.0,,http://www.vgchartz.com/game/1270/marvel-nemesis-rise-of-the-imperfects/?region=All,1,,/games/boxart/4690142ccc.jpg,0.28,"An epic war has struck the Marvel universe….and its outcome is in your hands! Marvel Nemesis™: Rise the Imperfects™ ¬delivers the most authentic and cinematic Super Hero™ fighting experience ever seen in a video game while remaining faithful to Marvel’s comic legacy.  Pit the most legendary Marvel Super Heroes™ against The Imperfects™, a group of Super Heroes created collaboratively by Marvel, EA, and top comic book industry talent, in all-out duels to determine who among them is the most powerful of all. Control a number of characters from Marvel’s library of Super Hero families including Spider-Man, Wolverine, and Iron Man.   Experience what it’s like to fully possess each Hero’s super powers—and unleash them on enemies with devastating effect. Pummel and ultimately crush adversaries in fully interactive and highly destructible fighting arenas. Marvel Nemesis: Rise of the Imperfects features locations from the Marvel’s universe as well as New York City landmarks. Use this environment to your advantage and defeat enemies in head-to-head battles, in online multiplayer challenges or in the single-player mode. Guaranteeing its authenticity, the team behind Marvel Nemesis: Rise of the Imperfects includes Hollywood and comic book industry stars such as renowned illustrator Jae Lee (Spider-Man, Uncanny X-men, Captain America) and movie character designer Paul Catling (Spider-Man, The Punisher, Harry Potter and the Chamber of Secrets). With more than a dozen Super Heroes, a brand-new family of characters, and destructible battle arenas, EA is delivering the Super Hero showdown Marvel fans have been waiting for.
 
Source - www.electronicarts.co.uk (publisher) "
7022,All Star Cheer Squad,all-star-cheer-squad,Sports,E,DS,THQ,Gorilla Systems,,,,0.0,0.28,0.26,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/19972/all-star-cheer-squad/?region=All,1,,/games/boxart/full_25567AmericaFrontccc.jpg,0.28,"Nintendo DS™ Features
You've made the squad… Now it's time to show your stuff!
Embark on an adventure at Cheer Camp as you learn all the right moves to beat the rival squads in cheer competitions. Cooperate and compete in your team or in one-on-one cheer offs with a friend. Do you have what it takes to lead your squad all the way to the Championships? Give it all you've got to become the All Star Cheerleader!

Play increasingly challenging rhythm games with the DS as you compete with friends or on a team
Learn new moves and choreograph your own routines to music
Immerse yourself in the role of a cheerleader as you perform tasks to gain spirit and respect points
Meet other cheerleaders at camp and perform workout and heath tasks to advance
Customize the look of your character and team including face, hair, make-up and outfits
Play an adventure starting with your first day at world-renowned Camp Sprit cheer camp. Compete against other squads and show them a thing or two about spirit! 

thq.com "
7023,The King of Fighters '95,the-king-of-fighters-95,Fighting,,SAT,SNK,SNK Corporation,,,,0.0,0.28,,,0.28,,1996.0,,http://www.vgchartz.com/game/4551/the-king-of-fighters-95/?region=All,1,,/games/boxart/full_5086635PALFrontccc.jpg,0.28,The ultimate 2D fighting game featuring 24 characters from some of SNK's most successful games. Five different game modes including strategic team battles. Hugely detailed and fully animated backgrounds. Comes with an extra ROM catridge to ensure that every feature of the memory intensive original can be faithfully reproduced only on the Sega Saturn. 
7024,Pirates of the Caribbean: Dead Man's Chest,pirates-of-the-caribbean-dead-mans-chest,Adventure,T,PSP,Buena Vista,Griptonite Games,,4.3,,0.0,0.28,0.25,0.01,,0.02,2006.0,,http://www.vgchartz.com/game/6109/pirates-of-the-caribbean-dead-mans-chest/?region=All,1,,/games/boxart/6370668ccc.jpg,0.28,"Players will be able to play as Captain Jack Sparrow, Will Turner and Elizabeth Swann as they explore and brawl across land and sea on a memorable quest in search of the legendary Dead Man's Chest. The game features thrilling moments from the movie and expands the fantasy of the franchise by offering exciting new adventures and locations inspired by the rich ""Pirates of the Caribbean"" universe.
www.us.playstation.com "
7025,F/A-18F Super Hornet,f,Simulation,E,GBA,Majesco,UK Magic,,,,0.0,0.28,0.2,0.08,,0.01,2004.0,,http://www.vgchartz.com/game/26866/fa-18f-super-hornet/?region=All,1,,/games/boxart/8019060ccc.jpg,0.28,"Defend the coalition and defeat the Iraqi forces with an array of high-powered weaponry in F/A-18F Super Hornet. Secure diplomacy in the Middle East by eliminating the enemy, rescuing international diplomats and tracking down major enemy leaders. Can you live up to the challenge?

Fly more than 19 different land and sea missions in real Iraqi cities 
Experience heart-pounding combat against authentic weapons of war including SCUD launchers, tanks, destroyers, transport vehicles, MIG 35s and more 
Master first-person carrier-based take offs and landings of blue water operations while learning the precision of in-flight refueling� 
Use an arsenal of high powered weaponry to complete your missions: Vulcan 20mm Cannon, Sidewinder and Phoenix Missiles, Tomahawks and more

Majesco "
7026,Final Fantasy VI Advance,final-fantasy-vi-advance,Role-Playing,E10,GBA,Nintendo,Square Enix,,9.1,,0.0,0.28,,,0.28,0.01,2007.0,,http://www.vgchartz.com/game/3321/final-fantasy-vi-advance/?region=All,1,,/games/boxart/8957094ccc.jpg,0.28,"This year, players will experience anew the magic of one of the most beloved 
FINAL FANTASY® titles ever, as FINAL FANTASY VI makes its way to the Nintendo 
Game Boy® Advance.
 
A timeless classic that forever raised the bar for the genre, FINAL FANTASY 
VI is an adventure set in a world of fantasy and high technology. Its entrancing 
story features a large and memorable cast of characters—and each character has 
an equally important role to play.
 
With new dungeons and other exciting additions complementing FINAL FANTASY 
VI's classic story and gameplay, both first-time players and fans of the 
original will find much to enjoy as they experience this genre-defining FINAL 
FANTASY® title in portable form for the first time ever. "
7027,Hatoful Boyfriend,hatoful-boyfriend,Visual Novel,,PC,Devolver Digital,Mediatonic Ltd.,,,,0.28,0.0,,,,,2014.0,08th Aug 18,http://www.vgchartz.com/game/84260/hatoful-boyfriend/?region=All,1,,/games/boxart/full_2393801AmericaFrontccc.jpg,0.28,"

SOMEBIRDIE TO LOVE
Congratulations!  You’ve been accepted as the only human student at the prestigious St.  PigeoNation’s Institute, a school for talented pigeons.
Roam the  halls and uncover dark secrets as a sophomore student at the world’s  greatest high school for birds. Finding happiness won’t be easy, but  it’s not all academic - there’s always time for a little lovin’ in this  remake of Hato Moa’s [awesome] underground cult classic visual novel /  avian dating sim Hatoful Boyfriend.
Source: https://www.mediatonicgames.com/hatoful-boyfriend

 "
7028,Polaris,polaris,Action,,2600,Tigervision,Taito,,,,0.0,0.28,0.26,0.02,,0.0,1983.0,,http://www.vgchartz.com/game/21446/polaris/?region=All,1,,/games/boxart/1792918ccc.jpg,0.28,"You command the submarine maneuvering away from enemy subs, bombs and the ocean bottom. Launch your missiles and destroy the squadrons of attacking aircraft. Be prepared for the enemy dive bomber. Pilot your sub through the underwater mine field. Shoot the mines if you are quick enough. 16 levels of game play in total. "
7029,WarioWare Gold,warioware-gold,Misc,E10,3DS,Nintendo,Intelligent Systems,,8.1,,0.0,0.28,0.11,0.03,0.13,0.01,2018.0,18th Nov 18,http://www.vgchartz.com/game/221274/warioware-gold/?region=All,1,,/games/boxart/full_3328496AmericaFrontccc.jpg,0.28,"The infamous schemer, Wario, is back!
Play his brand-new microgame collection, where you’ll have seconds to complete 300 different microgames. Better think fast to succeed! You’ll use the touchscreen, tilt the system, push buttons, and rock the mic as you laugh through fully voiced stories featuring new and classic characters!


New microgames and remade classics from across the series—300 in all!
Four wildly different play styles: Button, Tilt, Touch, and Microphone
Run into new and classic characters in the hilarious story
Each character has their own story with fully voiced cutscenes

Source: Nintendo
  "
7030,Reel Fishing: Angler's Dream,reel-fishing-anglers-dream,Sports,E,Wii,Natsume,SIMS,,,,0.0,0.28,0.25,0.01,0.0,0.02,2009.0,,http://www.vgchartz.com/game/34362/reel-fishing-anglers-dream/?region=All,1,,/games/boxart/full_631222AmericaFrontccc.jpg,0.28,"Reel Fishing: Angler's Dream will fulfill the need of every gamer who has fished or who has wanted to cast their first line. Featuring a magnificent 3D fishing engine, lifelike fish and soothing environmental sounds, Reel Fishing: Angler's Dream will put players on the banks of pristine lakes, raging rivers and tropical oceans filled with the biggest fish around. Players will be able to keep their best catches in aquariums, take care of them and then release back into the wild. Get expert advice from the wise Fishing Master as players try to become a master themselves. With a variety of realistic stages, tons of fresh and salt water fish, and over a 100 pieces of tackle, players can really make their fishing experience their own. Special Boss Fish will appease even the most veteran anglers, while players can also take a more competitive approach to fishing with the Versus Mode featuring multiplayer gameplay with 1-4 family or friends.Players can try their hand at lure, bait and fly fishing as the Wii Remote, acts as the rod, while the NunchukT is used as the reel. No matter whether players are a casual angler or a seasoned veteran, Reel Fishing: Angler's Dream will bring the most realistic fishing excursion to any household living room - with the environment, sounds and sensation of a real fishing adventure! "
7031,Viewtiful Joe,viewtiful-joe,Action,T,PS2,Capcom,Clover Studio,,,,0.0,0.28,0.14,0.11,,0.04,2004.0,,http://www.vgchartz.com/game/5968/viewtiful-joe/?region=All,1,,/games/boxart/8186537ccc.gif,0.28,"Viewtiful Joe is a super hero with all the attitude, confidence, punch and style of a million-dollar action-hero caught
up in the world of a Hollywood movie. It begins as Joe and his girlfriend, Silvia, are at the movies watching his
favorite superhero, Captain Blue. Silvia is somehow warped into the motion picture realm and it is up to Joe to fight
the on-screen bad guys and rescue her. In the effort of saving his damsel in distress, Joe becomes more than just any
ordinary dude. Granted superhero powers by Captain Blue, he gains visual effects powers to perform special fighting
techniques that can be utilized to affect time, initiate a variety of combos to annihilate enemies and solve various
innovative puzzles. "
7032,Triple Play 2000,triple-play-2000,Sports,E,N64,EA Sports,Treyarch,,,,0.0,0.28,0.27,0.01,,0.0,1999.0,,http://www.vgchartz.com/game/2530/triple-play-2000/?region=All,1,,/games/boxart/full_9182190AmericaFrontccc.jpg,0.28,"This is POWER Baseball! Great game features such as: Full control hitting - more power, more contact! One-button baserunning! Fast-paced gameplay! Home Run Challenge! Multiple fielding cameras! Real-time lighting! Detailed facial animations! "
7033,Yakuza Kenzan!,yakuza-kenzan,Adventure,,PS3,Sega,Sega,,,,0.28,0.0,,,,,2008.0,03rd Jan 18,http://www.vgchartz.com/game/13543/yakuza-kenzan/?region=All,1,,/games/boxart/full_2743196JapanFrontccc.jpg,0.28," 
An epic game by SEGA producer producer Toshihiro Nagoshi, this spin-off in Yakuza franchise is a prequel set 400 years in the past. Gone are the neon signs of Tokyo and Osaka, now replaced by the neon signs of an Edo Period Kyoto, in a story that both echoes and sets up the types of events seen in the ensuing franchise episodes. The main character, Kazumanosuke Kiryu, is a bodyguard who will take on any job if the price is right. He is approached by a young girl named Haruka, who asks him to kill a man ... but this man, Musashi Miyamoto, is someone who Kiryu cannot kill, for this is the name he formerly used before adopting an alter-ego in an attempt erase his past. Why does this girl want Miyamoto dead, and what will Kiryu do now that he knows that no matter what he calls himself, he's a man marked for death? 
  "
7034,Moshi Monsters: Moshlings Theme Park,moshi-monsters-moshlings-theme-park,Simulation,E,3DS,Activision,"Black Lantern Studios, Inc.",,,,0.0,0.28,0.13,0.13,,0.02,2012.0,16th Oct 18,http://www.vgchartz.com/game/71113/moshi-monsters-moshlings-theme-park/?region=All,1,,/games/boxart/full_7354120AmericaFrontccc.jpg,0.28,"Your monsterific adventure awaits! Everyone’s favorite friendly monsters are back in the all new Moshi Monsters: Moshlings Theme Park videogame.  The Moshlings have lost their way around Amusement Isle and they need  your help to round up their monster-mates and light up the magical  Moshlings Theme Park. With countless mission puzzles and mini-games,  young gamers will be filled with monsterific Moshi-mania!

Find the Lost Moshlings: With 60 Moshlings to find,  players get to embark on Moshi Missions like Furi’s Frazzled Frenzy,  Luvli’s Rainbow Retreat, and Katsuma’s Krash Kountry to locate and  reunite our Moshi friends. Play mini-games to unlock hints and tips to  help you in your search.


Fun for all ages!: Suitable for a wide range of gamers, Moshi Monsters: Moshlings Theme Park has  easy-to-learn games and Moshi nuture modes for the youngest gamer, as  well as exploration puzzles and arcade challenges for the more  advanced. 


Special 3DS Features: 3DS gamers will pass-and-play  against their friends in Streetpass mode and compete for the golden  trophy in highscore challenges and theme park mini-games. 

Source: Publisher "
7035,How to Train Your Dragon 2,how-to-train-your-dragon-2,Action-Adventure,E10,3DS,Little Orbit,Torus Games,,,,0.0,0.28,0.04,0.22,,0.02,2014.0,03rd Feb 18,http://www.vgchartz.com/game/80179/how-to-train-your-dragon-2/?region=All,1,,/games/boxart/full_6311627AmericaFrontccc.jpg,0.28,"Become the ultimate Dragon Racer! Return to the epic Island of Berk,  where The Dragon Races have become the awesome new sport for Viking  adrenaline junkies. Hiccup, Astrid, Snotlout, Fishlegs, Tuffnut and Ruffnut and their  Dragons are now competing in fierce tournaments to determine the  ultimate Dragon Rider. Choose your Dragon Racer, soar through clouds,  and explore new unmapped territories. Discover hidden locations, unlock  mysterious Dragon Riders, and join in epic races across the beautiful  yet treacherous Island of Berk.

 Choose your Rider and Dragon to train and compete in races and tournaments  
 Challenge a friend to claim the title of Best Dragon Rider  
 Explore the mysterious Island of Berk to discover hidden quests  
 Collect tokens and complete challenges to unlock new Dragon traits and abilities  
 Discover two unlockable secret charactersSource: Developer
 "
7036,Bratz Ponyz,bratz-ponyz,Adventure,E,DS,Game Factory,Neko Entertainment,,,,0.0,0.28,0.26,0.0,,0.02,2007.0,,http://www.vgchartz.com/game/7117/bratz-ponyz/?region=All,1,,/games/boxart/1596994ccc.gif,0.28,"
Welcome to the world of Bratz Ponyz - the Ponyz with a Passion for Fashion!
 Appealing to female gamers of all ages but specifically targeting the expanding girls market, the game sees you arrive on the Ponyz archipelago to participate in the prestigious Ponyz Town beauty pageant, 'Passion for Fashion'. The competition takes place over a year and gives you the chance to develop your artistic talent through a series of challenges based around fashion and beauty. In addition, between each challenge you are completely free to explore the gorgeous tropical islands, meet and befriend the inhabitants, and participate in a variety of fun activities.
 The Ponyz are a dream come true for Bratz fans! Bratz Ponyz for Nintendo DS stimulates the player's imagination and creativity while satisfying their passion for fashion. So take a trip to the magical archipelago and have fun with the hippest horse friends a girl could ever have! Play and interact with Bonita, Celeste, Sashay and Pursia, 4 kickin' Ponyz with sass and style!



Key Features

Incarnate your favourite Bratz Ponyz™, or change Ponyz during the game and participate in the prestigious, ‘Passion for Fashion’ competition.
Develop your ‘passion’ through fun mini-games – play mini-golf, blow bubbles and more!
Groom your fashion skills in 4 fun workshops – Hairstyle, Makeup, Jewellery, and Tatooz.
Shop in Ponyz Town and collect everything related to fashion and store items in your own Ponyz Town house.
Explore the Ponyz archipelago and discover hidden islands and secret passages.
Experience natural and intuitive game play, using the DS touchscreen feature.

 
The American Game Factory "
