Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
19014,Sebastien Loeb Rally EVO,sebastien-loeb-rally-evo,Racing,E,XOne,Square Enix,Milestone S.r.l,,,,0.0,0.01,,0.01,,0.0,2016.0,13th Sep 18,http://www.vgchartz.com/game/86136/sebastien-loeb-rally-evo/?region=All,1,,/games/boxart/full_5783262AmericaFrontccc.jpg,0.01, 
19015,Heart no Kuni no Alice,heart-no-kuni-no-alice,Adventure,,PS2,Prototype,Prototype,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/27144/heart-no-kuni-no-alice/?region=All,1,,/games/boxart/full_7393720JapanFrontccc.jpg,0.01,"Heart no Kuni no Alice is an Adventure game, developed and published by Prototype,  which was released in Japan in 2008. "
19016,Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,shijyou-saikyou-no-deshi-kenichi-gekitou-ragnarok-hachikengou,Fighting,,PS2,Capcom,Capcom,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/3491/shijyou-saikyou-no-deshi-kenichi-gekitou-ragnarok-hachikengou/?region=All,1,,/games/boxart/full_shijyou-saikyou-no-deshi-kenichi-gekitou-ragnarok-hachikengou_2JapanFront.jpg,0.01, 
19017,Juggler DS,juggler-ds,Misc,,DS,Commseed,Commseed,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28937/juggler-ds/?region=All,1,,/games/boxart/full_8566159JapanFrontccc.jpg,0.01,"Juggler DS is a Miscellaneous game, developed and published by Commseed,  which was released in Japan in 2008. "
19018,The Eye of Judgment: Legends,the-eye-of-judgment-legends,Strategy,E10,PSP,Sony Computer Entertainment,SCE Japan Studio,,,,0.0,0.01,,0.0,0.01,0.0,2010.0,17th Sep 18,http://www.vgchartz.com/game/42642/the-eye-of-judgment-legends/?region=All,1,,/games/boxart/full_the-eye-of-judgment-legends_214PALFront.jpg,0.01," 
THE EYE OF JUDGMENT LEGENDS is a new fantasy title for the PSP® system. This digital card-based game lets players collect, trade and battle magical creatures on the move. Available as a download from the PlayStation®Store in Spring 2010, THE EYE OF JUDGMENT LEGENDS will be the perfect way to capture any gamers imagination wherever they are!Dive into a vast world of magic, mystery and battles in the palm of your hands! At its heart are more than 300 digital trading cards, over 30 of which are brand new to fans of the PlayStation®3 hit THE EYE OF JUDGMENT! The card collecting experience from the PS3 hit has been streamlined for portability, no longer requiring the PlayStation®Eye peripheral nor physical cards to be carried along with you. Each card features a monster, dragon, mage or mythical warrior with their own special skills ready to do battle against your opponent, and some cards are rare to come across. Players must carefully choose among the cards they have collected to compile their ultimate deck. The cards are not lifeless images these creatures come to life on screen springing out of their card and into attack, battling real time as they hack, slash and cast spells on each other. Deploy the right creatures from your deck to defeat your opponent and secure victory!A new PSP-exclusive single player Story Mode sends you on an exciting quest, controlling a wizards search for an all-powerful Biolith Lord. As you progress through the story by winning battles and vanquishing foes, youll earn new cards for creatures and spells that you can use against your friends the next time you meet in the various multi-player modes.Key Features

Built-in Tutorial - Learn quick strategies to conquer the digital card battle mat by occupying 5 out of 9 fields first.
Build Your Card Collection – Earn digital cards by playing through the game, trade them via Ad Hoc mode, or win cards through duels against other players in Infrastructure mode.
Over 30 New Cards – New cards can be collected through the Single Player mode and via the PlayStation®Store, including ultra rare cards!
PSP-exclusive Story Mode - New Single Player mode unfolds an epic story through each battle. Earn over 300 cards for creatures and spells to use against others in multi-player modes.
Multi-Player Modes – Battle another player one-on-one through Ad Hoc or Infrastructure Modes!

http://us.playstation.com/
  "
19019,Katekyoo Hitman Reborn! Kindan no Yami no Delta,katekyoo-hitman-reborn-kindan-no-yami-no-delta,Action,,Wii,Marvelous Interactive,Marvelous Interactive,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28582/katekyoo-hitman-reborn-kindan-no-yami-no-delta/?region=All,1,,/games/boxart/full_9555975JapanFrontccc.jpg,0.01,"Katekyoo Hitman Reborn! Kindan no Yami no Delta is an Action game, developed and published by Marvelous,  which was released in Japan in 2008. "
19020,Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. & Zoku: Oatome Set,yahari-game-demo-ore-no-seishun-love-kome-wa-machigatteiru-amp-zoku-oatome-set,Adventure,,PS4,5pb,5pb. Inc.,,,,0.0,0.01,,,0.01,,2017.0,21st Sep 18,http://www.vgchartz.com/game/217178/yahari-game-demo-ore-no-seishun-love-kome-wa-machigatteiru-amp-zoku-oatome-set/?region=All,1,,/games/boxart/full_5569134JapanFrontccc.jpg,0.01, 
19021,Alone in the Dark (2008),alone-in-the-dark-2008,Adventure,M,PC,Atari,Eden Studios,,,,0.0,0.01,,0.01,,0.0,2008.0,30th Jun 18,http://www.vgchartz.com/game/15667/alone-in-the-dark-2008/?region=All,1,,/games/boxart/full_7301205AmericaFrontccc.jpg,0.01,"The game that started the popular survival horror genre returns better than ever! Players control Edward Carnby, the main character from the original Alone in the Dark, on a thrilling journey through a dark and terrifying re-creation of New York’s Central Park where Carnby must discover the truth behind a dark conspiracy.   With inspiration from the presentation style of popular action TV dramas, Alone in the Dark will be split into a number of distinct episodes. With approximately 30-40 minutes of gameplay comprising each episode, the structure of Alone in the Dark pulls you into world that delivers a fiercely gripping and terrifying experience. Each time the player launches a saved game, the episode will begin with a video summary of the previous episode to quickly re-immerse the player in the story and removing the need to remember where they were or what they were doing. Every episode will close with a nail-biting cliff-hanger ending to rattle players’ nerves, and if the player is leaving the game a video teaser of the next episode will play to leave them wanting more.  Alone in the Dark will provide a complete next-generation, action packed experience within a highly detailed, free roaming environment, featuring a mixture of real-time physics and full environmental interaction. The game will mark a new beginning for the Alone in the Dark series.
 
Source - www.atari.com (publisher) "
19022,Mothergunship,mothergunship,Shooter,,PS4,Sold Out,Grip Games,,,,0.0,0.01,0.01,,,0.0,2018.0,03rd Apr 18,http://www.vgchartz.com/game/221762/mothergunship/?region=All,1,,/games/boxart/full_9443187AmericaFrontccc.jpg,0.01, 
19023,Razor Freestyle Scooter,razor-freestyle-scooter,Sports,E,GBA,Crave Entertainment,Crawfish Interactive,,,,0.0,0.01,0.01,0.0,,0.0,2001.0,,http://www.vgchartz.com/game/28191/razor-freestyle-scooter/?region=All,1,,/games/boxart/full_9906443AmericaFrontccc.jpg,0.01,"If you've been catching huge air and pulling off phat tricks in Razor Freestyle Scooter, then you know how cool going vert can be. Now, you'll have the chance to tuck low and fly high around outrageous courses in Razor Racing. Of course, you'll still have to bust some serious tricks to get huge scores, upgrade your characters and prepare for the next race. A variety of tracks and skate parks ensures that each race will offer plenty opportunity to perform benihanas, table tops, 50/50 grinds, and rodeo grabs. 13 radical characters are on the street ready to play in 6 cool environments like the Seattle waterfront and busy streets of Tokyo.
Playstation "
19024,Who Wants to be a Millionaire: 2nd Edition,who-wants-to-be-a-millionaire-2nd-edition,Misc,,DS,Ubisoft,Route 1 Games,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/43700/who-wants-to-be-a-millionaire-2nd-edition/?region=All,1,,/games/boxart/full_8007875PALFrontccc.jpg,0.01,"Who Wants to Be A Millionaire 2nd Edition is a Trivia / Game Show game, developed by Route 1 Games and published by Ubisoft,  which was released in Europe in 2008. "
19025,Winning Eleven: Pro Evolution Soccer 2007,winning-eleven-pro-evolution-soccer-2007,Sports,E,PC,Konami,Konami Computer Entertainment Tokyo,,,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/27714/winning-eleven-pro-evolution-soccer-2007/?region=All,1,,/games/boxart/full_135479AmericaFrontccc.jpg,0.01, 
19026,Vitamin Y,vitamin-y,Adventure,,DS,D3 Publisher,HuneX,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28496/vitamin-y/?region=All,1,,/games/boxart/full_6208239JapanFrontccc.jpg,0.01,"Vitamin Y is an Adventure game, developed by HuneX and published by D3,  which was released in Japan in 2008. "
19027,Egg Mania: Eggstreme Madness,egg-mania-eggstreme-madness,Puzzle,E,GC,Kemco,HotGen Studios,,,,0.0,0.01,0.01,0.0,,0.0,2002.0,,http://www.vgchartz.com/game/631/egg-mania-eggstreme-madness/?region=All,1,,/games/boxart/8061095ccc.jpg,0.01,"Faithful to the original game theme, Egg Mania: Eggstreme Madness evolves around the concept of racing to build towers from randomly falling blocks while avoiding nasty foes and rising moat water. The game delivers an amazing array of customizable options for balanced gameplay and optimum challenge and includes dozens of new characters and modes that offer puzzle game depth and replay value. "
19028,Rugby Challenge 3,rugby-challenge-3,Sports,,XOne,Alternative Software,Wicked Witch Software,,,,0.0,0.01,,0.01,,0.0,2016.0,18th Apr 18,http://www.vgchartz.com/game/86214/rugby-challenge-3/?region=All,1,,/games/boxart/full_3762352PALFrontccc.jpg,0.01,"ALL NEW BE A PRO MODE
Play rugby from a professional rugby players point of view, customise   and control your player though their career. Gain an all new insight   and experience from controlling the game from a single player’s   perspective.
ALL NEW ONLINE FAN HUB
Create, share and download customised teams and players. New tattoo system – customize players by selecting and positioning tattoos! Even more custom strip designs and accessories.
ALL NEW ZRUGBY SEVEN-A-SIDE
New mode added to quick match, International competitions and career mode.
NEW GAMEPLAY AND CUSTOMISATION
Customise the game with more options to also change game rules and behaviour to create and shape a unique game play experience.
Refined and expanded gameplay with the addition of tightened up   offloads and passing, reduced number of turnovers, new Conversions   gameplay, improved and balanced strategies.
FEATURES
110+ teams and 50 + stadia from around the world featuring… All Blacks and Wallabies. Avia Premiership Rugby, ITM Cup, Guiness Pro 12 National Rugby Championship And more…
Source: wickedwitchsoftware.com "
19029,Sega Rally Revo,sega-rally-revo,Racing,E,PC,Sega,Sega Racing Studio,,,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/23580/sega-rally-revo/?region=All,1,,/games/boxart/7423907ccc.jpg,0.01,"
SEGA RALLY REVO™ For the first time ever, experience real-time terrain deformation in the off-road racing genre, with SEGA Rally Revo's proprietary GeoDeformation™ technology. As drivers power around looping tracks within numerous environments, their chosen tires will leave tracks which dynamically deteriorate the track surface - meaning no two laps are ever the same. Driving fully customizable licensed cars, players will compete in close-quarters, intensely competitive single-player and multiplayer races made possible by the processing power of next-generation platforms.  Features:  * GeoDeformation™ - a unique feature which causes car tires to dynamically deteriorate the ground surface in each race, changing the course during each lap with revolutionary surface and environment deformation. * Vehicles - 30 officially-licensed vehicles, including 4WD, 2WD, Classic and Bonus types. * Environments - a wide range of hyper-realistic next-generation deformable environments including Safari, Arctic, Canyon and Lakeside. * Tracks - a range of off-road and on-road tracks, each with a variety of surface types and creative track designs. * Multiplayer - speedy online and offline multiplayer modes for up to six people. * Action-Oriented Arcade Heritage - in contrast to other simulation-themed rally racers, SEGA Rally Revo features action-oriented next-gen arcade racing unlike any other game.
Sega
 "
19030,Magicians Academy,magicians-academy,Role-Playing,,PS2,Enterbrain,Enterbrain,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/6631/magicians-academy/?region=All,1,,/games/boxart/full_1062973JapanFrontccc.jpg,0.01,"Magicians Academy is a Role-Playing game, developed and published by Enterbrain,  which was released in Japan in 2007. "
19031,Rabbids Invasion: The Interactive TV Show,rabbids-invasion-the-interactive-tv-show,Misc,E,XOne,Ubisoft,Ubisoft Paris,,,,0.0,0.01,,0.01,,0.0,2014.0,03rd Jan 19,http://www.vgchartz.com/game/84846/rabbids-invasion-the-interactive-tv-show/?region=All,1,,/games/boxart/full_2766482AmericaFrontccc.jpg,0.01,"It’s Totally Bwaaah-Some!
Rabbids Invasion, the hit TV show on Nickelodeon, is now a video game on Xbox One, PS4, and Kinect for Xbox 360.  Rabbids Invasion: The Interactive TV Show gives kids an opportunity to watch, play and interact with their favorite TV characters, the Rabbids!  With over 20 interactive TV episodes, kids will jump into the show by playing full motion mini-games with over 400 activities like Match the Pose, Speed Drawing, Dance Like Crazy, Sticker Hunt and more!   Challenge your friends to see who can keep up with the Rabbids in their wacky adventures or invite the Rabbids into your home with augmented reality.  Up to four players.
Source: https://www.ubisoft.com/en-us/game/rabbids-invasion/ "
19032,Memories Off #5: Togireta Film,memories-off-5-togireta-film,Adventure,,PSP,5pb,5pb. Games,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/31455/memories-off-5-togireta-film/?region=All,1,,/games/boxart/full_8558994JapanFrontccc.jpg,0.01,"Memories Off #5: Togireta Film is an Adventure game, developed and published by CyberFront,  which was released in Japan in 2009. "
19033,Exstetra,exstetra,Misc,,3DS,FuRyu Corporation,Unknown,,,,0.0,0.01,,,0.01,,2013.0,,http://www.vgchartz.com/game/72278/exstetra/?region=All,1,,/games/boxart/default.jpg,0.01, 
19034,Farming 2017 - The Simulation,farming-2017-the-simulation,Simulation,,PS4,UIG Entertainment,UIG Entertainment,,,,0.0,0.01,,0.01,,0.0,2016.0,09th Apr 18,http://www.vgchartz.com/game/92056/farming-2017-the-simulation/?region=All,1,,/games/boxart/full_360198PALFrontccc.png,0.01,"Get ready for the rural lifestyle! This game is set on your own farm!  Enjoy the life of a farmer with all its amazing tasks and challenges!  Drive your original vehicles, cultivate your fields, take care of your  animals and market your produce! Different seasons and weather  conditions guarantee realistic game fun. Earn from your  experiences as a farmer, use your knowledge to enjoy the satisfaction a  farmer feels when sitting in front of the fireplace in a beautiful  farmhouse after a hard working day. Your efforts will be rewarded – the  better your fields are tilled, the more animals you breed, the more  products you produce, the better the income available for new machines,  larger fields and tractors. Get ready for the ultimate farming fun!
Features
• Huge, open game world• Various, realistic seasons• Original tractors and machines• Career mode and detailed tutorial• Different types of grain• Dynamic Ground and visual field stages
Source: uieg.de "
19035,Lucian Bee's: Resurrection Supernova,lucian-bees-resurrection-supernova,Adventure,,PS2,5pb,HuneX,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/36212/lucian-bees-resurrection-supernova/?region=All,1,,/games/boxart/full_8371312JapanFrontccc.jpg,0.01, 
19036,Zombi,zombi,Action,M,XOne,Ubisoft,Ubisoft Montpellier,,,,0.0,0.01,,0.01,,0.0,2016.0,17th Jan 18,http://www.vgchartz.com/game/85822/zombi/?region=All,1,,/games/boxart/full_3515976PALFrontccc.jpg,0.01, 
19037,Grand Prix Legends,grand-prix-legends,Racing,E,PC,Sierra Entertainment,Papyrus,,,,0.0,0.01,,0.01,,0.0,1998.0,,http://www.vgchartz.com/game/45599/grand-prix-legends/?region=All,1,,/games/boxart/full_grand-prix-legends_9AmericaFront.jpg,0.01,"Live with impressive simulation realism the legendary 1967 Formula 1 season. Race against immortal pilots like Graham Hill, Jack Brabham, Jim Clark and many others on powerful and light cars in the last year before aerodynamic appendages started helping road adhesion. A competent and devoted community still keeps the game alive even after 12 years from launch.  "
19038,Transformers: Fall of Cybertron,transformers-fall-of-cybertron,Action,RP,PC,Activision,High Moon Studios,,,,0.0,0.01,0.01,0.0,,0.0,2012.0,,http://www.vgchartz.com/game/70351/transformers-fall-of-cybertron/?region=All,1,,/games/boxart/default.jpg,0.01, 
19039,Tsukigime Ranko's Longest Day,tsukigime-rankos-longest-day,Misc,,PS3,Namco Bandai Games,Unknown,,,,0.0,0.01,,0.01,,0.0,2014.0,,http://www.vgchartz.com/game/79686/tsukigime-rankos-longest-day/?region=All,1,,/games/boxart/default.jpg,0.01, 
19040,Pro Evolution Soccer 2010,pro-evolution-soccer-2010,Sports,E,PC,Konami,Konami,,,,0.0,0.01,,0.01,,0.0,2009.0,,http://www.vgchartz.com/game/33402/pro-evolution-soccer-2010/?region=All,1,,/games/boxart/full_8209AmericaFrontccc.jpg,0.01,"PES Productions, Konami’s production house behind Pro Evolution Soccer 2010, says key areas for improvement have been identified in feedback from online fan forums and press coverage.
“We have been monitoring feedback and comments on the progression of the PES series for some time now, and PES 2010 will see us implementing a great deal of the ideas players have been requesting,” said Naoya Hatsumi, Producer for PES Productions at Konami Digital Entertainment Japan. “We aim to make PES 2010 a more user-friendly, immediate experience that places the emphasis on getting straight into the gameplay for which the series is famed. PES 2010 will look better, will play better, and will recreate real football as closely as the current hardware will allow.”
Features:

Gameplay: ""PES 2010 focuses on enhancing the excitement of matches between players, making for a truly challenging experience that will constantly test the player. Intuitive zonal defending will cover spaces and players need to look constantly for new ways to attack. PES 2010 focuses on being a real football simulation, as it requires both strategic play and quick reactions, as in real life. In addition to key out-field elements, goalkeepers are more versatile and with abilities matching those of modern shot-stoppers. The game's referees have also been reworked, with smarter AI elements allowing them to make more balanced calls during matches.""


Exclusive Europa League License: ""Konami has strengthened its relationship with UEFA and can announce it has secured the exclusive video game rights for the Europa League Licence (formerly known as the UEFA Cup). In addition Konami will be enhancing and developing the use of the UEFA Champions League within PES 2010 to make even better use of the best club football competition in the world.""

Source: Konami press release "
19041,Smart Boy's Winter Wonderland,smart-boys-winter-wonderland,Misc,E,DS,UFO Interactive,Starfish Inc.,,,,0.0,0.01,0.01,,,0.0,2008.0,,http://www.vgchartz.com/game/25987/smart-boys-winter-wonderland/?region=All,1,,/games/boxart/full_5220815AmericaFrontccc.jpg,0.01,"Smart Boy's Winter WonderlandTHE  MAGIC AND EXCITEMENT OF THE WINTER HOLIDAYS CAN NOW BE WITH YOU WHEREVER YOU  GO!  Add holiday cheer and the spirit of Christmas by providing your youngest gamer with a title full of mini-games and classic stories that is sure to please everyone during the winter holidays.Smart Boy's Winter Wonderland Key Features:


Winter Themed Fun for Boys – An assortment of mini-games specifically made for boys in a winter holiday theme, including Snowball Fight, Santa’s Delivery Service and so much more! 
Classic Christmas Stories – Bring timeless classics such as A Christmas Carol and A Night Before Christmas to life as you read, listen and interact with the stories. 
Hands-On Fun – Every page of these stories and every mini-game contain interactive elements that bring them to life, allowing for children to develop their skill sets through hands-on electronic play. 
Christmas Carols – Sing along to your favorite Christmas songs as you follow along in this fun mini-game that will teach you the words to classics such as Jingle Bells and more! 


Publisher Website "
19042,Teenage Mutant Ninja Turtles,teenage-mutant-ninja-turtles,Platform,E,VC,Konami Digital Entertainment,Konami,,,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/17972/teenage-mutant-ninja-turtles/?region=All,1,,/games/boxart/3111567ccc.jpg,0.01, 
19043,WSC REAL 09: World Snooker Championship,wsc-real-09-world-snooker-championship,Sports,,PS3,Deep Silver,Blade Interactive,,,,0.0,0.01,,0.01,,0.0,2009.0,,http://www.vgchartz.com/game/33022/wsc-real-09-world-snooker-championship/?region=All,1,,/games/boxart/full_2267477PALFrontccc.jpg,0.01, 
19044,Ken ga Kimi: Momoyo Tsuzuri,ken-ga-kimi-momoyo-tsuzuri,Adventure,,PSV,Rejet,Unknown,,,,0.0,0.01,,,0.01,,2016.0,,http://www.vgchartz.com/game/151450/ken-ga-kimi-momoyo-tsuzuri/?region=All,1,,/games/boxart/full_5998044JapanFrontccc.jpg,0.01, 
19045,Tokimeki Restaurant: Project Tristars,tokimeki-restaurant-project-tristars,Visual Novel,,PSV,KOEI,Ruby Party,,,,0.0,0.01,,,0.01,,2018.0,07th Mar 18,http://www.vgchartz.com/game/221261/tokimeki-restaurant-project-tristars/?region=All,1,,/games/boxart/full_4798515JapanFrontccc.jpg,0.01, 
19046,Aiyoku no Eustia,aiyoku-no-eustia,Misc,,PSV,Dramatic Create,August,,,,0.0,0.01,,,0.01,,2014.0,,http://www.vgchartz.com/game/83438/aiyoku-no-eustia/?region=All,1,,/games/boxart/full_6896849JapanFrontccc.jpg,0.01, 
19047,Captain Rainbow,captain-rainbow,Adventure,,Wii,Nintendo,skip Ltd.,,7.0,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/24655/captain-rainbow/?region=All,1,,/games/boxart/full_4364164JapanFrontccc.jpg,0.01,"Captain Rainbow is a Modern Action Adventure game, developed by Skip Ltd. and published by Nintendo,  which was released in Japan in 2008. "
19048,DoDonPachi Daifukkatsu: Black Label,dodonpachi-daifukkatsu-black-label,Shooter,,X360,Cave,Cave,,,,0.0,0.01,,,0.01,,2011.0,,http://www.vgchartz.com/game/48762/dodonpachi-daifukkatsu-black-label/?region=All,1,,/games/boxart/full_dodonpachi-resurrection-black-label_601JapanFront.jpg,0.01, 
19049,Dragon Ball Z for Kinect,dragon-ball-z-for-kinect,Misc,,X360,Namco Bandai Games,Unknown,,,,0.0,0.01,0.01,0.0,,0.0,2012.0,,http://www.vgchartz.com/game/71317/dragon-ball-z-for-kinect/?region=All,1,,/games/boxart/full_9609413PALFrontccc.png,0.01, 
19050,Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss,rezero-kara-hajimeru-isekai-seikatsu-death-or-kiss,Adventure,,PS4,5pb,MAGES,,,,0.0,0.01,,,0.01,,2017.0,21st Sep 18,http://www.vgchartz.com/game/166779/rezero-kara-hajimeru-isekai-seikatsu-death-or-kiss/?region=All,1,,/games/boxart/full_1733289JapanFrontccc.jpg,0.01, 
