Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
16011,Sherlock Holmes: Secret of The Silver Earring,sherlock-holmes-secret-of-the-silver-earring,Adventure,T,Wii,DreamCatcher Interactive,DreamCatcher Interactive,,,,0.0,0.04,,0.03,,0.0,2010.0,,http://www.vgchartz.com/game/48637/sherlock-holmes-secret-of-the-silver-earring/?region=All,1,,/games/boxart/full_sherlock-holmes-secret-of-the-silver-earring_245AmericaFront.jpg,0.04, 
16012,NHL Blades of Steel 2000,nhl-blades-of-steel-2000,Sports,E,PS,Konami,Konami,,,,0.0,0.04,0.02,0.01,,0.0,2000.0,,http://www.vgchartz.com/game/33076/nhl-blades-of-steel-2000/?region=All,1,,/games/boxart/full_2731204AmericaFrontccc.jpg,0.04, 
16013,Sonic PC Collection,sonic-pc-collection,Misc,,PC,Sega,Sonic Team,,,,0.0,0.04,,0.04,,0.0,2009.0,,http://www.vgchartz.com/game/41374/sonic-pc-collection/?region=All,1,,/games/boxart/default.jpg,0.04, 
16014,Outlaw Volleyball Remixed,outlaw-volleyball-remixed,Sports,M,PS2,Global Star Software,Hypnotix,,,,0.0,0.04,0.02,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/1691/outlaw-volleyball-remixed/?region=All,1,,/games/boxart/full_2875022AmericaFrontccc.jpg,0.04,"From a group of 16 social outcasts, it's up to you to find the perfect team to compete in unfriendly games of beach volleyball. Outlaw Volleyball Remixed brings its twisted characters from the Outlaw series to volleyball courts set in a jailhouse, a jungle, and a sewer. In addition to bumping, setting, and spiking, you must throw punches to achieve victory. Outlaw Volleyball Remixed is a revamped version of Outlaw Volleyball that features new modes, minigames, and online play exclusive to the PS2.
www.us.playstation.com "
16015,The Adventures of Darwin,the-adventures-of-darwin,Strategy,E10,PS2,D3 Publisher,Vingt-et-un Systems,,,,0.0,0.04,0.01,0.0,0.03,0.0,2007.0,,http://www.vgchartz.com/game/4327/the-adventures-of-darwin/?region=All,1,,/games/boxart/full_7819344AmericaFrontccc.jpg,0.04,"You are the leader of a primitive village. If you want to survive life in a hostile world, you must evolve! In The Adventures of Darwin, you will drive the evolution of your village from a small group of simple primates to a powerful, intelligent colony of humans. Lead your tribe on adventures, teach them to hunt,teach them to build, and teach them the power of language. Are you the leader of the evolution, or doomed to a life of monkey business?




Innovative real-time strategy game


 Help your tribe evolve by hunting and gathering food and developing the culture of your village
 Vast prehistoric world filled with wooly mammoths, sabretooth tigers, ferocious dinosaurs, and more.
 Squad-based gameplay with distinct battle formations and commands.
 Unique AI system where your tribe becomes more intelligent as they evolve
 Upgradeable weapons as your tribe evolves: Start with rocks and evolve to spears, axes, and bows.

D3
 "
16016,CSI: Fatal Conspiracy,csi-fatal-conspiracy,Adventure,M,PC,Ubisoft,Telltale Games,,,,0.0,0.04,0.0,0.03,,0.01,2010.0,,http://www.vgchartz.com/game/46734/csi-fatal-conspiracy/?region=All,1,,/games/boxart/full_csi-fatal-conspiracy_675AmericaFront.jpg,0.04,"CSI: Fatal Conspiracy features five connected cases that will allow players to experience an authentic crime-solving video game with real CSI characters, heart-pounding interrogations and enhanced graphics. "
16017,Turbo: Super Stunt Squad,turbo-super-stunt-squad,Misc,,DS,D3Publisher,Unknown,,,,0.0,0.04,,0.04,,0.0,2013.0,,http://www.vgchartz.com/game/73233/turbo-super-stunt-squad/?region=All,1,,/games/boxart/default.jpg,0.04, 
16018,Heathcliff! Frantic Foto,heathcliff-frantic-foto,Misc,E,DS,Storm City Games,Storm City Games,,,,0.0,0.04,0.04,,,0.0,2010.0,,http://www.vgchartz.com/game/47569/heathcliff-frantic-foto/?region=All,1,,/games/boxart/full_heathcliff-frantic-foto_1AmericaFront.jpg,0.04,"Everyone knows him, everyone loves him! Heathcliff is back , and he's  bringing over 30 years of hilarious comics with him in Heathcliff:  Frantic Foto! Using your Nintendo DS stylus, spot the differences  between two pictures before the time runs out! After completing each  puzzle, you can go back and read the classic black and white comics, or  bring them to life by coloring them in. Compete against your friends in a  fast paced battle to see who is the “spot the difference” champ! With a  variety of modes, and hours of fun, make this a “must-have” game for  your Nintendo DS collection!


Over 120 photos to spot the differences in 


Play with or compete against friends 


3 difficulty levels to test your skills 


View or color all comics after completing each puzzle


 
www.stormcitygames.com/heathcliffds "
16019,Klonoa Heroes: Densetsu no Star Medal,klonoa-heroes-densetsu-no-star-medal,Role-Playing,,GBA,Namco,Namco,,,,0.0,0.04,,,0.04,0.0,2002.0,,http://www.vgchartz.com/game/3620/klonoa-heroes-densetsu-no-star-medal/?region=All,1,,/games/boxart/full_5100918JapanFrontccc.jpg,0.04, 
16020,City Builder,city-builder,Strategy,E,Wii,Virtual Play Games,Collision Studios,,,,0.0,0.04,0.04,,,0.0,2010.0,,http://www.vgchartz.com/game/42552/city-builder/?region=All,1,,/games/boxart/full_4927911AmericaFrontccc.jpg,0.04,"City Builder combines two classic game mechanics in a fun, bouncy game where players stack water pipes, roads and power lines to form ever-growing cities across the planet's four continents. The game offers a fresh take on classic pipe puzzle games by expanding the gameplay to three overlapping levels: road, underground (water mains) and sky (power lines). Connect resource pieces together to claim land while racing against the clock and overcoming madcap and hilarious obstacles. Solve each resource puzzle and watch each city grow in wacky and unique ways!
Collisionstudios.com "
16021,Game of Thrones: A Telltale Games Series,game-of-thrones-a-telltale-games-series,Adventure,M,PS3,Telltale Games,Telltale Games,,,,0.0,0.04,0.02,0.02,,0.01,2015.0,04th Jan 19,http://www.vgchartz.com/game/84861/game-of-thrones-a-telltale-games-series/?region=All,1,,/games/boxart/full_2649115AmericaFrontccc.jpg,0.04, 
16022,Pajama Sam: You are What You Eat From Your Head to Your Feet,pajama-sam-you-are-what-you-eat-from-your-head-to-your-feet,Adventure,E,PS,Infogrames,Runecraft,,,,0.0,0.04,0.02,0.01,,0.0,2001.0,,http://www.vgchartz.com/game/37785/pajama-sam-you-are-what-you-eat-from-your-head-to-your-feet/?region=All,1,,/games/boxart/full_6839267AmericaFrontccc.jpg,0.04, 
16023,R-Type Command (correct US sales),r-type-command-correct-us-sales,Strategy,E10,PSP,Atlus,Irem Software Engineering,,,,0.0,0.04,0.04,,,0.0,2008.0,,http://www.vgchartz.com/game/21911/r-type-command-correct-us-sales/?region=All,1,,/games/boxart/6537072ccc.jpg,0.04, 
16024,Brothers In Arms DS,brothers-in-arms-ds,Shooter,T,DS,Ubisoft,Gearbox Software,,,,0.0,0.04,0.03,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/6707/brothers-in-arms-ds/?region=All,1,,/games/boxart/8619065ccc.jpg,0.04,"Brothers In Arms DS brings all the action and strategy of the series to a handheld, utilizing the DS Touch Screen to control the squad
 
·         First Brothers In Arms for the DS System: Exclusively designed for Nintendo DS with easy-to-use, stylus-based controls such as using the Touch Screen to aim, with the camera following the stylus.
·         Impressive, Realistic 3D Graphics: Incredibly detailed environments with highly believable characters and enemies, cinematic camera angles, and great animation.
·         Drivable Vehicles: Drive a recon car or a Sherman Tank. Use a wide range of weapons such as bazookas, sniper rifles, grenades and more to destroy your enemy.
·         16 Missions and Three Different Campaigns: Relive the intensity of WWII through three different campaigns, from Normandy to North-Africa and Ardennes.
·         Redesigned New Multiplayer Experience: Fight major multiplayer battles with three of your friends in different multiplayer modes, including Deathmatch and Team Deathmatch.
·         Contextual Movements: Gameplay adapted to the Nintendo DS hardware with auto-cover behind walls or auto-recovering life system.
·         An Unrivalled Sense of Drama: Experience a stronger emotional factor, due to the third-person view and dialogue between soldiers.
Source: ubi.com "
16025,The Caligula Effect: Overdose,the-caligula-effect-overdose,Role-Playing,M,PS4,NIS America,Historia,,,,0.0,0.04,,,0.04,,2019.0,24th Feb 19,http://www.vgchartz.com/game/221940/the-caligula-effect-overdose/?region=All,1,7.0,/games/boxart/full_9569341AmericaFrontccc.jpg,0.04,"
The Caligula Effect: Overdose Limited Edition (Nintendo Switch™)


Mobius. An idyllic world that exists for the sake of letting people forget about the pain and problems of reality. In this world created by a sentient virtual idol, μ (Mu), reality and fantasy has become blurred, allowing people to relive their high school years in bliss. Yet in this seemingly beautiful and perfect world, something is amiss. Escape from this false paradise with your fellow students and return to reality in The Caligula Effect: Overdose!

• An Overdose of New Features - The Caligula Effect: Overdose boasts enhanced visuals and gameplay! Explore new scenarios, endings, and the “Forbidden Musician Route” while escaping the virtual world of Mobius.
• The New Faces of Kishimai High - Play as the newly added female protagonist! Plus, meet two new members of the Go-Home Club, who each have their own new Ostinato Musician to face.
• Use the Imaginary Chain! - Turn-based battle meets exhilarating action in this refined JRPG battle system! Develop a flawless strategy after using the Imaginary Chain to predict what your enemies will do next!
• Unite and Escape - Sometimes, it’s hard to go it alone. Befriend over 500 other students in this imaginary paradise to improve your skills in battle and ultimately return to reality.

Source from NIS America.
 "
16026,Utawarerumono: Mask of Truth,utawarerumono-mask-of-truth,Visual Novel,,PS3,Aqua Plus,Aqua Plus,,,,0.0,0.04,,,0.04,,2016.0,03rd Jun 18,http://www.vgchartz.com/game/136479/utawarerumono-mask-of-truth/?region=All,1,,/games/boxart/full_4156187JapanFrontccc.jpg,0.04, 
16027,Warhammer: Dark Omen,warhammer-dark-omen,Strategy,T,PS,Electronic Arts,Games Workshop,,,,0.0,0.04,0.02,0.01,,0.0,1998.0,,http://www.vgchartz.com/game/13212/warhammer-dark-omen/?region=All,1,,/games/boxart/full_5658740AmericaFrontccc.jpg,0.04,"Normally, war brings only death and strife, but there are some who benefit from war: mercenaries. Play as Commander Morgan Berndhardt of the Grudgebringer mercenaries as he fights for gold and glory. Help Berndhardt place his units which include archers, infantry, cavalry, and artillery on the battlefield. When the battalions are positioned, start the battle against orcs, mummies, and goblins. If things start to go badly, Bernhardt can issue orders to his troops to turn the tide of battle. After gaining victory, use your reward and recruit new troops, or buy new weapons and armor for those who survived the last battle. Luckily, veterans on the fight will gain experience and new skills. Play WARHAMMER: Dark Omen and earn money from the death of others. "
16028,Denki Blocks!,denki-blocks,Puzzle,E,GBA,Majesco,Denki,,8.0,,0.0,0.04,0.03,0.01,,0.0,2001.0,,http://www.vgchartz.com/game/23704/denki-blocks/?region=All,1,,/games/boxart/1249285ccc.jpg,0.04,"THE EXCITING NEW BLOCK PUZZLE CRAZE!
For 1-4 Players. From Denki comes a whole new way to have fun with blocks... Denki Blocks! features three great solo modes plus a trio of challenging contests for up to four players using one Game Boy Advance™.
*Back of Box (PAL) "
16029,Mobile Suit Gundam: Mokuba no Kiseki,mobile-suit-gundam-mokuba-no-kiseki,Misc,,PSP,Namco Bandai Games,Unknown,,,,0.0,0.04,,,0.04,,2012.0,,http://www.vgchartz.com/game/70379/mobile-suit-gundam-mokuba-no-kiseki/?region=All,1,,/games/boxart/default.jpg,0.04, 
16030,SD Gundam G Generation Genesis,sd-gundam-g-generation-genesis,Strategy,,NS,Bandai Namco Games,Bandai Namco,,,,0.0,0.04,,,0.04,,2018.0,16th Jan 18,http://www.vgchartz.com/game/220816/sd-gundam-g-generation-genesis/?region=All,1,,/games/boxart/full_9490595JapanFrontccc.jpg,0.04, 
16031,A Ressha de Ikou DS,a-ressha-de-ikou-ds,Simulation,,DS,ArtDink,ArtDink,,,,0.0,0.04,,,0.04,,2009.0,,http://www.vgchartz.com/game/32749/a-ressha-de-ikou-ds/?region=All,1,,/games/boxart/full_1704672JapanFrontccc.jpg,0.04,"A-Ressha de Ikou DS is a Train Sim game, developed and published by Artdink,  which was released in Japan in 2009. "
16032,Stoked: Big Air Edition,stoked-big-air-edition,Sports,T,X360,Destineer,Bongfish GmbH,,8.6,,0.0,0.04,0.02,0.02,,0.0,2009.0,,http://www.vgchartz.com/game/42375/stoked-big-air-edition/?region=All,1,,/games/boxart/full_stoked-big-air-edition_246AmericaFront.jpg,0.04,"
Stoked: Big Air Edition lets you pull off any trick in your own style by giving you physical control of your rider through the analog sticks. As you beat challenges, win competitions, and develop your unique style, you'll gain sponsorships, clothes, and gear from the world's leading brands. Gain enough influence, and your exploits might even get photographed for the pages of Snowboard Magazine.




Physics-based controls: Physically control your rider through the analog sticks, with the triggers used for grabs. The tuned and tweaked physics behind the controls help you feel each carve and define your unique style.
Marked trails: It's easy to find great runs, with eight marked trails on every mountain filled with tons of park objects to use for tricks. 
Open mountains: Explore anywhere across 500 square miles on seven real mountains, including K2 and Mt. Fuji.
Racing: Race against the pros or up to seven other players on Xbox LIVE®. Race through gates, or carve your own path fastest to the bottom.
Seamless multiplayer: Invite your friends to ride with you anytime, anywhere through instant drop-in multiplayer. Race, free-ride, or compete in challenges against up to seven other people.
Tons of challenges and events: Compete in a variety of Big Air and Grind-fest events. Free-ride the mountain for high scores, complete technical trick challenges, and more.
Ride with or compete against the pros: Ride with or compete against the most influential riders in the world, like Travis Rice, Nicolas Müller, Annie Boulanger, Gigi Ruf, Wolle Nyvelt, Romain de Marchi, and Tadashi Fuse.



 
Xbox.com "
16033,Harukanaru Toki no Naka de 4: Aizouban,harukanaru-toki-no-naka-de-4-aizouban,Role-Playing,,PSP,Tecmo Koei,Tecmo Koei Games,,,,0.0,0.04,,,0.04,,2010.0,30th Jul 18,http://www.vgchartz.com/game/48532/harukanaru-toki-no-naka-de-4-aizouban/?region=All,1,,/games/boxart/full_harukanaru-toki-no-naka-de-4-aizouban_128JapanFront.jpg,0.04,"Harukanaru Toki no Naka de 4 Aizouban is a Role-Playing game, developed and published by Koei Tecmo Games,  which was released in Japan in 2010. "
16034,Kung Fu Panda: Showdown of Legendary Legends,kung-fu-panda-showdown-of-legendary-legends,Action,E10,PS3,Little Orbit,Little Orbit,,,,0.0,0.04,,0.03,,0.01,2015.0,09th Apr 18,http://www.vgchartz.com/game/86327/kung-fu-panda-showdown-of-legendary-legends/?region=All,1,,/games/boxart/full_3357062AmericaFrontccc.jpg,0.04,"It is an age of Kung Fu heroes, warriors, and best of all, LEGENDARY LEGENDS! Fight it out alongside Po, Tigress, Monkey, Tai Lung, Master Shifu, and    all of your favorite Kung Fu Panda characters to compete in the   Showdown  of Legendary Legends. Up to four players brawl in iconic   locations  throughout the Valley of Peace and beyond. Compete in an epic   tournament  where all Kung Fu warriors contend for honor and glory.  Who  will reign  on top as the mightiest warrior in the land? Will it be  a  fearless hero  or a cunning villain?
GAME FEATURES

Fight in an action-packed brawler competition set in    Kung Fu Panda universe – a showdown where all fighters must use their    unique skills to compete for honor and glory
Unique fighting styles – every character in the game has special attacks, unique moves, and an Awesome Attack
Up to four players can compete online, locally, versus, or in tournament play

Source: littleorbit.com "
16035,Ballistic,ballistic,Puzzle,E,PS,Atari,Atari,,7.9,,0.0,0.04,0.02,0.01,,0.0,1999.0,,http://www.vgchartz.com/game/17288/ballistic/?region=All,1,,/games/boxart/4530286ccc.jpg,0.04,"Puzzle Players Unite! Ballistic is the exciting new action puzzle game everyone's been talking about! It's simple to play and offers endless hours of fun. Your goal is to keep the balls from reaching the center gate. rotate the launcher and shoot the balls into a constantly growing sting of balls. Matching three-of-a-kind creates a ""chain reaction"" and makes them disappear. Combine multiple chains for even more points! "
16036,Colin McRae Rally 3,colin-mcrae-rally-3,Racing,E,XB,Codemasters,Codemasters,,,,0.0,0.04,0.03,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/376/colin-mcrae-rally-3/?region=All,1,,/games/boxart/6449269ccc.jpg,0.04,"Colin McRae Rally 3 isn't just about cars and tracks; it's about giving gamers the professional rally driver experience. The game makes a massive leap in terms of playability, motor sport detail and rich visuals; above all it delivers a game that captures every drop of sweat, the split-second decision and the teamwork that goes into actually being Colin McRae. Capturing the emotions and consequences of being a professional rally champion, it takes the gaming experience to the limit as the player attempts to become the planet's greatest rally driver. As Colin McRae, get behind the wheel of his internationally famous Ford Focus PS WRC with co-driver Nicky Grist and set the course alight as you race to become champion.
[Codemasters] "
16037,Dream Girl Premier,dream-girl-premier,Misc,,3DS,Alchemist,Unknown,,,,0.0,0.04,,,0.04,,2015.0,,http://www.vgchartz.com/game/86224/dream-girl-premier/?region=All,1,,/games/boxart/full_5756116JapanFrontccc.jpg,0.04, 
16038,East India Company,east-india-company,Strategy,T,PC,Paradox Interactive,Nitro Games,,7.4,,0.0,0.04,0.03,0.0,,0.0,2009.0,,http://www.vgchartz.com/game/32869/east-india-company/?region=All,1,,/games/boxart/default.jpg,0.04,"In East India Company, players will enjoy building the World’s most powerful trading empire and engaging in vigorous battles in both single player and multiplayer modes, all within a breathtaking cinematic game environment.Players will fight, manage and rule nations from Europe to the Far East with eight nationalities to choose from: British, Dutch, French, Danish, Portuguese, Swedish, Spanish and Holy Roman Empire.Starting modestly, you will build your fleet, establish connections to far away countries, and keep the rivaling nations at bay. Choose from a wide array of ship classes, including a variety of transport and military vessels. Create diverse fleets and assign each of them specific trading routes. Control and upgrade well situated ports as you form your strategy for domination.Conflicts and wars are inevitable. When hostile fleets engage each other, the spectacular naval battles are fought from a real-time tactical level. Devastating broadsides are fired with a deafening roar and cannon balls tear through enemy ships and their crew. For greater tactical depth, command your ship and give independent orders to each of your fleets. Fight against the other European powers to create a trading empire that will rule above all others in this groundbreaking strategy war game!Features

Spectacular cinematic and epic naval battles
Two Command Modes: Give orders to all your ships in RTS mode or take the helm of a single ship in Direct Command-mode.
Unique combination of war and trading
State of the art diplomacy AI
Eight playable nations: England, France, Holland, Portugal, Denmark, Sweden, Spain and the Holy Roman Empire
Over 10 realistic ship types; from small sloops and cutters to the East Indiaman and warships
Realistic yet fast-paced naval combat
Hire fleet commanders who will gain new skills and increase the abilities of your fleets
Take over ports and protect your shipping routes to create the largest trading empire
Multiplayer (internet or LAN)

Supports up to 8 simultaneous players
Player statistics tracked on the EIC game server
Several game modes for with single and team approach
Raise your ranking by thwarting your opponents


 "
16039,Monster Jam: Crush It,monster-jam-crush-it,Racing,,XOne,GameMill,GameMill,,,,0.0,0.04,0.03,,,0.0,2017.0,,http://www.vgchartz.com/game/153593/monster-jam-crush-it/?region=All,1,,/games/boxart/full_7722399AmericaFrontccc.jpg,0.04,"Crush It! takes fans back into authentic real-life stadiums for racing and freestyle events including the site of Monster Jam World Finals – Sam Boyd Stadium. Choose your favorite official Monster Jam trucks such as Grave Digger, Max-D, Monster Mutt and many more. Take your favorite Monster Truck out of the stadium and into all new environment challenges. Exciting physic based challenges include skills, hill jump and stunt modes. All-new tracks that will test your skills to master speed and balance over insane jumps and obstacles or face ultimate destruction. Compete as a single player, versus or log into online leaderboards to earn bragging rights as the best Monster Jam truck driver and much, much more…
• 28 all new skill-game maps, in all-new forest, desert, polar and harbor environments• Three modes / challenges for each map: Time Attack, Survival and Stunt.• A total of 84 skill challenges and 12 authentic events; Together that’s 96 levels to complete!• All the Monster Trucks from the previous versions are upgraded to gen8 visual quality.• Powered by industry leading game engine Unreal4 bringing you the highest industry quality visuals• Main music produced by Deon Voss• 30 Achievements / Trophies
Source: Publisher "
16040,OutRun 2006: Coast 2 Coast,outrun-2006-coast-2-coast,Racing,E,PSP,Sega,Sumo Digital,,,,0.0,0.04,0.03,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/1694/outrun-2006-coast-2-coast/?region=All,1,,/games/boxart/175061ccc.jpg,0.04,"Take OutRun 2006: Coast 2 Coast on the go and race fully-licensed Ferrari sport cars across scenic levels and original OutRun tracks! Test your skills and challenge others with WI-FI capability and unlock additional Ferrari cars using PSP® system and PlayStation®2 connectivity.
Produced under license of Ferrari Spa. FERRARI, the PRANCING HORSE device, all associated logos and distinctive designs are trademarks of Ferrari Spa. The body designs of the Ferrari cars are protected as Ferrari property under design, trademark and trade dress regulations.
www.us.playstation.com "
16041,Sega Rally 2006,sega-rally-2006,Racing,,PS2,Unknown,Sega,,,,0.0,0.04,,,0.04,,2006.0,,http://www.vgchartz.com/game/4270/sega-rally-2006/?region=All,1,,/games/boxart/full_3730319JapanFrontccc.jpg,0.04, 
16042,Pro Cycling Manager 2016,pro-cycling-manager-2016,Sports,,PC,Focus Home Interactive,Cyanide Studio,,,,0.0,0.04,,0.04,,0.0,2016.0,30th Jun 18,http://www.vgchartz.com/game/115347/pro-cycling-manager-2016/?region=All,1,,/games/boxart/full_4541759PALFrontccc.jpg,0.04, 
16043,Digimon Story: Cyber Sleuth - Hacker's Memory,digimon-story-cyber-sleuth-hackers-memory,Role-Playing,,PSV,Namco Bandai Games,Media.Vision,,,,0.0,0.04,,,0.04,,2018.0,07th Jan 18,http://www.vgchartz.com/game/168454/digimon-story-cyber-sleuth-hackers-memory/?region=All,1,,/games/boxart/full_8868507JapanFrontccc.png,0.04, 
16044,Gitaroo Man Lives!,gitaroo-man-lives,Misc,E,PSP,KOEI,iNiS,,,,0.0,0.04,0.03,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/861/gitaroo-man-lives/?region=All,1,,/games/boxart/full_4416491AmericaFrontccc.jpg,0.04,"Box Text:
Finger flexin' musical mojo mayhem
Music will save the world!
Rock, Reggae, Latin and more!
Music by COIL, with visual design and illustration by pop artist 326.
10 colorful stages including, Flying to Your Heart and Bee Jam Blues!
Share the spotlight in Duet Mode with new hits Metal Header and Toda Passión!
Big up yourself rude boy in Vs. mode!
Posted By NintendoMonopoly "
16045,The Croods: Prehistoric Party!,the-croods-prehistoric-party,Action,E,3DS,D3Publisher,Torus Games Pty. Ltd.,,,,0.0,0.04,0.01,0.02,,0.0,2013.0,14th Dec 18,http://www.vgchartz.com/game/71719/the-croods-prehistoric-party/?region=All,1,,/games/boxart/full_2476152AmericaFrontccc.jpg,0.04, 
