,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
15,3016,Armored Core 2,armored-core-2,Simulation,T,PS2,Agetec,From Software,,,,0.0,0.79,0.28,0.22,0.23,0.07,2000.0,,http://www.vgchartz.com/game/2856/armored-core-2/?region=All,1,,/games/boxart/full_6892940AmericaFrontccc.jpg,0.79,"The latest installment in the Armored Core series takes the action to Mars where the Ravens bring the battle for their corporations to new heights. Players can go head-to-head in relentless battles using an endless combination of parts. Never before have players been given so many options for configuring their AC unit for non-stop action -- especially with graphics that dazzle the imagination as the Armored Core series debuts on the PlayStation 2 computer entertainment system. Players choose between solo missions or vs. friends in 2-player split screen or linked combat sorties.

More than 200 customizable parts available -- featuring Interior Equipment & Extension Packs.
Enter all new Arenas to challenge more than 45 menacing AC's.
Over-Boost Propulsion generates lightening speed for AC units.
More than 35 Single-Player Missions and over a dozen vs. Battles Stages

us.playstation.com
 "
16,3017,The Godfather II,the-godfather-ii,Adventure,M,X360,Electronic Arts,EA Redwood Shores,,6.2,,0.0,0.79,0.47,0.23,0.01,0.08,2009.0,,http://www.vgchartz.com/game/25590/the-godfather-ii/?region=All,1,8.2,/games/boxart/full_8398667AmericaFrontccc.jpg,0.79,"
On the eve of the Cuban revolution, a major mob meeting in Havana takes a bloody turn in The Godfather® II. The Don of your family is killed in Cuba, and you must take the reins and lead your battered organization and reestablish the Corleone powerbase in Queens. Success breeds opportunity, so Hyman Roth invites you to expand and support him in South Florida, setting up some key choices about your longer term allegiance. When Michael Corleone comes under investigation by a Senate Committee on Organized Crime, you're tapped to run the family and Tom Hagen moves into your organization.
Build your arsenal, command your crew, establish your crime rings, and stack your pockets with favors from those in positions of influence as you fight off attacks and strike back at your rivals. The Godfather always has a price on his head and a target on his back, but don't take it personally. After all, it's only business.



Be the Don: The new Don's View introduces an innovative strategy component to the gangster genre. Pull the strings, organize the crime, be the Don. 
Blackhand brutality: Act like a mobster by intimidating and extorting business owners and rival families with devastating new attacks and brutal executions.
Family and crew: It's up to you to recruit, customize, develop, and command your mob family.
Online Don: Establish a crime family with your friends with online multiplayer gameplay.


http://www.xbox.com/en-US/games/g/godfatherII/ "
17,3018,Nidhogg,nidhogg,Action,,PC,Messhof,Messhof,,,,0.79,0.0,,,,,2014.0,09th Sep 18,http://www.vgchartz.com/game/81770/nidhogg/?region=All,1,,/games/boxart/full_6168351AmericaFrontccc.jpg,0.79, 
18,3019,Major League Baseball Featuring Ken Griffey Jr,major-league-baseball-featuring-ken-griffey-jr,Sports,E,N64,Nintendo,Angel Studios,,,,0.0,0.79,0.75,0.03,,0.01,1998.0,,http://www.vgchartz.com/game/1380/major-league-baseball-featuring-ken-griffey-jr/?region=All,1,,/games/boxart/full_5263763AmericaFrontccc.jpg,0.79,"Make your dreams of becoming a Major Leaguer a reality! Hit a grand slam, pitch a no-hitter, go for the cycle and steal home - all in the same game! If that's not enough, check out the real-time stat tracking in over 30 major categories. Improve your team by making the right trades and picking up the best free agents. Major League Baseball Featuring Ken Griffey Jr. is so real, every pitch counts! "
19,3020,Northgard,northgard,Strategy,,PC,Unknown,Shiro Games,,,,0.79,0.0,,,,,1998.0,07th Feb 19,http://www.vgchartz.com/game/223420/northgard/?region=All,1,,/games/boxart/full_8341122AmericaFrontccc.jpg,0.79, 
20,3021,NCAA Football 08,ncaa-football-08,Sports,E,PS2,Electronic Arts,EA Tiburon,,,,0.0,0.79,0.65,0.03,,0.11,2007.0,,http://www.vgchartz.com/game/7037/ncaa-football-08/?region=All,1,,/games/boxart/full_7838058AmericaFrontccc.jpg,0.79,"In NCAA Football 08, players will look to be a leader and become a legend on the field. With all-new Leadership Control, players now lead by example and control the action on the field and can increase their sphere of influence by improving their players’ personal ratings on each big play. For the first time on Xbox 360 and PS3, the game will feature a new and deeper recruiting system and an all-new Campus Legend mode. NCAA Football 08 is everything that’s great about college football. "
21,3022,Star Ocean: The Last Hope,star-ocean-the-last-hope,Role-Playing,T,X360,Square Enix,tri-Ace,,7.3,,0.0,0.79,0.32,0.2,0.21,0.06,2009.0,,http://www.vgchartz.com/game/23447/star-ocean-the-last-hope/?region=All,1,7.9,/games/boxart/full_668697AmericaFrontccc.jpg,0.79,"With this highly anticipated prequel, acclaimed development studio tri-Ace Inc. brings the STAR OCEAN series to Xbox 360 for the first time. Star Ocean: The Last Hope continues the franchise's soaring space opera, blending science fiction with fantasy for a unique RPG experience. The refined gameplay features four party members and team-oriented combat, while maintaining the innovative real-time battle system that has become a trademark of the STAR OCEAN franchise.
STORY
The year is S.D. 10. In the aftermath of World War III, humanity voyages into the stars in search of a new home…and a second chance.
FEATURES

A prequel that combines sci-fi and fantasy elements, spanning multiple planets and the vastness of space itself to recount the origins of the STAR OCEAN universe
Exhilarating combat expands upon the franchise's famous real-time battle system, including the amazing graphics and visual effects only possible on Xbox 360
Features breathtaking CG movies by Visual Works, the cutting-edge studio whose previous work includes cut scenes for the acclaimed FINAL FANTASY® RPG series 

Source: Square-Enix Website "
22,3023,FIFA Soccer 2004,fifa-soccer-2004,Sports,E,XB,EA Sports,EA Canada,,,,0.0,0.79,0.24,0.49,,0.05,2003.0,,http://www.vgchartz.com/game/6263/fifa-soccer-2004/?region=All,1,,/games/boxart/7740833ccc.jpg,0.79,"FIFA Soccer 2004 is the most authentic soccer experience for fans who demand the finest gameplay and comprehensive game modes. With immersive atmospheres, benchmark presentation, and industry-leading gameplay, the world’s best-selling soccer simulation returns as the true authority in soccer gaming.
This title is playable on Xbox 360™ with a software emulator. Please see http://www.xbox.com/en-us/games/backwardscompatibility.htm for more details.
 
Xbox.com "
23,3024,Final Fantasy XIV: A Realm Reborn,final-fantasy-xiv-a-realm-reborn,MMO,T,PS4,Square Enix,Square Enix,,,,0.0,0.79,0.35,0.23,0.08,0.12,2014.0,23rd Jan 18,http://www.vgchartz.com/game/73123/final-fantasy-xiv-a-realm-reborn/?region=All,1,,/games/boxart/full_1821060AmericaFrontccc.jpg,0.79, 
24,3025,Red Faction: Armageddon,red-faction-armageddon,Shooter,M,PC,THQ,Volition Inc.,,7.3,,0.79,0.0,,,,,2011.0,,http://www.vgchartz.com/game/47247/red-faction-armageddon/?region=All,1,,/games/boxart/full_red-faction-armageddon_837AmericaFront.jpg,0.79,"Half a century after the Red Faction resistance and  their Marauder allies freed Mars from the brutal Earth Defense Force,  harmony on Mars is again threatened but this time by a lethal force  shrouded in mystery.
When the massive Terraformer  that supplies Mars with its Earth-like air and weather is destroyed,  the atmosphere turns to chaos, super-tornados and lightning storms  engulf the planet. To survive, the Colonists flee to the underground  mines and build a network of habitable caves.
Five years later, Darius Mason, grandson of Martian Revolution heroes Alec Mason and Samanya,  runs a lucrative business from Bastion, underground hub of Colonist  activity. Mining, scavenging, mercenary work--if the job is dangerous,  Darius is your man. Few sane people now venture to the ravaged surface,  aside from contractors like Darius and the smugglers who run goods  between the settlements.
When Darius is tricked  into reopening a mysterious shaft in an old Marauder temple, he releases  a long-dormant evil and unleashes Armageddon on Mars. As Colonist and  Marauder settlements are torn asunder, only Darius and the Red Faction  can save mankind. The battle will take them across the storm-blasted  planet--and below it, to the very heart of the unspeakable threat.
(Official site) "
25,3026,MadWorld,madworld,Action,M,Wii,Sega,PlatinumGames,,8.1,8.1,0.0,0.78,0.45,0.24,0.02,0.07,2009.0,,http://www.vgchartz.com/game/22383/madworld/?region=All,1,8.7,/games/boxart/full_4296430AmericaFrontccc.jpg,0.78,"In this age of 1080p resolution, to best stress the idea of “blood” was to immerse users in a game wrapped in black and white.
MadWorld revolves around the themes of brutality and exhilaration. To give MadWorld the graphical edge to match its brutal theme, we tried removing all color from the world except for blood. As a result, we decided the best way to convey blood, and thus brutality, was against this black and white backdrop. Knowing that there are no other action games with this sort of avant-garde graphical style, our course was set.
By adding touches from American comics, like the exclamations that appear during action scenes, anyone who knows how it feels to read a comic book (or watch an episode of Tom & Jerry) should instantly be able to enjoy playing MadWorld. We are also taking the simple controls of the Wii and adding a variety of actions to the gameplay mix.
Often times, brutality is expressed in a spiteful nature. There are already plenty of games out there that hit this mark; however, we decided that MADWORLD’s brutality should be aimed at providing the user with a sense of exhilaration during play.  To give you an example from gameplay, we have a scene where you can pull a street sign from the ground and shove it into a enemy’s head. However, I thought that it is much more fun to stab someone with a sign that actually has some sort of meaning as opposed to a knife. We tried the idea out, and the reaction amongst the team was so positive, I knew this was the way to proceed.  While one type of action is already fun, one of MadWorld’s most innovative points is the ability to link and layer these actions together. For instance, you can grab that enemy with the street sign through his head and throw him against a spiked wall.
Official UK website "
26,3027,Tiger Woods PGA Tour 10,tiger-woods-pga-tour-10,Sports,E,PS3,EA Sports,EA Tiburon,,8.4,,0.0,0.78,0.42,0.25,,0.11,2009.0,,http://www.vgchartz.com/game/32294/tiger-woods-pga-tour-10/?region=All,1,,/games/boxart/full_8142512AmericaFrontccc.jpg,0.78,"Tiger Woods PGA TOUR 10 takes golf fans inside-the-ropes to experience the drama and emotion of tournament golf. In addition, the U.S. Open, a USGA championship, and the USGA’s Rules of Golf will be available in Tiger Woods PGA TOUR 10 for the first time in franchise history.
As you hear the roar of the crowd from the next hole over, can you handle the mounting pressure while you stand over your tournament-winning putt? Expanded crowds surround every hole; adding to the tension and excitement of each shot. A first for the franchise, real-time weather will be reflected on every course, ensuring the in-game experience matches that of the current weather conditions. Tiger Woods PGA TOUR 10 will also feature a television broadcast style presentation, which include instantaneous updates and a new announcer team of ESPN’s Scott Van Pelt and the Golf Channel’s Kelly Tilghman. "
27,3028,Destiny: The Collection,destiny-the-collection,Shooter,T,PS4,Activision,Bungie,,,,0.0,0.78,0.24,0.4,0.02,0.12,2016.0,14th Sep 18,http://www.vgchartz.com/game/129509/destiny-the-collection/?region=All,1,,/games/boxart/full_878335AmericaFrontccc.jpg,0.78, 
28,3029,Shadow of the Tomb Raider,shadow-of-the-tomb-raider,Action-Adventure,M,XOne,Square Enix,Eidos Montreal,,,,0.0,0.78,0.46,0.25,,0.07,2018.0,12th Sep 18,http://www.vgchartz.com/game/221358/shadow-of-the-tomb-raider/?region=All,1,,/games/boxart/full_5980403AmericaFrontccc.jpg,0.78, 
29,3030,Too Human,too-human,Role-Playing,T,X360,Microsoft Game Studios,Silicon Knights,,6.5,,0.0,0.78,0.38,0.3,0.03,0.08,2008.0,,http://www.vgchartz.com/game/22053/too-human/?region=All,1,6.6,/games/boxart/9145275ccc.jpg,0.78,"OverviewStep into the world of ""Too Human(TM),"" the next-generation third-person epic action-game from famed developer Silicon Knights®. As the Cybernetic God Baldur, players are thrust into the midst of an ongoing battle that threatens the existence of mankind. An ancient machine presence has forced the God’s hand. In the first of a three part trilogy, Baldur is charged with defending mankind from an onslaught of monstrous war machines bent on eradication of human life.
In ""Too Human(TM),"" players are treated to a non-stop barrage of action powered by the seamless integration of melee and ranged firearms combat and fueled by breathtaking visuals previously not possible. Battles unfold in awesome scale as players engage in spectacular battles with vast numbers of enemies.
""Too Human(TM)"" is produced by renowned Canadian developer Silicon Knights®. The masterminds behind critically-acclaimed hits such as ""Metal Gear Solid: The Twin Snakes"" and ""Eternal Darkness,"" Silicon Knights® brings a wealth of knowledge, story-based design and gameplay expertise to usher in the next-generation of video gaming.
Features:

Synergy of Melee and Firearms Combat: It'll take more than brawn and raw strength to supplant the machine hordes. Utilize a sophisticated blend of seamless melee and firearms combat to vanquish foes close and far. Feel each punishing blow through advanced visual effects made possible through the unmatched horsepower of Xbox 360.
Advanced Cinematic Presentation: Characters and environments come to life with unparalleled visual fidelity. Experience the full excitement of combat through a dynamically-driven presentation system that portrays the combat with cinematic quality. A sweeping orchestral score sets the mood for heartbreak, anger and bloodlust as each tune encapsulates the gamer within the immersive gaming environment.
Intuitive Combat Provides New Level of Accessibility: Perform Baldur's elaborate and complex combat maneuvers through the press of a button and chain together rapid-fire combos with ease. Through the use of an intuitive combat system, ""Too Human(TM)"" provides gameplay that is easy to learn and rewarding to master.  ""Too Human(TM)"" will introduce combinations of weapons combat on a level that exceeds some fighting games leaving players in awe.
Modern Take on a Classic Story: ""Too Human(TM)"" chronicles the ongoing struggle between Cybernetic gods, machine giants and mortal men on a massive scale never before seen. Play the role of a cybernetic god charged with protecting the human race against a relentless onslaught of machines.

Information taken from: Official Too Human website "
30,3031,Fight Night Champion,fight-night-champion,Fighting,M,X360,EA Sports,EA Canada,,8.4,,0.0,0.78,0.4,0.31,,0.07,2011.0,,http://www.vgchartz.com/game/46221/fight-night-champion/?region=All,1,,/games/boxart/full_fight-night-champion_318AmericaFront.jpg,0.78,"Featuring a refined physics-based animation system that incorporates improved locomotion, punching and stamina mechanics, Fight Night Champion will enable users to move, attack and dodge with the speed and power of the best champions, contenders and pretenders in the world of boxing. In addition, an all-new control scheme, dubbed Full Spectrum Punch Control, will deliver the most realistic punching system ever seen in a simulation fighting game, while still delivering an accessible experience that will make Fight Night Champion the most user-friendly title in the franchise’s history. "
31,3032,DJ Hero 2,dj-hero-2,Misc,T,PS3,Activision,FreeStyle Games,,8.4,,0.0,0.78,0.49,0.19,,0.1,2010.0,,http://www.vgchartz.com/game/42655/dj-hero-2/?region=All,1,,/games/boxart/full_dj-hero-2_7AmericaFront.jpg,0.78,"Picking up where the award-winning DJ Hero soundtrack left off, DJ Hero 2 spins together the hottest tracks blazing up the charts and legendary club anthems from the biggest artists in pop, dance and hip hop including Dr. Dre, The Chemical Brothers, Kanye West, Metallica, Lady Gaga, Rihanna and over 85 others.  

Fueling the party will be a host of social multiplayer game modes and innovative freestyle gameplay giving virtual DJ's the ability to crossfade, scratch and sample in over 70 speaker-blowing mashups from the hottest DJ's and Producers around the world, including Deadmau5 - part of dance music's elite - who will be starring as an in-game playable character. "
32,3033,Yars' Revenge,yars-revenge,Shooter,,2600,Atari,Atari,,,,0.0,0.78,0.73,0.04,,0.01,1982.0,,http://www.vgchartz.com/game/19946/yars-revenge/?region=All,1,,/games/boxart/6995487ccc.jpg,0.78,Journey to the Razak Solar System and help the Yars battle an evil enemy! Super flies fight for their lives! 
33,3034,Aliens: Colonial Marines,aliens-colonial-marines,Shooter,T,X360,Sega,Gearbox Software,,,,0.0,0.78,0.36,0.35,,0.07,2013.0,30th Jan 19,http://www.vgchartz.com/game/24855/aliens-colonial-marines/?region=All,1,,/games/boxart/full_9613595AmericaFrontccc.jpg,0.78,"In Aliens: Colonial Marines, players are part of a United States Colonial Marine squad and must prepare to face an alien assault more intense and horrific than ever before. Packing classic Aliens weaponry ranging from pulse rifles to flamethrowers as well as brand-new equipment and skills all within a squad-based combat system, players will become an elite United States Colonial Marine. Aliens: Colonial Marines will feature a story driven single-player mode and an all-new four player co-op mode allowing players to share the chilling experience with three friends. "
